
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20191221,,Exported,"Aqua4Plus 1.9.10"
# Records,  5367 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,0.75,14.133,
,Maximum,10.13,14.636,
,Mean,5.03,14.403,
,Variance,2.886,0.0096,
,Std Deviation,1.699,0.0980,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
2641,18-Feb-19 02:30:00,4.75,14.254
2642,18-Feb-19 02:45:00,4.75,14.255
2643,18-Feb-19 03:00:00,4.75,14.253
2644,18-Feb-19 03:15:00,4.75,14.250
2645,18-Feb-19 03:30:00,4.75,14.248
2646,18-Feb-19 03:45:00,4.75,14.241
2647,18-Feb-19 04:00:00,4.75,14.248
2648,18-Feb-19 04:15:00,4.75,14.254
2649,18-Feb-19 04:30:00,4.88,14.234
2650,18-Feb-19 04:45:00,5.00,14.256
2651,18-Feb-19 05:00:00,5.00,14.262
2652,18-Feb-19 05:15:00,5.06,14.263
2653,18-Feb-19 05:30:00,5.13,14.267
2654,18-Feb-19 05:45:00,5.19,14.267
2655,18-Feb-19 06:00:00,5.19,14.271
2656,18-Feb-19 06:15:00,5.19,14.270
2657,18-Feb-19 06:30:00,5.19,14.279
2658,18-Feb-19 06:45:00,5.19,14.284
2659,18-Feb-19 07:00:00,5.19,14.289
2660,18-Feb-19 07:15:00,5.19,14.296
2661,18-Feb-19 07:30:00,5.19,14.295
2662,18-Feb-19 07:45:00,5.25,14.304
2663,18-Feb-19 08:00:00,5.25,14.306
2664,18-Feb-19 08:15:00,5.25,14.313
2665,18-Feb-19 08:30:00,5.25,14.315
2666,18-Feb-19 08:45:00,5.25,14.321
2667,18-Feb-19 09:00:00,5.38,14.327
2668,18-Feb-19 09:15:00,5.44,14.332
2669,18-Feb-19 09:30:00,5.44,14.337
2670,18-Feb-19 09:45:00,5.50,14.338
2671,18-Feb-19 10:00:00,5.50,14.343
2672,18-Feb-19 10:15:00,5.50,14.342
2673,18-Feb-19 10:30:00,5.50,14.351
2674,18-Feb-19 10:45:00,5.44,14.355
2675,18-Feb-19 11:00:00,5.50,14.356
2676,18-Feb-19 11:15:00,5.50,14.361
2677,18-Feb-19 11:30:00,5.56,14.364
2678,18-Feb-19 11:45:00,5.63,14.363
2679,18-Feb-19 12:00:00,5.75,14.363
2680,18-Feb-19 12:15:00,5.81,14.364
2681,18-Feb-19 12:30:00,5.81,14.367
2682,18-Feb-19 12:45:00,5.88,14.369
2683,18-Feb-19 13:00:00,5.88,14.368
2684,18-Feb-19 13:15:00,5.88,14.370
2685,18-Feb-19 13:30:00,5.88,14.374
2686,18-Feb-19 13:45:00,5.81,14.377
2687,18-Feb-19 14:00:00,5.75,14.379
2688,18-Feb-19 14:15:00,5.81,14.382
2689,18-Feb-19 14:30:00,5.75,14.387
2690,18-Feb-19 14:45:00,5.88,14.391
2691,18-Feb-19 15:00:00,6.00,14.392
2692,18-Feb-19 15:15:00,6.00,14.401
2693,18-Feb-19 15:30:00,6.00,14.397
2694,18-Feb-19 15:45:00,6.06,14.401
2695,18-Feb-19 16:00:00,6.06,14.410
2696,18-Feb-19 16:15:00,6.06,14.414
2697,18-Feb-19 16:30:00,5.94,14.414
2698,18-Feb-19 16:45:00,5.75,14.422
2699,18-Feb-19 17:00:00,5.63,14.426
2700,18-Feb-19 17:15:00,5.44,14.430
2701,18-Feb-19 17:30:00,5.38,14.435
2702,18-Feb-19 17:45:00,5.31,14.443
2703,18-Feb-19 18:00:00,5.19,14.447
2704,18-Feb-19 18:15:00,5.13,14.446
2705,18-Feb-19 18:30:00,5.13,14.455
2706,18-Feb-19 18:45:00,5.06,14.460
2707,18-Feb-19 19:00:00,5.00,14.461
2708,18-Feb-19 19:15:00,5.00,14.467
2709,18-Feb-19 19:30:00,4.94,14.468
2710,18-Feb-19 19:45:00,4.94,14.472
2711,18-Feb-19 20:00:00,4.88,14.475
2712,18-Feb-19 20:15:00,4.81,14.478
2713,18-Feb-19 20:30:00,4.75,14.481
2714,18-Feb-19 20:45:00,4.69,14.483
2715,18-Feb-19 21:00:00,4.69,14.487
2716,18-Feb-19 21:15:00,4.69,14.489
2717,18-Feb-19 21:30:00,4.63,14.492
2718,18-Feb-19 21:45:00,4.63,14.487
2719,18-Feb-19 22:00:00,4.63,14.492
2720,18-Feb-19 22:15:00,4.63,14.499
2721,18-Feb-19 22:30:00,4.56,14.505
2722,18-Feb-19 22:45:00,4.50,14.510
2723,18-Feb-19 23:00:00,4.50,14.504
2724,18-Feb-19 23:15:00,4.44,14.507
2725,18-Feb-19 23:30:00,4.44,14.512
2726,18-Feb-19 23:45:00,4.38,14.516
2727,19-Feb-19 00:00:00,4.38,14.521
2728,19-Feb-19 00:15:00,4.38,14.519
2729,19-Feb-19 00:30:00,4.38,14.522
2730,19-Feb-19 00:45:00,4.38,14.523
2731,19-Feb-19 01:00:00,4.38,14.522
2732,19-Feb-19 01:15:00,4.38,14.529
2733,19-Feb-19 01:30:00,4.38,14.533
2734,19-Feb-19 01:45:00,4.38,14.534
2735,19-Feb-19 02:00:00,4.38,14.535
2736,19-Feb-19 02:15:00,4.38,14.533
2737,19-Feb-19 02:30:00,4.31,14.537
2738,19-Feb-19 02:45:00,4.31,14.540
2739,19-Feb-19 03:00:00,4.31,14.539
2740,19-Feb-19 03:15:00,4.31,14.539
2741,19-Feb-19 03:30:00,4.31,14.541
2742,19-Feb-19 03:45:00,4.31,14.546
2743,19-Feb-19 04:00:00,4.25,14.546
2744,19-Feb-19 04:15:00,4.19,14.546
2745,19-Feb-19 04:30:00,4.19,14.548
2746,19-Feb-19 04:45:00,4.19,14.551
2747,19-Feb-19 05:00:00,4.19,14.552
2748,19-Feb-19 05:15:00,4.19,14.555
2749,19-Feb-19 05:30:00,4.19,14.559
2750,19-Feb-19 05:45:00,4.19,14.555
2751,19-Feb-19 06:00:00,4.19,14.563
2752,19-Feb-19 06:15:00,4.19,14.562
2753,19-Feb-19 06:30:00,4.19,14.560
2754,19-Feb-19 06:45:00,4.13,14.560
2755,19-Feb-19 07:00:00,4.13,14.562
2756,19-Feb-19 07:15:00,4.13,14.564
2757,19-Feb-19 07:30:00,4.06,14.573
2758,19-Feb-19 07:45:00,4.06,14.572
2759,19-Feb-19 08:00:00,4.13,14.577
2760,19-Feb-19 08:15:00,4.13,14.585
2761,19-Feb-19 08:30:00,4.13,14.586
2762,19-Feb-19 08:45:00,4.19,14.592
2763,19-Feb-19 09:00:00,4.25,14.593
2764,19-Feb-19 09:15:00,4.31,14.597
2765,19-Feb-19 09:30:00,4.38,14.591
2766,19-Feb-19 09:45:00,4.50,14.596
2767,19-Feb-19 10:00:00,4.63,14.594
2768,19-Feb-19 10:15:00,4.63,14.595
2769,19-Feb-19 10:30:00,4.75,14.597
2770,19-Feb-19 10:45:00,4.88,14.597
2771,19-Feb-19 11:00:00,4.88,14.588
2772,19-Feb-19 11:15:00,5.06,14.587
2773,19-Feb-19 11:30:00,5.19,14.589
2774,19-Feb-19 11:45:00,5.31,14.582
2775,19-Feb-19 12:00:00,5.44,14.581
2776,19-Feb-19 12:15:00,5.50,14.582
2777,19-Feb-19 12:30:00,5.69,14.576
2778,19-Feb-19 12:45:00,5.75,14.574
2779,19-Feb-19 13:00:00,5.94,14.564
2780,19-Feb-19 13:15:00,6.06,14.558
2781,19-Feb-19 13:30:00,6.06,14.556
2782,19-Feb-19 13:45:00,6.06,14.555
2783,19-Feb-19 14:00:00,6.06,14.556
2784,19-Feb-19 14:15:00,5.94,14.552
2785,19-Feb-19 14:30:00,5.94,14.551
2786,19-Feb-19 14:45:00,5.94,14.556
2787,19-Feb-19 15:00:00,5.81,14.556
2788,19-Feb-19 15:15:00,5.81,14.550
2789,19-Feb-19 15:30:00,5.75,14.552
2790,19-Feb-19 15:45:00,5.69,14.555
2791,19-Feb-19 16:00:00,5.63,14.559
2792,19-Feb-19 16:15:00,5.56,14.560
2793,19-Feb-19 16:30:00,5.50,14.555
2794,19-Feb-19 16:45:00,5.44,14.550
2795,19-Feb-19 17:00:00,5.44,14.559
2796,19-Feb-19 17:15:00,5.38,14.566
2797,19-Feb-19 17:30:00,5.38,14.560
2798,19-Feb-19 17:45:00,5.31,14.554
2799,19-Feb-19 18:00:00,5.25,14.560
2800,19-Feb-19 18:15:00,5.25,14.562
2801,19-Feb-19 18:30:00,5.25,14.568
2802,19-Feb-19 18:45:00,5.19,14.568
2803,19-Feb-19 19:00:00,5.19,14.573
2804,19-Feb-19 19:15:00,5.13,14.581
2805,19-Feb-19 19:30:00,5.13,14.575
2806,19-Feb-19 19:45:00,5.13,14.571
2807,19-Feb-19 20:00:00,5.13,14.566
2808,19-Feb-19 20:15:00,5.06,14.562
2809,19-Feb-19 20:30:00,5.06,14.566
2810,19-Feb-19 20:45:00,5.06,14.567
2811,19-Feb-19 21:00:00,5.06,14.566
2812,19-Feb-19 21:15:00,5.00,14.574
2813,19-Feb-19 21:30:00,5.00,14.571
2814,19-Feb-19 21:45:00,5.00,14.577
2815,19-Feb-19 22:00:00,5.00,14.578
2816,19-Feb-19 22:15:00,5.00,14.578
2817,19-Feb-19 22:30:00,5.00,14.583
2818,19-Feb-19 22:45:00,4.94,14.570
2819,19-Feb-19 23:00:00,4.88,14.576
2820,19-Feb-19 23:15:00,4.75,14.579
2821,19-Feb-19 23:30:00,4.63,14.576
2822,19-Feb-19 23:45:00,4.44,14.562
2823,20-Feb-19 00:00:00,4.06,14.566
2824,20-Feb-19 00:15:00,3.94,14.554
2825,20-Feb-19 00:30:00,3.81,14.559
2826,20-Feb-19 00:45:00,3.50,14.555
2827,20-Feb-19 01:00:00,3.31,14.555
2828,20-Feb-19 01:15:00,2.94,14.560
2829,20-Feb-19 01:30:00,2.81,14.554
2830,20-Feb-19 01:45:00,2.25,14.543
2831,20-Feb-19 02:00:00,1.56,14.542
2832,20-Feb-19 02:15:00,1.25,14.548
2833,20-Feb-19 02:30:00,1.25,14.546
2834,20-Feb-19 02:45:00,1.00,14.537
2835,20-Feb-19 03:00:00,0.88,14.532
2836,20-Feb-19 03:15:00,1.06,14.542
2837,20-Feb-19 03:30:00,1.50,14.529
2838,20-Feb-19 03:45:00,1.50,14.522
2839,20-Feb-19 04:00:00,1.69,14.517
2840,20-Feb-19 04:15:00,1.88,14.528
2841,20-Feb-19 04:30:00,2.13,14.523
2842,20-Feb-19 04:45:00,2.44,14.518
2843,20-Feb-19 05:00:00,2.75,14.514
2844,20-Feb-19 05:15:00,3.00,14.516
2845,20-Feb-19 05:30:00,3.13,14.520
2846,20-Feb-19 05:45:00,3.31,14.519
2847,20-Feb-19 06:00:00,3.38,14.521
2848,20-Feb-19 06:15:00,3.50,14.515
2849,20-Feb-19 06:30:00,3.56,14.511
2850,20-Feb-19 06:45:00,3.56,14.523
2851,20-Feb-19 07:00:00,3.63,14.510
2852,20-Feb-19 07:15:00,3.63,14.516
2853,20-Feb-19 07:30:00,3.56,14.506
2854,20-Feb-19 07:45:00,3.56,14.513
2855,20-Feb-19 08:00:00,3.50,14.522
2856,20-Feb-19 08:15:00,3.50,14.509
2857,20-Feb-19 08:30:00,3.56,14.518
2858,20-Feb-19 08:45:00,3.63,14.513
2859,20-Feb-19 09:00:00,3.56,14.515
2860,20-Feb-19 09:15:00,3.56,14.511
2861,20-Feb-19 09:30:00,3.56,14.508
2862,20-Feb-19 09:45:00,3.63,14.502
2863,20-Feb-19 10:00:00,3.63,14.506
2864,20-Feb-19 10:15:00,3.69,14.501
2865,20-Feb-19 10:30:00,3.75,14.498
2866,20-Feb-19 10:45:00,3.75,14.501
2867,20-Feb-19 11:00:00,3.75,14.503
2868,20-Feb-19 11:15:00,3.69,14.505
2869,20-Feb-19 11:30:00,3.63,14.498
2870,20-Feb-19 11:45:00,3.69,14.499
2871,20-Feb-19 12:00:00,3.69,14.501
2872,20-Feb-19 12:15:00,3.69,14.495
2873,20-Feb-19 12:30:00,3.63,14.491
2874,20-Feb-19 12:45:00,3.75,14.491
2875,20-Feb-19 13:00:00,3.75,14.484
2876,20-Feb-19 13:15:00,3.75,14.486
2877,20-Feb-19 13:30:00,3.75,14.480
2878,20-Feb-19 13:45:00,3.69,14.476
2879,20-Feb-19 14:00:00,3.63,14.474
2880,20-Feb-19 14:15:00,3.56,14.473
2881,20-Feb-19 14:30:00,3.69,14.466
2882,20-Feb-19 14:45:00,3.75,14.464
2883,20-Feb-19 15:00:00,3.81,14.463
2884,20-Feb-19 15:15:00,3.88,14.464
2885,20-Feb-19 15:30:00,3.94,14.467
2886,20-Feb-19 15:45:00,3.94,14.473
2887,20-Feb-19 16:00:00,3.94,14.465
2888,20-Feb-19 16:15:00,3.94,14.460
2889,20-Feb-19 16:30:00,3.94,14.452
2890,20-Feb-19 16:45:00,4.00,14.449
2891,20-Feb-19 17:00:00,4.00,14.458
2892,20-Feb-19 17:15:00,4.00,14.463
2893,20-Feb-19 17:30:00,4.00,14.472
2894,20-Feb-19 17:45:00,4.00,14.461
2895,20-Feb-19 18:00:00,3.81,14.459
2896,20-Feb-19 18:15:00,3.75,14.468
2897,20-Feb-19 18:30:00,3.69,14.459
2898,20-Feb-19 18:45:00,3.63,14.451
2899,20-Feb-19 19:00:00,3.69,14.460
2900,20-Feb-19 19:15:00,3.75,14.457
2901,20-Feb-19 19:30:00,3.81,14.439
2902,20-Feb-19 19:45:00,3.88,14.450
2903,20-Feb-19 20:00:00,3.88,14.433
2904,20-Feb-19 20:15:00,4.00,14.437
2905,20-Feb-19 20:30:00,4.00,14.432
2906,20-Feb-19 20:45:00,4.06,14.429
2907,20-Feb-19 21:00:00,4.06,14.428
2908,20-Feb-19 21:15:00,4.13,14.421
2909,20-Feb-19 21:30:00,4.13,14.416
2910,20-Feb-19 21:45:00,4.19,14.417
2911,20-Feb-19 22:00:00,4.19,14.409
2912,20-Feb-19 22:15:00,4.19,14.406
2913,20-Feb-19 22:30:00,4.19,14.408
2914,20-Feb-19 22:45:00,4.25,14.403
2915,20-Feb-19 23:00:00,4.25,14.399
2916,20-Feb-19 23:15:00,4.25,14.394
2917,20-Feb-19 23:30:00,4.25,14.397
2918,20-Feb-19 23:45:00,4.25,14.397
2919,21-Feb-19 00:00:00,4.31,14.385
2920,21-Feb-19 00:15:00,4.25,14.386
2921,21-Feb-19 00:30:00,4.25,14.379
2922,21-Feb-19 00:45:00,4.25,14.382
2923,21-Feb-19 01:00:00,4.25,14.377
2924,21-Feb-19 01:15:00,4.25,14.374
2925,21-Feb-19 01:30:00,4.25,14.381
2926,21-Feb-19 01:45:00,4.31,14.376
2927,21-Feb-19 02:00:00,4.25,14.381
2928,21-Feb-19 02:15:00,4.25,14.382
2929,21-Feb-19 02:30:00,4.25,14.378
2930,21-Feb-19 02:45:00,4.25,14.372
2931,21-Feb-19 03:00:00,4.25,14.373
2932,21-Feb-19 03:15:00,4.25,14.369
2933,21-Feb-19 03:30:00,4.25,14.379
2934,21-Feb-19 03:45:00,4.31,14.376
2935,21-Feb-19 04:00:00,4.31,14.379
2936,21-Feb-19 04:15:00,4.31,14.376
2937,21-Feb-19 04:30:00,4.31,14.378
2938,21-Feb-19 04:45:00,4.31,14.380
2939,21-Feb-19 05:00:00,4.31,14.382
2940,21-Feb-19 05:15:00,4.38,14.384
2941,21-Feb-19 05:30:00,4.31,14.383
2942,21-Feb-19 05:45:00,4.31,14.382
2943,21-Feb-19 06:00:00,4.38,14.379
2944,21-Feb-19 06:15:00,4.38,14.381
2945,21-Feb-19 06:30:00,4.38,14.390
2946,21-Feb-19 06:45:00,4.44,14.395
2947,21-Feb-19 07:00:00,4.50,14.397
2948,21-Feb-19 07:15:00,4.50,14.391
2949,21-Feb-19 07:30:00,4.50,14.396
2950,21-Feb-19 07:45:00,4.50,14.398
2951,21-Feb-19 08:00:00,4.50,14.401
2952,21-Feb-19 08:15:00,4.56,14.407
2953,21-Feb-19 08:30:00,4.63,14.414
2954,21-Feb-19 08:45:00,4.69,14.415
2955,21-Feb-19 09:00:00,4.75,14.419
2956,21-Feb-19 09:15:00,4.88,14.421
2957,21-Feb-19 09:30:00,4.94,14.423
2958,21-Feb-19 09:45:00,5.06,14.421
2959,21-Feb-19 10:00:00,5.25,14.417
2960,21-Feb-19 10:15:00,5.31,14.422
2961,21-Feb-19 10:30:00,5.38,14.419
2962,21-Feb-19 10:45:00,5.44,14.416
2963,21-Feb-19 11:00:00,5.56,14.422
2964,21-Feb-19 11:15:00,5.69,14.423
2965,21-Feb-19 11:30:00,5.81,14.426
2966,21-Feb-19 11:45:00,5.88,14.423
2967,21-Feb-19 12:00:00,6.00,14.426
2968,21-Feb-19 12:15:00,6.13,14.427
2969,21-Feb-19 12:30:00,6.19,14.426
2970,21-Feb-19 12:45:00,6.25,14.424
2971,21-Feb-19 13:00:00,6.25,14.425
2972,21-Feb-19 13:15:00,6.25,14.427
2973,21-Feb-19 13:30:00,6.31,14.426
2974,21-Feb-19 13:45:00,6.25,14.427
2975,21-Feb-19 14:00:00,6.31,14.425
2976,21-Feb-19 14:15:00,6.38,14.424
2977,21-Feb-19 14:30:00,6.44,14.422
2978,21-Feb-19 14:45:00,6.44,14.426
2979,21-Feb-19 15:00:00,6.38,14.423
2980,21-Feb-19 15:15:00,6.31,14.425
2981,21-Feb-19 15:30:00,6.31,14.430
2982,21-Feb-19 15:45:00,6.25,14.432
2983,21-Feb-19 16:00:00,6.25,14.435
2984,21-Feb-19 16:15:00,6.19,14.434
2985,21-Feb-19 16:30:00,6.13,14.437
2986,21-Feb-19 16:45:00,6.06,14.437
2987,21-Feb-19 17:00:00,6.00,14.447
2988,21-Feb-19 17:15:00,5.94,14.446
2989,21-Feb-19 17:30:00,5.94,14.450
2990,21-Feb-19 17:45:00,5.88,14.457
2991,21-Feb-19 18:00:00,5.81,14.448
2992,21-Feb-19 18:15:00,5.69,14.456
2993,21-Feb-19 18:30:00,5.69,14.464
2994,21-Feb-19 18:45:00,5.63,14.461
2995,21-Feb-19 19:00:00,5.56,14.466
2996,21-Feb-19 19:15:00,5.50,14.473
2997,21-Feb-19 19:30:00,5.50,14.474
2998,21-Feb-19 19:45:00,5.50,14.474
2999,21-Feb-19 20:00:00,5.50,14.471
3000,21-Feb-19 20:15:00,5.44,14.475
3001,21-Feb-19 20:30:00,5.44,14.480
3002,21-Feb-19 20:45:00,5.44,14.483
3003,21-Feb-19 21:00:00,5.44,14.477
3004,21-Feb-19 21:15:00,5.44,14.487
3005,21-Feb-19 21:30:00,5.44,14.492
3006,21-Feb-19 21:45:00,5.44,14.498
3007,21-Feb-19 22:00:00,5.38,14.497
3008,21-Feb-19 22:15:00,5.38,14.499
3009,21-Feb-19 22:30:00,5.38,14.506
3010,21-Feb-19 22:45:00,5.38,14.505
3011,21-Feb-19 23:00:00,5.38,14.495
3012,21-Feb-19 23:15:00,5.38,14.502
3013,21-Feb-19 23:30:00,5.38,14.499
3014,21-Feb-19 23:45:00,5.38,14.505
3015,22-Feb-19 00:00:00,5.38,14.511
3016,22-Feb-19 00:15:00,5.38,14.508
3017,22-Feb-19 00:30:00,5.38,14.505
3018,22-Feb-19 00:45:00,5.38,14.512
3019,22-Feb-19 01:00:00,5.31,14.503
3020,22-Feb-19 01:15:00,5.38,14.506
3021,22-Feb-19 01:30:00,5.38,14.510
3022,22-Feb-19 01:45:00,5.31,14.507
3023,22-Feb-19 02:00:00,5.38,14.509
3024,22-Feb-19 02:15:00,5.38,14.510
3025,22-Feb-19 02:30:00,5.38,14.513
3026,22-Feb-19 02:45:00,5.31,14.511
3027,22-Feb-19 03:00:00,5.31,14.511
3028,22-Feb-19 03:15:00,5.31,14.508
3029,22-Feb-19 03:30:00,5.31,14.505
3030,22-Feb-19 03:45:00,5.38,14.508
3031,22-Feb-19 04:00:00,5.31,14.511
3032,22-Feb-19 04:15:00,5.38,14.512
3033,22-Feb-19 04:30:00,5.31,14.508
3034,22-Feb-19 04:45:00,5.31,14.513
3035,22-Feb-19 05:00:00,5.31,14.519
3036,22-Feb-19 05:15:00,5.31,14.516
3037,22-Feb-19 05:30:00,5.31,14.524
3038,22-Feb-19 05:45:00,5.31,14.526
3039,22-Feb-19 06:00:00,5.31,14.532
3040,22-Feb-19 06:15:00,5.31,14.533
3041,22-Feb-19 06:30:00,5.31,14.535
3042,22-Feb-19 06:45:00,5.31,14.545
3043,22-Feb-19 07:00:00,5.31,14.537
3044,22-Feb-19 07:15:00,5.31,14.544
3045,22-Feb-19 07:30:00,5.38,14.548
3046,22-Feb-19 07:45:00,5.38,14.553
3047,22-Feb-19 08:00:00,5.38,14.554
3048,22-Feb-19 08:15:00,5.38,14.563
3049,22-Feb-19 08:30:00,5.44,14.560
3050,22-Feb-19 08:45:00,5.44,14.568
3051,22-Feb-19 09:00:00,5.44,14.571
3052,22-Feb-19 09:15:00,5.50,14.575
3053,22-Feb-19 09:30:00,5.50,14.574
3054,22-Feb-19 09:45:00,5.56,14.575
3055,22-Feb-19 10:00:00,5.56,14.577
3056,22-Feb-19 10:15:00,5.63,14.572
3057,22-Feb-19 10:30:00,5.63,14.573
3058,22-Feb-19 10:45:00,5.63,14.573
3059,22-Feb-19 11:00:00,5.69,14.575
3060,22-Feb-19 11:15:00,5.75,14.579
3061,22-Feb-19 11:30:00,5.81,14.573
3062,22-Feb-19 11:45:00,5.81,14.576
3063,22-Feb-19 12:00:00,5.81,14.575
3064,22-Feb-19 12:15:00,5.88,14.574
3065,22-Feb-19 12:30:00,5.88,14.576
3066,22-Feb-19 12:45:00,5.81,14.571
3067,22-Feb-19 13:00:00,5.81,14.563
3068,22-Feb-19 13:15:00,5.81,14.557
3069,22-Feb-19 13:30:00,5.81,14.564
3070,22-Feb-19 13:45:00,5.81,14.566
3071,22-Feb-19 14:00:00,5.81,14.564
3072,22-Feb-19 14:15:00,5.88,14.557
3073,22-Feb-19 14:30:00,5.88,14.567
3074,22-Feb-19 14:45:00,5.81,14.561
3075,22-Feb-19 15:00:00,5.88,14.567
3076,22-Feb-19 15:15:00,5.81,14.572
3077,22-Feb-19 15:30:00,5.81,14.568
3078,22-Feb-19 15:45:00,5.81,14.559
3079,22-Feb-19 16:00:00,5.81,14.568
3080,22-Feb-19 16:15:00,5.81,14.570
3081,22-Feb-19 16:30:00,5.75,14.567
3082,22-Feb-19 16:45:00,5.75,14.573
3083,22-Feb-19 17:00:00,5.75,14.576
3084,22-Feb-19 17:15:00,5.75,14.570
3085,22-Feb-19 17:30:00,5.75,14.573
3086,22-Feb-19 17:45:00,5.75,14.576
3087,22-Feb-19 18:00:00,5.75,14.572
3088,22-Feb-19 18:15:00,5.69,14.576
3089,22-Feb-19 18:30:00,5.75,14.577
3090,22-Feb-19 18:45:00,5.69,14.580
3091,22-Feb-19 19:00:00,5.75,14.576
3092,22-Feb-19 19:15:00,5.69,14.582
3093,22-Feb-19 19:30:00,5.69,14.583
3094,22-Feb-19 19:45:00,5.69,14.576
3095,22-Feb-19 20:00:00,5.69,14.580
3096,22-Feb-19 20:15:00,5.63,14.590
3097,22-Feb-19 20:30:00,5.63,14.584
3098,22-Feb-19 20:45:00,5.63,14.588
3099,22-Feb-19 21:00:00,5.63,14.593
3100,22-Feb-19 21:15:00,5.63,14.592
3101,22-Feb-19 21:30:00,5.56,14.599
3102,22-Feb-19 21:45:00,5.63,14.601
3103,22-Feb-19 22:00:00,5.56,14.603
3104,22-Feb-19 22:15:00,5.56,14.604
3105,22-Feb-19 22:30:00,5.56,14.605
3106,22-Feb-19 22:45:00,5.56,14.600
3107,22-Feb-19 23:00:00,5.56,14.601
3108,22-Feb-19 23:15:00,5.56,14.595
3109,22-Feb-19 23:30:00,5.56,14.595
3110,22-Feb-19 23:45:00,5.56,14.600
3111,23-Feb-19 00:00:00,5.56,14.594
3112,23-Feb-19 00:15:00,5.56,14.595
3113,23-Feb-19 00:30:00,5.56,14.595
3114,23-Feb-19 00:45:00,5.56,14.596
3115,23-Feb-19 01:00:00,5.56,14.593
3116,23-Feb-19 01:15:00,5.56,14.594
3117,23-Feb-19 01:30:00,5.50,14.591
3118,23-Feb-19 01:45:00,5.50,14.594
3119,23-Feb-19 02:00:00,5.50,14.590
3120,23-Feb-19 02:15:00,5.50,14.588
3121,23-Feb-19 02:30:00,5.50,14.584
3122,23-Feb-19 02:45:00,5.50,14.581
3123,23-Feb-19 03:00:00,5.50,14.575
3124,23-Feb-19 03:15:00,5.50,14.578
3125,23-Feb-19 03:30:00,5.50,14.567
3126,23-Feb-19 03:45:00,5.50,14.566
3127,23-Feb-19 04:00:00,5.44,14.569
3128,23-Feb-19 04:15:00,5.50,14.564
3129,23-Feb-19 04:30:00,5.44,14.569
3130,23-Feb-19 04:45:00,5.44,14.566
3131,23-Feb-19 05:00:00,5.44,14.573
3132,23-Feb-19 05:15:00,5.44,14.576
3133,23-Feb-19 05:30:00,5.44,14.574
3134,23-Feb-19 05:45:00,5.44,14.592
3135,23-Feb-19 06:00:00,5.44,14.584
3136,23-Feb-19 06:15:00,5.44,14.588
3137,23-Feb-19 06:30:00,5.44,14.586
3138,23-Feb-19 06:45:00,5.38,14.593
3139,23-Feb-19 07:00:00,5.44,14.597
3140,23-Feb-19 07:15:00,5.44,14.600
3141,23-Feb-19 07:30:00,5.44,14.596
3142,23-Feb-19 07:45:00,5.38,14.592
3143,23-Feb-19 08:00:00,5.44,14.596
3144,23-Feb-19 08:15:00,5.38,14.591
3145,23-Feb-19 08:30:00,5.38,14.591
3146,23-Feb-19 08:45:00,5.38,14.597
3147,23-Feb-19 09:00:00,5.38,14.602
3148,23-Feb-19 09:15:00,5.38,14.600
3149,23-Feb-19 09:30:00,5.38,14.595
3150,23-Feb-19 09:45:00,5.38,14.595
3151,23-Feb-19 10:00:00,5.38,14.596
3152,23-Feb-19 10:15:00,5.38,14.600
3153,23-Feb-19 10:30:00,5.44,14.596
3154,23-Feb-19 10:45:00,5.44,14.596
3155,23-Feb-19 11:00:00,5.50,14.597
3156,23-Feb-19 11:15:00,5.50,14.591
3157,23-Feb-19 11:30:00,5.50,14.590
3158,23-Feb-19 11:45:00,5.50,14.587
3159,23-Feb-19 12:00:00,5.56,14.586
3160,23-Feb-19 12:15:00,5.56,14.577
3161,23-Feb-19 12:30:00,5.56,14.579
3162,23-Feb-19 12:45:00,5.56,14.576
3163,23-Feb-19 13:00:00,5.56,14.563
3164,23-Feb-19 13:15:00,5.63,14.559
3165,23-Feb-19 13:30:00,5.63,14.559
3166,23-Feb-19 13:45:00,5.63,14.546
3167,23-Feb-19 14:00:00,5.63,14.548
3168,23-Feb-19 14:15:00,5.69,14.547
3169,23-Feb-19 14:30:00,5.69,14.542
3170,23-Feb-19 14:45:00,5.75,14.537
3171,23-Feb-19 15:00:00,5.75,14.533
3172,23-Feb-19 15:15:00,5.75,14.531
3173,23-Feb-19 15:30:00,5.75,14.524
3174,23-Feb-19 15:45:00,5.75,14.525
3175,23-Feb-19 16:00:00,5.75,14.513
