
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20181119,,Exported,"Aqua4Plus 1.9.10"
# Records,  6050 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,0.13,14.022,
,Maximum,9.69,14.614,
,Mean,5.25,14.369,
,Variance,2.315,0.0113,
,Std Deviation,1.522,0.1063,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
3145,22-Dec-18 08:00:00,5.56,14.287
3146,22-Dec-18 08:15:00,5.56,14.296
3147,22-Dec-18 08:30:00,5.56,14.300
3148,22-Dec-18 08:45:00,5.63,14.308
3149,22-Dec-18 09:00:00,5.56,14.313
3150,22-Dec-18 09:15:00,5.56,14.320
3151,22-Dec-18 09:30:00,5.56,14.323
3152,22-Dec-18 09:45:00,5.56,14.330
3153,22-Dec-18 10:00:00,5.56,14.336
3154,22-Dec-18 10:15:00,5.56,14.339
3155,22-Dec-18 10:30:00,5.56,14.341
3156,22-Dec-18 10:45:00,5.69,14.345
3157,22-Dec-18 11:00:00,5.69,14.348
3158,22-Dec-18 11:15:00,5.69,14.350
3159,22-Dec-18 11:30:00,5.75,14.354
3160,22-Dec-18 11:45:00,5.81,14.355
3161,22-Dec-18 12:00:00,5.81,14.355
3162,22-Dec-18 12:15:00,5.88,14.352
3163,22-Dec-18 12:30:00,5.81,14.358
3164,22-Dec-18 12:45:00,5.81,14.353
3165,22-Dec-18 13:00:00,5.75,14.357
3166,22-Dec-18 13:15:00,5.75,14.363
3167,22-Dec-18 13:30:00,5.75,14.368
3168,22-Dec-18 13:45:00,5.69,14.371
3169,22-Dec-18 14:00:00,5.75,14.366
3170,22-Dec-18 14:15:00,5.81,14.371
3171,22-Dec-18 14:30:00,5.75,14.378
3172,22-Dec-18 14:45:00,5.75,14.377
3173,22-Dec-18 15:00:00,5.75,14.380
3174,22-Dec-18 15:15:00,5.75,14.389
3175,22-Dec-18 15:30:00,5.75,14.391
3176,22-Dec-18 15:45:00,5.75,14.388
3177,22-Dec-18 16:00:00,5.69,14.391
3178,22-Dec-18 16:15:00,5.69,14.393
3179,22-Dec-18 16:30:00,5.63,14.397
3180,22-Dec-18 16:45:00,5.63,14.400
3181,22-Dec-18 17:00:00,5.56,14.402
3182,22-Dec-18 17:15:00,5.56,14.402
3183,22-Dec-18 17:30:00,5.50,14.404
3184,22-Dec-18 17:45:00,5.38,14.398
3185,22-Dec-18 18:00:00,5.31,14.401
3186,22-Dec-18 18:15:00,5.31,14.405
3187,22-Dec-18 18:30:00,5.25,14.403
3188,22-Dec-18 18:45:00,5.25,14.402
3189,22-Dec-18 19:00:00,5.19,14.404
3190,22-Dec-18 19:15:00,5.19,14.408
3191,22-Dec-18 19:30:00,5.13,14.412
3192,22-Dec-18 19:45:00,5.13,14.411
3193,22-Dec-18 20:00:00,5.13,14.413
3194,22-Dec-18 20:15:00,5.13,14.418
3195,22-Dec-18 20:30:00,5.13,14.419
3196,22-Dec-18 20:45:00,5.06,14.418
3197,22-Dec-18 21:00:00,5.00,14.425
3198,22-Dec-18 21:15:00,5.00,14.427
3199,22-Dec-18 21:30:00,5.00,14.431
3200,22-Dec-18 21:45:00,5.00,14.429
3201,22-Dec-18 22:00:00,5.00,14.430
3202,22-Dec-18 22:15:00,4.94,14.432
3203,22-Dec-18 22:30:00,5.00,14.428
3204,22-Dec-18 22:45:00,4.94,14.429
3205,22-Dec-18 23:00:00,4.94,14.428
3206,22-Dec-18 23:15:00,4.94,14.431
3207,22-Dec-18 23:30:00,4.94,14.432
3208,22-Dec-18 23:45:00,4.94,14.428
3209,23-Dec-18 00:00:00,4.94,14.429
3210,23-Dec-18 00:15:00,4.94,14.424
3211,23-Dec-18 00:30:00,4.88,14.424
3212,23-Dec-18 00:45:00,4.88,14.425
3213,23-Dec-18 01:00:00,4.88,14.429
3214,23-Dec-18 01:15:00,4.88,14.423
3215,23-Dec-18 01:30:00,4.81,14.432
3216,23-Dec-18 01:45:00,4.81,14.435
3217,23-Dec-18 02:00:00,4.81,14.434
3218,23-Dec-18 02:15:00,4.81,14.441
3219,23-Dec-18 02:30:00,4.75,14.441
3220,23-Dec-18 02:45:00,4.75,14.442
3221,23-Dec-18 03:00:00,4.75,14.441
3222,23-Dec-18 03:15:00,4.75,14.439
3223,23-Dec-18 03:30:00,4.75,14.439
3224,23-Dec-18 03:45:00,4.69,14.440
3225,23-Dec-18 04:00:00,4.69,14.437
3226,23-Dec-18 04:15:00,4.69,14.439
3227,23-Dec-18 04:30:00,4.69,14.440
3228,23-Dec-18 04:45:00,4.69,14.437
3229,23-Dec-18 05:00:00,4.63,14.437
3230,23-Dec-18 05:15:00,4.63,14.440
3231,23-Dec-18 05:30:00,4.63,14.441
3232,23-Dec-18 05:45:00,4.63,14.444
3233,23-Dec-18 06:00:00,4.63,14.451
3234,23-Dec-18 06:15:00,4.56,14.447
3235,23-Dec-18 06:30:00,4.56,14.447
3236,23-Dec-18 06:45:00,4.56,14.450
3237,23-Dec-18 07:00:00,4.56,14.448
3238,23-Dec-18 07:15:00,4.56,14.455
3239,23-Dec-18 07:30:00,4.50,14.460
3240,23-Dec-18 07:45:00,4.50,14.455
3241,23-Dec-18 08:00:00,4.50,14.459
3242,23-Dec-18 08:15:00,4.50,14.458
3243,23-Dec-18 08:30:00,4.50,14.460
3244,23-Dec-18 08:45:00,4.56,14.462
3245,23-Dec-18 09:00:00,4.56,14.462
3246,23-Dec-18 09:15:00,4.63,14.462
3247,23-Dec-18 09:30:00,4.63,14.462
3248,23-Dec-18 09:45:00,4.69,14.467
3249,23-Dec-18 10:00:00,4.75,14.467
3250,23-Dec-18 10:15:00,4.75,14.468
3251,23-Dec-18 10:30:00,4.81,14.465
3252,23-Dec-18 10:45:00,4.88,14.461
3253,23-Dec-18 11:00:00,4.94,14.457
3254,23-Dec-18 11:15:00,5.00,14.447
3255,23-Dec-18 11:30:00,5.13,14.442
3256,23-Dec-18 11:45:00,5.19,14.437
3257,23-Dec-18 12:00:00,5.31,14.427
3258,23-Dec-18 12:15:00,5.38,14.424
3259,23-Dec-18 12:30:00,5.50,14.413
3260,23-Dec-18 12:45:00,5.56,14.409
3261,23-Dec-18 13:00:00,5.75,14.402
3262,23-Dec-18 13:15:00,5.81,14.398
3263,23-Dec-18 13:30:00,5.88,14.404
3264,23-Dec-18 13:45:00,5.88,14.398
3265,23-Dec-18 14:00:00,5.94,14.396
3266,23-Dec-18 14:15:00,5.94,14.393
3267,23-Dec-18 14:30:00,5.94,14.393
3268,23-Dec-18 14:45:00,5.94,14.391
3269,23-Dec-18 15:00:00,5.94,14.387
3270,23-Dec-18 15:15:00,5.88,14.382
3271,23-Dec-18 15:30:00,5.88,14.384
3272,23-Dec-18 15:45:00,5.81,14.382
3273,23-Dec-18 16:00:00,5.81,14.388
3274,23-Dec-18 16:15:00,5.75,14.387
3275,23-Dec-18 16:30:00,5.69,14.392
3276,23-Dec-18 16:45:00,5.69,14.388
3277,23-Dec-18 17:00:00,5.63,14.392
3278,23-Dec-18 17:15:00,5.63,14.404
3279,23-Dec-18 17:30:00,5.63,14.402
3280,23-Dec-18 17:45:00,5.56,14.393
3281,23-Dec-18 18:00:00,5.56,14.391
3282,23-Dec-18 18:15:00,5.56,14.391
3283,23-Dec-18 18:30:00,5.56,14.387
3284,23-Dec-18 18:45:00,5.50,14.387
3285,23-Dec-18 19:00:00,5.50,14.386
3286,23-Dec-18 19:15:00,5.50,14.390
3287,23-Dec-18 19:30:00,5.50,14.384
3288,23-Dec-18 19:45:00,5.56,14.389
3289,23-Dec-18 20:00:00,5.56,14.385
3290,23-Dec-18 20:15:00,5.56,14.383
3291,23-Dec-18 20:30:00,5.56,14.379
3292,23-Dec-18 20:45:00,5.56,14.390
3293,23-Dec-18 21:00:00,5.56,14.389
3294,23-Dec-18 21:15:00,5.63,14.385
3295,23-Dec-18 21:30:00,5.56,14.387
3296,23-Dec-18 21:45:00,5.56,14.388
3297,23-Dec-18 22:00:00,5.56,14.388
3298,23-Dec-18 22:15:00,5.50,14.393
3299,23-Dec-18 22:30:00,5.44,14.392
3300,23-Dec-18 22:45:00,5.44,14.388
3301,23-Dec-18 23:00:00,5.38,14.395
3302,23-Dec-18 23:15:00,5.38,14.390
3303,23-Dec-18 23:30:00,5.38,14.395
3304,23-Dec-18 23:45:00,5.44,14.397
3305,24-Dec-18 00:00:00,5.38,14.395
3306,24-Dec-18 00:15:00,5.38,14.401
3307,24-Dec-18 00:30:00,5.31,14.397
3308,24-Dec-18 00:45:00,5.31,14.402
3309,24-Dec-18 01:00:00,5.25,14.402
3310,24-Dec-18 01:15:00,5.25,14.402
3311,24-Dec-18 01:30:00,5.19,14.410
3312,24-Dec-18 01:45:00,5.19,14.408
3313,24-Dec-18 02:00:00,5.19,14.417
3314,24-Dec-18 02:15:00,5.19,14.419
3315,24-Dec-18 02:30:00,5.19,14.415
3316,24-Dec-18 02:45:00,5.19,14.416
3317,24-Dec-18 03:00:00,5.13,14.421
3318,24-Dec-18 03:15:00,5.19,14.420
3319,24-Dec-18 03:30:00,5.19,14.417
3320,24-Dec-18 03:45:00,5.19,14.426
3321,24-Dec-18 04:00:00,5.19,14.422
3322,24-Dec-18 04:15:00,5.19,14.423
3323,24-Dec-18 04:30:00,5.13,14.433
3324,24-Dec-18 04:45:00,5.13,14.431
3325,24-Dec-18 05:00:00,5.13,14.428
3326,24-Dec-18 05:15:00,5.13,14.433
3327,24-Dec-18 05:30:00,5.13,14.437
3328,24-Dec-18 05:45:00,5.13,14.439
3329,24-Dec-18 06:00:00,5.13,14.443
3330,24-Dec-18 06:15:00,5.13,14.448
3331,24-Dec-18 06:30:00,5.06,14.449
3332,24-Dec-18 06:45:00,5.06,14.449
3333,24-Dec-18 07:00:00,5.06,14.460
3334,24-Dec-18 07:15:00,5.00,14.459
3335,24-Dec-18 07:30:00,5.00,14.463
3336,24-Dec-18 07:45:00,5.00,14.465
3337,24-Dec-18 08:00:00,5.00,14.472
3338,24-Dec-18 08:15:00,4.94,14.474
3339,24-Dec-18 08:30:00,4.88,14.480
3340,24-Dec-18 08:45:00,4.81,14.477
3341,24-Dec-18 09:00:00,4.75,14.477
3342,24-Dec-18 09:15:00,4.75,14.479
3343,24-Dec-18 09:30:00,4.75,14.485
3344,24-Dec-18 09:45:00,4.75,14.490
3345,24-Dec-18 10:00:00,4.75,14.492
3346,24-Dec-18 10:15:00,4.75,14.496
3347,24-Dec-18 10:30:00,4.75,14.495
3348,24-Dec-18 10:45:00,4.75,14.495
3349,24-Dec-18 11:00:00,4.69,14.484
3350,24-Dec-18 11:15:00,4.75,14.484
3351,24-Dec-18 11:30:00,4.81,14.483
3352,24-Dec-18 11:45:00,4.88,14.481
3353,24-Dec-18 12:00:00,4.94,14.477
3354,24-Dec-18 12:15:00,5.00,14.473
3355,24-Dec-18 12:30:00,5.06,14.470
3356,24-Dec-18 12:45:00,5.13,14.467
3357,24-Dec-18 13:00:00,5.19,14.466
3358,24-Dec-18 13:15:00,5.25,14.467
3359,24-Dec-18 13:30:00,5.31,14.469
3360,24-Dec-18 13:45:00,5.31,14.458
3361,24-Dec-18 14:00:00,5.38,14.461
3362,24-Dec-18 14:15:00,5.38,14.461
3363,24-Dec-18 14:30:00,5.38,14.463
3364,24-Dec-18 14:45:00,5.38,14.463
3365,24-Dec-18 15:00:00,5.31,14.462
3366,24-Dec-18 15:15:00,5.31,14.465
3367,24-Dec-18 15:30:00,5.31,14.464
3368,24-Dec-18 15:45:00,5.25,14.468
3369,24-Dec-18 16:00:00,5.19,14.462
3370,24-Dec-18 16:15:00,5.13,14.464
3371,24-Dec-18 16:30:00,5.06,14.463
3372,24-Dec-18 16:45:00,5.00,14.464
3373,24-Dec-18 17:00:00,5.00,14.463
3374,24-Dec-18 17:15:00,4.94,14.461
3375,24-Dec-18 17:30:00,4.88,14.465
3376,24-Dec-18 17:45:00,4.81,14.465
3377,24-Dec-18 18:00:00,4.75,14.466
3378,24-Dec-18 18:15:00,4.75,14.472
3379,24-Dec-18 18:30:00,4.69,14.468
3380,24-Dec-18 18:45:00,4.69,14.472
3381,24-Dec-18 19:00:00,4.63,14.473
3382,24-Dec-18 19:15:00,4.63,14.473
3383,24-Dec-18 19:30:00,4.63,14.472
3384,24-Dec-18 19:45:00,4.63,14.467
3385,24-Dec-18 20:00:00,4.56,14.469
3386,24-Dec-18 20:15:00,4.63,14.470
3387,24-Dec-18 20:30:00,4.56,14.472
3388,24-Dec-18 20:45:00,4.56,14.473
3389,24-Dec-18 21:00:00,4.56,14.479
3390,24-Dec-18 21:15:00,4.56,14.467
3391,24-Dec-18 21:30:00,4.56,14.470
3392,24-Dec-18 21:45:00,4.56,14.469
3393,24-Dec-18 22:00:00,4.56,14.475
3394,24-Dec-18 22:15:00,4.50,14.483
3395,24-Dec-18 22:30:00,4.50,14.478
3396,24-Dec-18 22:45:00,4.50,14.482
3397,24-Dec-18 23:00:00,4.50,14.478
3398,24-Dec-18 23:15:00,4.56,14.476
3399,24-Dec-18 23:30:00,4.50,14.477
3400,24-Dec-18 23:45:00,4.50,14.478
3401,25-Dec-18 00:00:00,4.50,14.477
3402,25-Dec-18 00:15:00,4.50,14.472
3403,25-Dec-18 00:30:00,4.50,14.471
3404,25-Dec-18 00:45:00,4.44,14.476
3405,25-Dec-18 01:00:00,4.44,14.476
3406,25-Dec-18 01:15:00,4.38,14.477
3407,25-Dec-18 01:30:00,4.38,14.476
3408,25-Dec-18 01:45:00,4.38,14.478
3409,25-Dec-18 02:00:00,4.31,14.483
3410,25-Dec-18 02:15:00,4.31,14.490
3411,25-Dec-18 02:30:00,4.31,14.494
3412,25-Dec-18 02:45:00,4.31,14.491
3413,25-Dec-18 03:00:00,4.38,14.495
3414,25-Dec-18 03:15:00,4.44,14.495
3415,25-Dec-18 03:30:00,4.44,14.500
3416,25-Dec-18 03:45:00,4.44,14.500
3417,25-Dec-18 04:00:00,4.50,14.497
3418,25-Dec-18 04:15:00,4.50,14.492
3419,25-Dec-18 04:30:00,4.50,14.494
3420,25-Dec-18 04:45:00,4.50,14.493
3421,25-Dec-18 05:00:00,4.50,14.499
3422,25-Dec-18 05:15:00,4.56,14.497
3423,25-Dec-18 05:30:00,4.56,14.499
3424,25-Dec-18 05:45:00,4.50,14.501
3425,25-Dec-18 06:00:00,4.50,14.502
3426,25-Dec-18 06:15:00,4.44,14.500
3427,25-Dec-18 06:30:00,4.38,14.503
3428,25-Dec-18 06:45:00,4.38,14.505
3429,25-Dec-18 07:00:00,4.38,14.505
3430,25-Dec-18 07:15:00,4.38,14.509
3431,25-Dec-18 07:30:00,4.38,14.510
3432,25-Dec-18 07:45:00,4.44,14.513
3433,25-Dec-18 08:00:00,4.44,14.513
3434,25-Dec-18 08:15:00,4.50,14.517
3435,25-Dec-18 08:30:00,4.50,14.516
3436,25-Dec-18 08:45:00,4.56,14.520
3437,25-Dec-18 09:00:00,4.63,14.521
3438,25-Dec-18 09:15:00,4.75,14.520
3439,25-Dec-18 09:30:00,4.75,14.525
3440,25-Dec-18 09:45:00,4.75,14.525
3441,25-Dec-18 10:00:00,4.75,14.526
3442,25-Dec-18 10:15:00,4.75,14.525
3443,25-Dec-18 10:30:00,4.81,14.520
3444,25-Dec-18 10:45:00,4.81,14.519
3445,25-Dec-18 11:00:00,4.88,14.519
3446,25-Dec-18 11:15:00,4.88,14.519
3447,25-Dec-18 11:30:00,4.94,14.514
3448,25-Dec-18 11:45:00,5.00,14.515
3449,25-Dec-18 12:00:00,5.13,14.512
3450,25-Dec-18 12:15:00,5.19,14.506
3451,25-Dec-18 12:30:00,5.31,14.506
3452,25-Dec-18 12:45:00,5.38,14.506
3453,25-Dec-18 13:00:00,5.44,14.500
3454,25-Dec-18 13:15:00,5.50,14.498
3455,25-Dec-18 13:30:00,5.50,14.501
3456,25-Dec-18 13:45:00,5.56,14.498
3457,25-Dec-18 14:00:00,5.56,14.498
3458,25-Dec-18 14:15:00,5.50,14.498
3459,25-Dec-18 14:30:00,5.50,14.495
3460,25-Dec-18 14:45:00,5.50,14.498
3461,25-Dec-18 15:00:00,5.50,14.505
3462,25-Dec-18 15:15:00,5.44,14.501
3463,25-Dec-18 15:30:00,5.44,14.498
3464,25-Dec-18 15:45:00,5.38,14.500
3465,25-Dec-18 16:00:00,5.38,14.502
3466,25-Dec-18 16:15:00,5.38,14.501
3467,25-Dec-18 16:30:00,5.38,14.503
3468,25-Dec-18 16:45:00,5.38,14.501
3469,25-Dec-18 17:00:00,5.31,14.505
3470,25-Dec-18 17:15:00,5.25,14.505
3471,25-Dec-18 17:30:00,5.19,14.509
3472,25-Dec-18 17:45:00,5.13,14.509
3473,25-Dec-18 18:00:00,5.06,14.514
3474,25-Dec-18 18:15:00,5.06,14.512
3475,25-Dec-18 18:30:00,5.00,14.515
3476,25-Dec-18 18:45:00,4.94,14.518
3477,25-Dec-18 19:00:00,4.88,14.519
3478,25-Dec-18 19:15:00,4.88,14.521
3479,25-Dec-18 19:30:00,4.81,14.523
3480,25-Dec-18 19:45:00,4.75,14.524
3481,25-Dec-18 20:00:00,4.75,14.524
3482,25-Dec-18 20:15:00,4.69,14.524
3483,25-Dec-18 20:30:00,4.69,14.524
3484,25-Dec-18 20:45:00,4.63,14.526
3485,25-Dec-18 21:00:00,4.63,14.529
3486,25-Dec-18 21:15:00,4.56,14.530
3487,25-Dec-18 21:30:00,4.56,14.531
3488,25-Dec-18 21:45:00,4.56,14.530
3489,25-Dec-18 22:00:00,4.50,14.532
3490,25-Dec-18 22:15:00,4.50,14.534
3491,25-Dec-18 22:30:00,4.50,14.537
3492,25-Dec-18 22:45:00,4.50,14.531
3493,25-Dec-18 23:00:00,4.44,14.532
3494,25-Dec-18 23:15:00,4.44,14.533
3495,25-Dec-18 23:30:00,4.44,14.533
3496,25-Dec-18 23:45:00,4.38,14.535
3497,26-Dec-18 00:00:00,4.38,14.533
3498,26-Dec-18 00:15:00,4.38,14.537
3499,26-Dec-18 00:30:00,4.38,14.539
3500,26-Dec-18 00:45:00,4.31,14.540
3501,26-Dec-18 01:00:00,4.31,14.538
3502,26-Dec-18 01:15:00,4.31,14.541
3503,26-Dec-18 01:30:00,4.31,14.544
3504,26-Dec-18 01:45:00,4.31,14.545
3505,26-Dec-18 02:00:00,4.25,14.548
3506,26-Dec-18 02:15:00,4.25,14.551
3507,26-Dec-18 02:30:00,4.25,14.552
3508,26-Dec-18 02:45:00,4.25,14.555
3509,26-Dec-18 03:00:00,4.25,14.553
3510,26-Dec-18 03:15:00,4.19,14.554
3511,26-Dec-18 03:30:00,4.19,14.553
3512,26-Dec-18 03:45:00,4.19,14.554
3513,26-Dec-18 04:00:00,4.19,14.554
3514,26-Dec-18 04:15:00,4.13,14.554
3515,26-Dec-18 04:30:00,4.13,14.554
3516,26-Dec-18 04:45:00,4.06,14.555
3517,26-Dec-18 05:00:00,4.06,14.559
3518,26-Dec-18 05:15:00,4.06,14.561
3519,26-Dec-18 05:30:00,4.06,14.563
3520,26-Dec-18 05:45:00,4.06,14.560
3521,26-Dec-18 06:00:00,4.06,14.566
3522,26-Dec-18 06:15:00,4.06,14.569
3523,26-Dec-18 06:30:00,4.06,14.567
3524,26-Dec-18 06:45:00,4.06,14.573
3525,26-Dec-18 07:00:00,4.06,14.578
3526,26-Dec-18 07:15:00,4.00,14.581
3527,26-Dec-18 07:30:00,4.00,14.580
3528,26-Dec-18 07:45:00,4.00,14.586
3529,26-Dec-18 08:00:00,4.00,14.587
3530,26-Dec-18 08:15:00,4.00,14.600
3531,26-Dec-18 08:30:00,4.00,14.600
3532,26-Dec-18 08:45:00,4.00,14.600
3533,26-Dec-18 09:00:00,4.06,14.604
3534,26-Dec-18 09:15:00,4.06,14.607
3535,26-Dec-18 09:30:00,4.13,14.610
3536,26-Dec-18 09:45:00,4.13,14.610
3537,26-Dec-18 10:00:00,4.19,14.611
3538,26-Dec-18 10:15:00,4.25,14.614
3539,26-Dec-18 10:30:00,4.31,14.613
3540,26-Dec-18 10:45:00,4.38,14.608
3541,26-Dec-18 11:00:00,4.44,14.604
3542,26-Dec-18 11:15:00,4.50,14.603
3543,26-Dec-18 11:30:00,4.63,14.597
3544,26-Dec-18 11:45:00,4.69,14.595
3545,26-Dec-18 12:00:00,4.75,14.590
3546,26-Dec-18 12:15:00,4.88,14.586
3547,26-Dec-18 12:30:00,4.94,14.582
3548,26-Dec-18 12:45:00,5.06,14.584
3549,26-Dec-18 13:00:00,5.13,14.581
3550,26-Dec-18 13:15:00,5.19,14.578
3551,26-Dec-18 13:30:00,5.31,14.578
3552,26-Dec-18 13:45:00,5.31,14.580
3553,26-Dec-18 14:00:00,5.31,14.580
3554,26-Dec-18 14:15:00,5.38,14.579
3555,26-Dec-18 14:30:00,5.38,14.579
3556,26-Dec-18 14:45:00,5.38,14.584
3557,26-Dec-18 15:00:00,5.31,14.585
3558,26-Dec-18 15:15:00,5.31,14.582
3559,26-Dec-18 15:30:00,5.25,14.584
3560,26-Dec-18 15:45:00,5.19,14.589
3561,26-Dec-18 16:00:00,5.13,14.588
3562,26-Dec-18 16:15:00,5.13,14.589
3563,26-Dec-18 16:30:00,5.06,14.585
3564,26-Dec-18 16:45:00,5.00,14.584
3565,26-Dec-18 17:00:00,4.88,14.590
3566,26-Dec-18 17:15:00,4.81,14.588
3567,26-Dec-18 17:30:00,4.75,14.585
3568,26-Dec-18 17:45:00,4.69,14.589
3569,26-Dec-18 18:00:00,4.69,14.587
3570,26-Dec-18 18:15:00,4.63,14.594
3571,26-Dec-18 18:30:00,4.63,14.590
3572,26-Dec-18 18:45:00,4.56,14.591
3573,26-Dec-18 19:00:00,4.56,14.593
3574,26-Dec-18 19:15:00,4.50,14.594
3575,26-Dec-18 19:30:00,4.50,14.598
3576,26-Dec-18 19:45:00,4.50,14.592
3577,26-Dec-18 20:00:00,4.50,14.597
3578,26-Dec-18 20:15:00,4.50,14.595
3579,26-Dec-18 20:30:00,4.50,14.596
3580,26-Dec-18 20:45:00,4.50,14.595
3581,26-Dec-18 21:00:00,4.44,14.603
3582,26-Dec-18 21:15:00,4.44,14.600
3583,26-Dec-18 21:30:00,4.44,14.604
3584,26-Dec-18 21:45:00,4.44,14.602
3585,26-Dec-18 22:00:00,4.44,14.600
3586,26-Dec-18 22:15:00,4.38,14.601
3587,26-Dec-18 22:30:00,4.38,14.598
3588,26-Dec-18 22:45:00,4.38,14.600
3589,26-Dec-18 23:00:00,4.38,14.596
3590,26-Dec-18 23:15:00,4.38,14.594
3591,26-Dec-18 23:30:00,4.38,14.596
3592,26-Dec-18 23:45:00,4.31,14.594
3593,27-Dec-18 00:00:00,4.31,14.594
3594,27-Dec-18 00:15:00,4.31,14.595
3595,27-Dec-18 00:30:00,4.31,14.595
3596,27-Dec-18 00:45:00,4.31,14.593
3597,27-Dec-18 01:00:00,4.31,14.591
3598,27-Dec-18 01:15:00,4.25,14.591
3599,27-Dec-18 01:30:00,4.25,14.590
3600,27-Dec-18 01:45:00,4.25,14.590
3601,27-Dec-18 02:00:00,4.25,14.594
3602,27-Dec-18 02:15:00,4.25,14.596
3603,27-Dec-18 02:30:00,4.25,14.595
3604,27-Dec-18 02:45:00,4.25,14.599
3605,27-Dec-18 03:00:00,4.25,14.599
3606,27-Dec-18 03:15:00,4.25,14.594
3607,27-Dec-18 03:30:00,4.25,14.597
3608,27-Dec-18 03:45:00,4.25,14.595
3609,27-Dec-18 04:00:00,4.19,14.590
3610,27-Dec-18 04:15:00,4.19,14.590
3611,27-Dec-18 04:30:00,4.19,14.583
3612,27-Dec-18 04:45:00,4.19,14.587
3613,27-Dec-18 05:00:00,4.19,14.587
3614,27-Dec-18 05:15:00,4.19,14.586
3615,27-Dec-18 05:30:00,4.19,14.584
3616,27-Dec-18 05:45:00,4.19,14.593
3617,27-Dec-18 06:00:00,4.19,14.592
3618,27-Dec-18 06:15:00,4.19,14.589
3619,27-Dec-18 06:30:00,4.19,14.592
3620,27-Dec-18 06:45:00,4.25,14.595
3621,27-Dec-18 07:00:00,4.19,14.596
3622,27-Dec-18 07:15:00,4.25,14.597
3623,27-Dec-18 07:30:00,4.25,14.600
3624,27-Dec-18 07:45:00,4.19,14.600
3625,27-Dec-18 08:00:00,4.25,14.600
3626,27-Dec-18 08:15:00,4.25,14.603
3627,27-Dec-18 08:30:00,4.25,14.607
3628,27-Dec-18 08:45:00,4.31,14.605
3629,27-Dec-18 09:00:00,4.38,14.606
3630,27-Dec-18 09:15:00,4.44,14.610
3631,27-Dec-18 09:30:00,4.50,14.605
3632,27-Dec-18 09:45:00,4.56,14.611
3633,27-Dec-18 10:00:00,4.63,14.608
3634,27-Dec-18 10:15:00,4.75,14.610
3635,27-Dec-18 10:30:00,4.75,14.606
3636,27-Dec-18 10:45:00,4.81,14.604
3637,27-Dec-18 11:00:00,4.88,14.595
3638,27-Dec-18 11:15:00,4.94,14.596
3639,27-Dec-18 11:30:00,5.00,14.590
3640,27-Dec-18 11:45:00,5.00,14.586
3641,27-Dec-18 12:00:00,5.00,14.584
3642,27-Dec-18 12:15:00,5.00,14.579
3643,27-Dec-18 12:30:00,5.00,14.568
3644,27-Dec-18 12:45:00,5.00,14.571
3645,27-Dec-18 13:00:00,5.00,14.569
3646,27-Dec-18 13:15:00,5.00,14.570
3647,27-Dec-18 13:30:00,5.00,14.564
3648,27-Dec-18 13:45:00,4.94,14.565
3649,27-Dec-18 14:00:00,4.94,14.560
3650,27-Dec-18 14:15:00,4.94,14.558
3651,27-Dec-18 14:30:00,4.94,14.555
3652,27-Dec-18 14:45:00,4.94,14.558
3653,27-Dec-18 15:00:00,4.88,14.558
3654,27-Dec-18 15:15:00,4.94,14.561
3655,27-Dec-18 15:30:00,4.88,14.553
3656,27-Dec-18 15:45:00,4.88,14.552
3657,27-Dec-18 16:00:00,4.88,14.552
3658,27-Dec-18 16:15:00,4.88,14.544
3659,27-Dec-18 16:30:00,4.81,14.551
3660,27-Dec-18 16:45:00,4.88,14.550
3661,27-Dec-18 17:00:00,4.81,14.548
3662,27-Dec-18 17:15:00,4.81,14.547
3663,27-Dec-18 17:30:00,4.81,14.551
3664,27-Dec-18 17:45:00,4.81,14.548
3665,27-Dec-18 18:00:00,4.81,14.550
3666,27-Dec-18 18:15:00,4.81,14.552
3667,27-Dec-18 18:30:00,4.81,14.551
3668,27-Dec-18 18:45:00,4.81,14.546
3669,27-Dec-18 19:00:00,4.81,14.543
3670,27-Dec-18 19:15:00,4.81,14.543
3671,27-Dec-18 19:30:00,4.81,14.539
3672,27-Dec-18 19:45:00,4.81,14.535
3673,27-Dec-18 20:00:00,4.81,14.530
3674,27-Dec-18 20:15:00,4.75,14.528
3675,27-Dec-18 20:30:00,4.81,14.529
3676,27-Dec-18 20:45:00,4.81,14.531
3677,27-Dec-18 21:00:00,4.81,14.521
3678,27-Dec-18 21:15:00,4.81,14.519
3679,27-Dec-18 21:30:00,4.81,14.525
