
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_BV_20181119,,Exported,"Aqua4Plus 1.9.10"
# Records,  7787 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-13.31,13.487,
,Maximum,21.94,14.162,
,Mean,3.99,13.905,
,Variance,30.705,0.0108,
,Std Deviation,5.541,0.1037,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1357,3-Dec-18 15:00:00,14.94,13.767
1358,3-Dec-18 15:15:00,15.31,13.767
1359,3-Dec-18 15:30:00,15.06,13.769
1360,3-Dec-18 15:45:00,14.56,13.771
1361,3-Dec-18 16:00:00,14.31,13.774
1362,3-Dec-18 16:15:00,14.06,13.775
1363,3-Dec-18 16:30:00,13.81,13.776
1364,3-Dec-18 16:45:00,13.44,13.782
1365,3-Dec-18 17:00:00,13.00,13.783
1366,3-Dec-18 17:15:00,12.06,13.786
1367,3-Dec-18 17:30:00,11.69,13.789
1368,3-Dec-18 17:45:00,11.19,13.794
1369,3-Dec-18 18:00:00,10.69,13.798
1370,3-Dec-18 18:15:00,10.31,13.802
1371,3-Dec-18 18:30:00,10.19,13.803
1372,3-Dec-18 18:45:00,9.94,13.809
1373,3-Dec-18 19:00:00,9.44,13.813
1374,3-Dec-18 19:15:00,9.06,13.815
1375,3-Dec-18 19:30:00,8.63,13.816
1376,3-Dec-18 19:45:00,8.25,13.817
1377,3-Dec-18 20:00:00,7.88,13.815
1378,3-Dec-18 20:15:00,7.63,13.820
1379,3-Dec-18 20:30:00,7.31,13.823
1380,3-Dec-18 20:45:00,7.06,13.820
1381,3-Dec-18 21:00:00,6.88,13.820
1382,3-Dec-18 21:15:00,6.75,13.824
1383,3-Dec-18 21:30:00,6.75,13.827
1384,3-Dec-18 21:45:00,6.69,13.827
1385,3-Dec-18 22:00:00,6.56,13.826
1386,3-Dec-18 22:15:00,6.50,13.826
1387,3-Dec-18 22:30:00,6.38,13.824
1388,3-Dec-18 22:45:00,6.13,13.824
1389,3-Dec-18 23:00:00,6.00,13.827
1390,3-Dec-18 23:15:00,5.88,13.825
1391,3-Dec-18 23:30:00,5.63,13.824
1392,3-Dec-18 23:45:00,5.44,13.822
1393,4-Dec-18 00:00:00,5.38,13.821
1394,4-Dec-18 00:15:00,5.31,13.824
1395,4-Dec-18 00:30:00,5.19,13.826
1396,4-Dec-18 00:45:00,5.06,13.822
1397,4-Dec-18 01:00:00,4.88,13.812
1398,4-Dec-18 01:15:00,4.81,13.827
1399,4-Dec-18 01:30:00,4.63,13.831
1400,4-Dec-18 01:45:00,4.50,13.831
1401,4-Dec-18 02:00:00,4.38,13.835
1402,4-Dec-18 02:15:00,4.31,13.836
1403,4-Dec-18 02:30:00,4.19,13.839
1404,4-Dec-18 02:45:00,4.06,13.840
1405,4-Dec-18 03:00:00,3.94,13.844
1406,4-Dec-18 03:15:00,3.94,13.845
1407,4-Dec-18 03:30:00,3.81,13.845
1408,4-Dec-18 03:45:00,3.69,13.843
1409,4-Dec-18 04:00:00,3.69,13.844
1410,4-Dec-18 04:15:00,3.63,13.847
1411,4-Dec-18 04:30:00,3.31,13.850
1412,4-Dec-18 04:45:00,3.31,13.852
1413,4-Dec-18 05:00:00,3.31,13.854
1414,4-Dec-18 05:15:00,3.31,13.857
1415,4-Dec-18 05:30:00,3.25,13.861
1416,4-Dec-18 05:45:00,3.19,13.864
1417,4-Dec-18 06:00:00,3.06,13.866
1418,4-Dec-18 06:15:00,3.00,13.868
1419,4-Dec-18 06:30:00,2.94,13.871
1420,4-Dec-18 06:45:00,3.06,13.872
1421,4-Dec-18 07:00:00,3.13,13.874
1422,4-Dec-18 07:15:00,3.25,13.878
1423,4-Dec-18 07:30:00,3.19,13.880
1424,4-Dec-18 07:45:00,3.25,13.881
1425,4-Dec-18 08:00:00,3.44,13.883
1426,4-Dec-18 08:15:00,3.56,13.884
1427,4-Dec-18 08:30:00,3.69,13.886
1428,4-Dec-18 08:45:00,3.88,13.888
1429,4-Dec-18 09:00:00,4.06,13.888
1430,4-Dec-18 09:15:00,4.31,13.896
1431,4-Dec-18 09:30:00,4.56,13.897
1432,4-Dec-18 09:45:00,4.56,13.898
1433,4-Dec-18 10:00:00,4.63,13.898
1434,4-Dec-18 10:15:00,4.75,13.899
1435,4-Dec-18 10:30:00,4.69,13.900
1436,4-Dec-18 10:45:00,4.88,13.897
1437,4-Dec-18 11:00:00,6.81,13.898
1438,4-Dec-18 11:15:00,6.69,13.898
1439,4-Dec-18 11:30:00,6.00,13.897
1440,4-Dec-18 11:45:00,5.69,13.893
1441,4-Dec-18 12:00:00,5.63,13.891
1442,4-Dec-18 12:15:00,5.63,13.887
1443,4-Dec-18 12:30:00,5.69,13.881
1444,4-Dec-18 12:45:00,5.56,13.874
1445,4-Dec-18 13:00:00,5.50,13.876
1446,4-Dec-18 13:15:00,5.31,13.875
1447,4-Dec-18 13:30:00,5.13,13.872
1448,4-Dec-18 13:45:00,5.00,13.870
1449,4-Dec-18 14:00:00,4.88,13.870
1450,4-Dec-18 14:15:00,4.75,13.870
1451,4-Dec-18 14:30:00,4.69,13.870
1452,4-Dec-18 14:45:00,4.63,13.867
1453,4-Dec-18 15:00:00,4.56,13.861
1454,4-Dec-18 15:15:00,4.50,13.867
1455,4-Dec-18 15:30:00,4.44,13.866
1456,4-Dec-18 15:45:00,4.38,13.865
1457,4-Dec-18 16:00:00,4.31,13.866
1458,4-Dec-18 16:15:00,4.25,13.868
1459,4-Dec-18 16:30:00,4.19,13.869
1460,4-Dec-18 16:45:00,4.06,13.871
1461,4-Dec-18 17:00:00,4.00,13.876
1462,4-Dec-18 17:15:00,3.94,13.878
1463,4-Dec-18 17:30:00,3.88,13.880
1464,4-Dec-18 17:45:00,3.81,13.882
1465,4-Dec-18 18:00:00,3.75,13.879
1466,4-Dec-18 18:15:00,3.75,13.881
1467,4-Dec-18 18:30:00,3.63,13.885
1468,4-Dec-18 18:45:00,3.56,13.885
1469,4-Dec-18 19:00:00,3.56,13.886
1470,4-Dec-18 19:15:00,3.50,13.889
1471,4-Dec-18 19:30:00,3.50,13.891
1472,4-Dec-18 19:45:00,3.38,13.892
1473,4-Dec-18 20:00:00,3.06,13.891
1474,4-Dec-18 20:15:00,2.88,13.894
1475,4-Dec-18 20:30:00,2.75,13.896
1476,4-Dec-18 20:45:00,2.50,13.896
1477,4-Dec-18 21:00:00,2.19,13.894
1478,4-Dec-18 21:15:00,2.00,13.891
1479,4-Dec-18 21:30:00,1.81,13.891
1480,4-Dec-18 21:45:00,1.81,13.890
1481,4-Dec-18 22:00:00,1.81,13.888
1482,4-Dec-18 22:15:00,1.81,13.889
1483,4-Dec-18 22:30:00,1.81,13.888
1484,4-Dec-18 22:45:00,1.81,13.889
1485,4-Dec-18 23:00:00,1.75,13.886
1486,4-Dec-18 23:15:00,1.81,13.885
1487,4-Dec-18 23:30:00,1.81,13.884
1488,4-Dec-18 23:45:00,1.69,13.884
1489,5-Dec-18 00:00:00,1.63,13.884
1490,5-Dec-18 00:15:00,1.56,13.884
1491,5-Dec-18 00:30:00,1.56,13.883
1492,5-Dec-18 00:45:00,1.56,13.881
1493,5-Dec-18 01:00:00,1.50,13.880
1494,5-Dec-18 01:15:00,1.50,13.878
1495,5-Dec-18 01:30:00,1.44,13.875
1496,5-Dec-18 01:45:00,1.38,13.874
1497,5-Dec-18 02:00:00,1.31,13.877
1498,5-Dec-18 02:15:00,1.25,13.877
1499,5-Dec-18 02:30:00,1.25,13.876
1500,5-Dec-18 02:45:00,1.19,13.874
1501,5-Dec-18 03:00:00,1.19,13.874
1502,5-Dec-18 03:15:00,1.19,13.873
1503,5-Dec-18 03:30:00,1.13,13.872
1504,5-Dec-18 03:45:00,1.06,13.871
1505,5-Dec-18 04:00:00,1.06,13.868
1506,5-Dec-18 04:15:00,1.13,13.870
1507,5-Dec-18 04:30:00,1.06,13.869
1508,5-Dec-18 04:45:00,1.06,13.869
1509,5-Dec-18 05:00:00,1.00,13.867
1510,5-Dec-18 05:15:00,0.94,13.867
1511,5-Dec-18 05:30:00,0.88,13.868
1512,5-Dec-18 05:45:00,0.81,13.872
1513,5-Dec-18 06:00:00,0.69,13.874
1514,5-Dec-18 06:15:00,0.63,13.874
1515,5-Dec-18 06:30:00,0.63,13.876
1516,5-Dec-18 06:45:00,0.63,13.877
1517,5-Dec-18 07:00:00,0.69,13.878
1518,5-Dec-18 07:15:00,0.75,13.879
1519,5-Dec-18 07:30:00,0.75,13.881
1520,5-Dec-18 07:45:00,0.63,13.884
1521,5-Dec-18 08:00:00,0.69,13.884
1522,5-Dec-18 08:15:00,0.88,13.884
1523,5-Dec-18 08:30:00,1.06,13.882
1524,5-Dec-18 08:45:00,1.31,13.886
1525,5-Dec-18 09:00:00,1.56,13.888
1526,5-Dec-18 09:15:00,1.69,13.888
1527,5-Dec-18 09:30:00,1.88,13.889
1528,5-Dec-18 09:45:00,1.88,13.887
1529,5-Dec-18 10:00:00,1.94,13.888
1530,5-Dec-18 10:15:00,2.31,13.890
1531,5-Dec-18 10:30:00,2.63,13.892
1532,5-Dec-18 10:45:00,2.56,13.891
1533,5-Dec-18 11:00:00,2.56,13.892
1534,5-Dec-18 11:15:00,2.63,13.891
1535,5-Dec-18 11:30:00,2.69,13.892
1536,5-Dec-18 11:45:00,2.75,13.892
1537,5-Dec-18 12:00:00,2.69,13.892
1538,5-Dec-18 12:15:00,2.63,13.891
1539,5-Dec-18 12:30:00,2.56,13.893
1540,5-Dec-18 12:45:00,2.50,13.892
1541,5-Dec-18 13:00:00,2.56,13.890
1542,5-Dec-18 13:15:00,2.81,13.891
1543,5-Dec-18 13:30:00,2.88,13.889
1544,5-Dec-18 13:45:00,2.94,13.889
1545,5-Dec-18 14:00:00,3.00,13.890
1546,5-Dec-18 14:15:00,3.00,13.893
1547,5-Dec-18 14:30:00,3.69,13.892
1548,5-Dec-18 14:45:00,4.31,13.893
1549,5-Dec-18 15:00:00,4.63,13.896
1550,5-Dec-18 15:15:00,4.69,13.901
1551,5-Dec-18 15:30:00,4.13,13.905
1552,5-Dec-18 15:45:00,3.31,13.908
1553,5-Dec-18 16:00:00,2.81,13.912
1554,5-Dec-18 16:15:00,2.50,13.914
1555,5-Dec-18 16:30:00,2.25,13.917
1556,5-Dec-18 16:45:00,2.13,13.920
1557,5-Dec-18 17:00:00,1.94,13.922
1558,5-Dec-18 17:15:00,1.69,13.926
1559,5-Dec-18 17:30:00,1.38,13.930
1560,5-Dec-18 17:45:00,1.13,13.935
1561,5-Dec-18 18:00:00,1.06,13.939
1562,5-Dec-18 18:15:00,1.00,13.941
1563,5-Dec-18 18:30:00,0.69,13.944
1564,5-Dec-18 18:45:00,0.50,13.948
1565,5-Dec-18 19:00:00,0.44,13.950
1566,5-Dec-18 19:15:00,0.44,13.949
1567,5-Dec-18 19:30:00,0.25,13.951
1568,5-Dec-18 19:45:00,0.13,13.954
1569,5-Dec-18 20:00:00,0.13,13.953
1570,5-Dec-18 20:15:00,0.06,13.954
1571,5-Dec-18 20:30:00,0.00,13.958
1572,5-Dec-18 20:45:00,-0.13,13.957
1573,5-Dec-18 21:00:00,-0.19,13.959
1574,5-Dec-18 21:15:00,-0.31,13.962
1575,5-Dec-18 21:30:00,-0.44,13.964
1576,5-Dec-18 21:45:00,-0.44,13.966
1577,5-Dec-18 22:00:00,-0.38,13.966
1578,5-Dec-18 22:15:00,-0.38,13.970
1579,5-Dec-18 22:30:00,-0.38,13.972
1580,5-Dec-18 22:45:00,-0.44,13.973
1581,5-Dec-18 23:00:00,-0.50,13.972
1582,5-Dec-18 23:15:00,-0.44,13.972
1583,5-Dec-18 23:30:00,-0.50,13.975
1584,5-Dec-18 23:45:00,-0.56,13.974
1585,6-Dec-18 00:00:00,-0.69,13.975
1586,6-Dec-18 00:15:00,-0.88,13.978
1587,6-Dec-18 00:30:00,-0.81,13.978
1588,6-Dec-18 00:45:00,-0.75,13.978
1589,6-Dec-18 01:00:00,-0.94,13.976
1590,6-Dec-18 01:15:00,-1.13,13.976
1591,6-Dec-18 01:30:00,-1.19,13.976
1592,6-Dec-18 01:45:00,-1.38,13.979
1593,6-Dec-18 02:00:00,-1.38,13.980
1594,6-Dec-18 02:15:00,-1.44,13.982
1595,6-Dec-18 02:30:00,-1.56,13.984
1596,6-Dec-18 02:45:00,-1.63,13.985
1597,6-Dec-18 03:00:00,-1.56,13.989
1598,6-Dec-18 03:15:00,-1.50,13.991
1599,6-Dec-18 03:30:00,-1.44,13.988
1600,6-Dec-18 03:45:00,-1.38,13.982
1601,6-Dec-18 04:00:00,-1.31,13.977
1602,6-Dec-18 04:15:00,-1.31,13.978
1603,6-Dec-18 04:30:00,-1.38,13.978
1604,6-Dec-18 04:45:00,-1.38,13.980
1605,6-Dec-18 05:00:00,-1.50,13.983
1606,6-Dec-18 05:15:00,-1.56,13.981
1607,6-Dec-18 05:30:00,-1.56,13.988
1608,6-Dec-18 05:45:00,-1.63,13.993
1609,6-Dec-18 06:00:00,-1.69,13.990
1610,6-Dec-18 06:15:00,-1.88,13.992
1611,6-Dec-18 06:30:00,-1.88,14.001
1612,6-Dec-18 06:45:00,-1.88,14.003
1613,6-Dec-18 07:00:00,-1.88,14.007
1614,6-Dec-18 07:15:00,-1.88,14.009
1615,6-Dec-18 07:30:00,-1.94,14.008
1616,6-Dec-18 07:45:00,-1.75,14.007
1617,6-Dec-18 08:00:00,-1.63,14.007
1618,6-Dec-18 08:15:00,-1.38,14.009
1619,6-Dec-18 08:30:00,-1.13,14.007
1620,6-Dec-18 08:45:00,-0.75,14.006
1621,6-Dec-18 09:00:00,-0.31,14.011
1622,6-Dec-18 09:15:00,0.63,14.010
1623,6-Dec-18 09:30:00,1.50,14.017
1624,6-Dec-18 09:45:00,2.13,14.017
1625,6-Dec-18 10:00:00,2.31,14.017
1626,6-Dec-18 10:15:00,1.50,14.016
1627,6-Dec-18 10:30:00,2.06,14.014
1628,6-Dec-18 10:45:00,2.50,14.011
1629,6-Dec-18 11:00:00,2.94,14.013
1630,6-Dec-18 11:15:00,3.38,14.008
1631,6-Dec-18 11:30:00,3.88,14.004
1632,6-Dec-18 11:45:00,4.13,14.002
1633,6-Dec-18 12:00:00,4.13,13.999
1634,6-Dec-18 12:15:00,3.94,13.995
1635,6-Dec-18 12:30:00,4.00,13.992
1636,6-Dec-18 12:45:00,4.19,13.995
1637,6-Dec-18 13:00:00,4.50,13.993
1638,6-Dec-18 13:15:00,4.88,13.991
1639,6-Dec-18 13:30:00,5.25,13.989
1640,6-Dec-18 13:45:00,5.63,13.987
1641,6-Dec-18 14:00:00,5.88,13.987
1642,6-Dec-18 14:15:00,5.88,13.983
1643,6-Dec-18 14:30:00,6.19,13.984
1644,6-Dec-18 14:45:00,6.81,13.983
1645,6-Dec-18 15:00:00,7.13,13.983
1646,6-Dec-18 15:15:00,7.50,13.981
1647,6-Dec-18 15:30:00,7.06,13.978
1648,6-Dec-18 15:45:00,6.56,13.976
1649,6-Dec-18 16:00:00,6.06,13.978
1650,6-Dec-18 16:15:00,5.63,13.980
1651,6-Dec-18 16:30:00,5.25,13.980
1652,6-Dec-18 16:45:00,4.94,13.983
1653,6-Dec-18 17:00:00,4.25,13.981
1654,6-Dec-18 17:15:00,3.69,13.984
1655,6-Dec-18 17:30:00,3.38,13.983
1656,6-Dec-18 17:45:00,3.19,13.985
1657,6-Dec-18 18:00:00,3.06,13.987
1658,6-Dec-18 18:15:00,3.00,13.988
1659,6-Dec-18 18:30:00,2.56,13.988
1660,6-Dec-18 18:45:00,2.13,13.987
1661,6-Dec-18 19:00:00,1.75,13.987
1662,6-Dec-18 19:15:00,1.38,13.986
1663,6-Dec-18 19:30:00,1.06,13.986
1664,6-Dec-18 19:45:00,0.75,13.986
1665,6-Dec-18 20:00:00,0.38,13.988
1666,6-Dec-18 20:15:00,0.13,13.990
1667,6-Dec-18 20:30:00,-0.13,13.992
1668,6-Dec-18 20:45:00,-0.19,13.989
1669,6-Dec-18 21:00:00,-0.19,13.986
1670,6-Dec-18 21:15:00,-0.06,13.987
1671,6-Dec-18 21:30:00,0.19,13.990
1672,6-Dec-18 21:45:00,1.00,13.988
1673,6-Dec-18 22:00:00,1.38,13.987
1674,6-Dec-18 22:15:00,1.38,13.990
1675,6-Dec-18 22:30:00,1.44,13.989
1676,6-Dec-18 22:45:00,1.44,13.988
1677,6-Dec-18 23:00:00,1.13,13.992
1678,6-Dec-18 23:15:00,1.44,13.989
1679,6-Dec-18 23:30:00,1.50,13.992
1680,6-Dec-18 23:45:00,1.69,13.992
1681,7-Dec-18 00:00:00,1.69,13.990
1682,7-Dec-18 00:15:00,1.75,13.989
1683,7-Dec-18 00:30:00,1.75,13.992
1684,7-Dec-18 00:45:00,1.75,13.993
1685,7-Dec-18 01:00:00,1.75,13.993
1686,7-Dec-18 01:15:00,1.88,13.998
1687,7-Dec-18 01:30:00,2.00,13.996
1688,7-Dec-18 01:45:00,2.13,14.000
1689,7-Dec-18 02:00:00,2.19,13.999
1690,7-Dec-18 02:15:00,2.25,14.000
1691,7-Dec-18 02:30:00,2.31,14.000
1692,7-Dec-18 02:45:00,2.38,14.003
1693,7-Dec-18 03:00:00,2.44,14.005
1694,7-Dec-18 03:15:00,2.44,14.003
1695,7-Dec-18 03:30:00,2.44,14.005
1696,7-Dec-18 03:45:00,2.44,14.007
1697,7-Dec-18 04:00:00,2.44,14.005
1698,7-Dec-18 04:15:00,2.44,14.006
1699,7-Dec-18 04:30:00,2.19,14.006
1700,7-Dec-18 04:45:00,2.06,14.009
1701,7-Dec-18 05:00:00,2.00,14.010
1702,7-Dec-18 05:15:00,2.00,14.012
1703,7-Dec-18 05:30:00,2.00,14.015
1704,7-Dec-18 05:45:00,2.25,14.017
1705,7-Dec-18 06:00:00,2.25,14.017
1706,7-Dec-18 06:15:00,2.13,14.022
1707,7-Dec-18 06:30:00,1.94,14.023
1708,7-Dec-18 06:45:00,1.81,14.025
1709,7-Dec-18 07:00:00,1.75,14.028
1710,7-Dec-18 07:15:00,1.81,14.034
1711,7-Dec-18 07:30:00,1.75,14.034
1712,7-Dec-18 07:45:00,1.75,14.037
1713,7-Dec-18 08:00:00,1.75,14.040
1714,7-Dec-18 08:15:00,1.81,14.043
1715,7-Dec-18 08:30:00,1.94,14.044
1716,7-Dec-18 08:45:00,2.13,14.046
1717,7-Dec-18 09:00:00,2.50,14.048
1718,7-Dec-18 09:15:00,2.81,14.053
1719,7-Dec-18 09:30:00,3.13,14.057
1720,7-Dec-18 09:45:00,3.44,14.063
1721,7-Dec-18 10:00:00,4.13,14.063
1722,7-Dec-18 10:15:00,4.81,14.065
1723,7-Dec-18 10:30:00,4.75,14.066
1724,7-Dec-18 10:45:00,4.69,14.067
1725,7-Dec-18 11:00:00,4.81,14.065
1726,7-Dec-18 11:15:00,5.06,14.066
1727,7-Dec-18 11:30:00,5.13,14.066
1728,7-Dec-18 11:45:00,5.25,14.064
1729,7-Dec-18 12:00:00,5.38,14.060
1730,7-Dec-18 12:15:00,5.44,14.053
1731,7-Dec-18 12:30:00,5.44,14.050
1732,7-Dec-18 12:45:00,5.31,14.048
1733,7-Dec-18 13:00:00,5.50,14.038
1734,7-Dec-18 13:15:00,5.69,14.044
1735,7-Dec-18 13:30:00,6.13,14.040
1736,7-Dec-18 13:45:00,6.25,14.038
1737,7-Dec-18 14:00:00,6.19,14.035
1738,7-Dec-18 14:15:00,6.25,14.032
1739,7-Dec-18 14:30:00,6.38,14.038
1740,7-Dec-18 14:45:00,6.50,14.039
1741,7-Dec-18 15:00:00,6.88,14.042
1742,7-Dec-18 15:15:00,6.88,14.044
1743,7-Dec-18 15:30:00,6.44,14.040
1744,7-Dec-18 15:45:00,5.94,14.041
1745,7-Dec-18 16:00:00,5.63,14.040
1746,7-Dec-18 16:15:00,5.25,14.039
1747,7-Dec-18 16:30:00,4.88,14.038
1748,7-Dec-18 16:45:00,4.44,14.041
1749,7-Dec-18 17:00:00,3.75,14.043
1750,7-Dec-18 17:15:00,3.13,14.043
1751,7-Dec-18 17:30:00,2.63,14.044
1752,7-Dec-18 17:45:00,2.13,14.044
1753,7-Dec-18 18:00:00,1.69,14.044
1754,7-Dec-18 18:15:00,1.31,14.046
1755,7-Dec-18 18:30:00,0.94,14.050
1756,7-Dec-18 18:45:00,0.69,14.050
1757,7-Dec-18 19:00:00,0.38,14.051
1758,7-Dec-18 19:15:00,0.19,14.053
1759,7-Dec-18 19:30:00,0.00,14.051
1760,7-Dec-18 19:45:00,-0.25,14.052
1761,7-Dec-18 20:00:00,-0.44,14.048
1762,7-Dec-18 20:15:00,-0.63,14.048
1763,7-Dec-18 20:30:00,-0.81,14.049
1764,7-Dec-18 20:45:00,-1.00,14.048
1765,7-Dec-18 21:00:00,-1.13,14.049
1766,7-Dec-18 21:15:00,-1.13,14.052
1767,7-Dec-18 21:30:00,-1.19,14.052
1768,7-Dec-18 21:45:00,-1.25,14.055
1769,7-Dec-18 22:00:00,-1.25,14.052
1770,7-Dec-18 22:15:00,-1.25,14.050
1771,7-Dec-18 22:30:00,-1.38,14.048
1772,7-Dec-18 22:45:00,-1.50,14.049
1773,7-Dec-18 23:00:00,-1.56,14.045
1774,7-Dec-18 23:15:00,-1.56,14.046
1775,7-Dec-18 23:30:00,-1.56,14.047
1776,7-Dec-18 23:45:00,-1.63,14.050
1777,8-Dec-18 00:00:00,-1.69,14.049
1778,8-Dec-18 00:15:00,-1.69,14.050
1779,8-Dec-18 00:30:00,-1.81,14.051
1780,8-Dec-18 00:45:00,-1.94,14.052
1781,8-Dec-18 01:00:00,-1.94,14.059
1782,8-Dec-18 01:15:00,-1.94,14.058
1783,8-Dec-18 01:30:00,-1.94,14.056
1784,8-Dec-18 01:45:00,-1.94,14.055
1785,8-Dec-18 02:00:00,-1.88,14.057
1786,8-Dec-18 02:15:00,-1.75,14.059
1787,8-Dec-18 02:30:00,-1.63,14.059
1788,8-Dec-18 02:45:00,-1.44,14.062
1789,8-Dec-18 03:00:00,-1.31,14.063
1790,8-Dec-18 03:15:00,-1.19,14.064
1791,8-Dec-18 03:30:00,-1.13,14.067
1792,8-Dec-18 03:45:00,-1.00,14.063
1793,8-Dec-18 04:00:00,-0.88,14.062
1794,8-Dec-18 04:15:00,-0.75,14.058
1795,8-Dec-18 04:30:00,-0.81,14.058
1796,8-Dec-18 04:45:00,-0.94,14.059
1797,8-Dec-18 05:00:00,-1.13,14.062
1798,8-Dec-18 05:15:00,-1.19,14.066
1799,8-Dec-18 05:30:00,-1.13,14.068
1800,8-Dec-18 05:45:00,-1.06,14.069
1801,8-Dec-18 06:00:00,-1.06,14.069
1802,8-Dec-18 06:15:00,-1.19,14.072
1803,8-Dec-18 06:30:00,-1.38,14.071
1804,8-Dec-18 06:45:00,-1.50,14.070
1805,8-Dec-18 07:00:00,-1.63,14.072
1806,8-Dec-18 07:15:00,-1.69,14.076
1807,8-Dec-18 07:30:00,-1.69,14.079
1808,8-Dec-18 07:45:00,-1.69,14.084
1809,8-Dec-18 08:00:00,-1.50,14.089
1810,8-Dec-18 08:15:00,-1.31,14.090
1811,8-Dec-18 08:30:00,-1.13,14.091
1812,8-Dec-18 08:45:00,-0.81,14.094
1813,8-Dec-18 09:00:00,-0.38,14.097
1814,8-Dec-18 09:15:00,0.19,14.102
1815,8-Dec-18 09:30:00,0.69,14.107
1816,8-Dec-18 09:45:00,1.19,14.110
1817,8-Dec-18 10:00:00,1.75,14.108
1818,8-Dec-18 10:15:00,2.44,14.106
1819,8-Dec-18 10:30:00,3.00,14.101
1820,8-Dec-18 10:45:00,4.00,14.100
1821,8-Dec-18 11:00:00,3.94,14.096
1822,8-Dec-18 11:15:00,3.75,14.092
1823,8-Dec-18 11:30:00,3.69,14.087
1824,8-Dec-18 11:45:00,3.88,14.081
1825,8-Dec-18 12:00:00,3.88,14.082
1826,8-Dec-18 12:15:00,3.81,14.078
1827,8-Dec-18 12:30:00,3.69,14.075
1828,8-Dec-18 12:45:00,3.75,14.074
1829,8-Dec-18 13:00:00,3.81,14.074
1830,8-Dec-18 13:15:00,4.00,14.071
1831,8-Dec-18 13:30:00,4.06,14.070
1832,8-Dec-18 13:45:00,4.06,14.070
1833,8-Dec-18 14:00:00,4.13,14.072
1834,8-Dec-18 14:15:00,4.31,14.074
1835,8-Dec-18 14:30:00,4.25,14.072
1836,8-Dec-18 14:45:00,4.13,14.073
1837,8-Dec-18 15:00:00,4.13,14.067
1838,8-Dec-18 15:15:00,4.19,14.065
1839,8-Dec-18 15:30:00,4.00,14.068
1840,8-Dec-18 15:45:00,3.88,14.067
1841,8-Dec-18 16:00:00,3.69,14.073
1842,8-Dec-18 16:15:00,3.63,14.074
1843,8-Dec-18 16:30:00,3.44,14.081
1844,8-Dec-18 16:45:00,3.19,14.079
1845,8-Dec-18 17:00:00,2.94,14.076
1846,8-Dec-18 17:15:00,2.63,14.075
1847,8-Dec-18 17:30:00,2.31,14.072
1848,8-Dec-18 17:45:00,2.06,14.069
1849,8-Dec-18 18:00:00,1.88,14.066
1850,8-Dec-18 18:15:00,1.81,14.068
1851,8-Dec-18 18:30:00,1.63,14.072
1852,8-Dec-18 18:45:00,1.56,14.076
1853,8-Dec-18 19:00:00,1.44,14.078
1854,8-Dec-18 19:15:00,1.38,14.082
1855,8-Dec-18 19:30:00,1.31,14.082
1856,8-Dec-18 19:45:00,1.19,14.084
1857,8-Dec-18 20:00:00,1.19,14.084
1858,8-Dec-18 20:15:00,1.25,14.080
1859,8-Dec-18 20:30:00,1.25,14.081
1860,8-Dec-18 20:45:00,1.25,14.079
1861,8-Dec-18 21:00:00,1.25,14.080
1862,8-Dec-18 21:15:00,1.25,14.077
1863,8-Dec-18 21:30:00,1.25,14.076
1864,8-Dec-18 21:45:00,1.19,14.074
1865,8-Dec-18 22:00:00,1.13,14.072
1866,8-Dec-18 22:15:00,1.06,14.072
1867,8-Dec-18 22:30:00,1.00,14.074
1868,8-Dec-18 22:45:00,1.00,14.081
1869,8-Dec-18 23:00:00,0.94,14.077
1870,8-Dec-18 23:15:00,0.88,14.075
1871,8-Dec-18 23:30:00,0.75,14.072
1872,8-Dec-18 23:45:00,0.69,14.072
1873,9-Dec-18 00:00:00,0.63,14.069
1874,9-Dec-18 00:15:00,0.63,14.066
1875,9-Dec-18 00:30:00,0.56,14.062
1876,9-Dec-18 00:45:00,0.44,14.059
1877,9-Dec-18 01:00:00,0.31,14.066
1878,9-Dec-18 01:15:00,0.19,14.065
1879,9-Dec-18 01:30:00,0.06,14.065
1880,9-Dec-18 01:45:00,-0.06,14.063
1881,9-Dec-18 02:00:00,-0.13,14.063
1882,9-Dec-18 02:15:00,-0.25,14.066
1883,9-Dec-18 02:30:00,-0.38,14.063
1884,9-Dec-18 02:45:00,-0.56,14.059
1885,9-Dec-18 03:00:00,-0.69,14.055
1886,9-Dec-18 03:15:00,-0.75,14.054
1887,9-Dec-18 03:30:00,-0.94,14.053
