
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,DO_1m_20190208,,Exported,"Aqua4Plus 1.9.10"
# Records,  3631 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,4.625,6.526,12.549,8.930,4.100,
,Maximum,10.313,14.842,13.920,14.980,9.430,
,Mean,6.028,12.774,13.183,10.989,5.457,
,Variance,1.2147,1.4388,0.2273,0.7090,1.1109,
,Std Deviation,1.1021,1.1995,0.4768,0.8420,1.0540,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1811,27-Feb-19 11:30:00,6.438,13.865,13.891,11.550,5.670
1812,27-Feb-19 11:45:00,6.438,13.865,13.920,11.590,5.680
1813,27-Feb-19 12:00:00,6.438,13.854,13.920,11.580,5.680
1814,27-Feb-19 12:15:00,6.375,13.856,13.891,11.660,5.680
1815,27-Feb-19 12:30:00,6.375,13.839,13.920,11.900,5.700
1816,27-Feb-19 12:45:00,6.500,13.749,13.920,12.080,5.730
1817,27-Feb-19 13:00:00,6.500,13.754,13.891,12.040,5.730
1818,27-Feb-19 13:15:00,6.500,13.785,13.920,12.150,5.830
1819,27-Feb-19 13:30:00,6.625,13.765,13.920,12.210,5.870
1820,27-Feb-19 13:45:00,6.563,13.740,13.920,12.240,5.930
1821,27-Feb-19 14:00:00,6.688,13.759,13.891,12.300,6.000
1822,27-Feb-19 14:15:00,6.813,13.747,13.920,12.280,5.950
1823,27-Feb-19 14:30:00,6.750,13.655,13.891,12.240,5.790
1824,27-Feb-19 14:45:00,6.625,13.657,13.920,12.120,5.700
1825,27-Feb-19 15:00:00,6.563,13.669,13.891,12.170,5.710
1826,27-Feb-19 15:15:00,6.438,13.678,13.920,12.220,5.750
1827,27-Feb-19 15:30:00,6.500,13.681,13.920,12.280,5.770
1828,27-Feb-19 15:45:00,6.438,13.699,13.920,12.290,5.720
1829,27-Feb-19 16:00:00,6.438,13.687,13.891,12.310,5.730
1830,27-Feb-19 16:15:00,6.375,13.676,13.891,12.160,5.650
1831,27-Feb-19 16:30:00,6.250,13.689,13.920,11.940,5.560
1832,27-Feb-19 16:45:00,6.125,13.699,13.920,11.690,5.490
1833,27-Feb-19 17:00:00,6.000,13.688,13.831,11.400,5.430
1834,27-Feb-19 17:15:00,6.000,13.683,13.771,11.100,5.380
1835,27-Feb-19 17:30:00,5.875,13.706,13.712,10.930,5.320
1836,27-Feb-19 17:45:00,5.875,13.677,13.443,10.790,5.280
1837,27-Feb-19 18:00:00,5.750,13.696,13.175,10.670,5.240
1838,27-Feb-19 18:15:00,5.750,13.677,13.056,10.600,5.220
1839,27-Feb-19 18:30:00,5.688,13.694,13.056,10.510,5.220
1840,27-Feb-19 18:45:00,5.688,13.688,13.026,10.430,5.230
1841,27-Feb-19 19:00:00,5.750,13.671,13.056,10.550,5.270
1842,27-Feb-19 19:15:00,5.875,13.683,12.996,10.360,5.320
1843,27-Feb-19 19:30:00,5.938,13.694,12.996,10.200,5.370
1844,27-Feb-19 19:45:00,5.938,13.666,12.996,10.080,5.410
1845,27-Feb-19 20:00:00,6.000,13.661,12.966,10.030,5.500
1846,27-Feb-19 20:15:00,6.125,13.662,12.937,9.950,5.540
1847,27-Feb-19 20:30:00,6.250,13.640,12.937,9.880,5.560
1848,27-Feb-19 20:45:00,6.313,13.631,12.966,9.780,5.570
1849,27-Feb-19 21:00:00,6.375,13.610,12.937,9.670,5.590
1850,27-Feb-19 21:15:00,6.313,13.659,12.937,9.560,5.630
1851,27-Feb-19 21:30:00,6.375,13.663,12.937,9.570,5.660
1852,27-Feb-19 21:45:00,6.313,13.638,12.937,9.710,5.670
1853,27-Feb-19 22:00:00,6.313,13.623,12.937,9.760,5.680
1854,27-Feb-19 22:15:00,6.313,13.676,12.877,9.730,5.690
1855,27-Feb-19 22:30:00,6.375,13.648,12.907,9.680,5.730
1856,27-Feb-19 22:45:00,6.375,13.660,12.907,9.760,5.770
1857,27-Feb-19 23:00:00,6.375,13.683,12.907,9.800,5.830
1858,27-Feb-19 23:15:00,6.375,13.671,12.847,9.840,5.820
1859,27-Feb-19 23:30:00,6.250,13.620,12.877,9.890,5.750
1860,27-Feb-19 23:45:00,6.188,13.674,12.877,9.910,5.680
1861,28-Feb-19 00:00:00,6.125,13.673,12.877,9.870,5.640
1862,28-Feb-19 00:15:00,6.063,13.662,12.847,9.890,5.620
1863,28-Feb-19 00:30:00,6.125,13.645,12.877,10.080,5.610
1864,28-Feb-19 00:45:00,6.125,13.646,12.847,10.150,5.600
1865,28-Feb-19 01:00:00,6.125,13.684,12.847,10.180,5.610
1866,28-Feb-19 01:15:00,6.125,13.673,12.847,10.190,5.600
1867,28-Feb-19 01:30:00,6.063,13.657,12.847,10.110,5.600
1868,28-Feb-19 01:45:00,6.125,13.648,12.847,9.970,5.590
1869,28-Feb-19 02:00:00,6.125,13.678,12.817,10.010,5.590
1870,28-Feb-19 02:15:00,6.063,13.651,12.817,10.120,5.570
1871,28-Feb-19 02:30:00,6.063,13.668,12.817,10.340,5.570
1872,28-Feb-19 02:45:00,6.063,13.646,12.847,10.400,5.580
1873,28-Feb-19 03:00:00,6.063,13.690,12.847,10.410,5.580
1874,28-Feb-19 03:15:00,6.063,13.655,12.788,10.460,5.580
1875,28-Feb-19 03:30:00,6.063,13.663,12.847,10.440,5.580
1876,28-Feb-19 03:45:00,6.063,13.659,12.847,10.500,5.570
1877,28-Feb-19 04:00:00,6.063,13.652,12.847,10.620,5.570
1878,28-Feb-19 04:15:00,6.063,13.615,12.817,10.650,5.570
1879,28-Feb-19 04:30:00,6.063,13.647,12.847,10.600,5.570
1880,28-Feb-19 04:45:00,6.125,13.642,12.817,10.580,5.580
1881,28-Feb-19 05:00:00,6.063,13.623,12.817,10.590,5.570
1882,28-Feb-19 05:15:00,6.063,13.675,12.817,10.530,5.570
1883,28-Feb-19 05:30:00,6.063,13.656,12.847,10.550,5.560
1884,28-Feb-19 05:45:00,6.063,13.687,12.847,10.460,5.560
1885,28-Feb-19 06:00:00,6.063,13.683,12.817,10.440,5.560
1886,28-Feb-19 06:15:00,6.063,13.684,12.817,10.440,5.560
1887,28-Feb-19 06:30:00,6.063,13.665,12.817,10.310,5.550
1888,28-Feb-19 06:45:00,6.063,13.685,12.817,10.450,5.550
1889,28-Feb-19 07:00:00,6.000,13.688,12.788,10.550,5.550
1890,28-Feb-19 07:15:00,6.063,13.654,12.817,10.620,5.550
1891,28-Feb-19 07:30:00,6.063,13.687,12.817,10.540,5.560
1892,28-Feb-19 07:45:00,6.063,13.689,12.877,10.630,5.570
1893,28-Feb-19 08:00:00,6.125,13.708,13.175,10.620,5.590
1894,28-Feb-19 08:15:00,6.125,13.672,13.324,10.710,5.590
1895,28-Feb-19 08:30:00,6.125,13.677,13.592,10.820,5.590
1896,28-Feb-19 08:45:00,6.125,13.689,13.801,10.980,5.590
1897,28-Feb-19 09:00:00,6.188,13.675,13.861,11.110,5.610
1898,28-Feb-19 09:15:00,6.188,13.694,13.891,11.200,5.650
1899,28-Feb-19 09:30:00,6.250,13.712,13.920,11.270,5.700
1900,28-Feb-19 09:45:00,6.313,13.686,13.891,11.280,5.720
1901,28-Feb-19 10:00:00,6.375,13.686,13.920,11.220,5.760
1902,28-Feb-19 10:15:00,6.375,13.697,13.920,11.330,5.810
1903,28-Feb-19 10:30:00,6.438,13.758,13.891,11.400,5.890
1904,28-Feb-19 10:45:00,6.500,13.784,13.891,11.450,5.910
1905,28-Feb-19 11:00:00,6.438,13.793,13.891,11.610,5.920
1906,28-Feb-19 11:15:00,6.500,13.743,13.891,11.910,5.950
1907,28-Feb-19 11:30:00,6.563,13.726,13.861,12.080,6.000
1908,28-Feb-19 11:45:00,6.563,13.753,13.861,12.370,6.080
1909,28-Feb-19 12:00:00,6.750,13.746,13.920,12.580,6.180
1910,28-Feb-19 12:15:00,7.000,13.712,13.920,12.710,6.300
1911,28-Feb-19 12:30:00,7.188,13.726,13.920,12.800,6.420
1912,28-Feb-19 12:45:00,7.313,13.710,13.920,12.730,6.290
1913,28-Feb-19 13:00:00,7.375,13.677,13.920,12.540,6.330
1914,28-Feb-19 13:15:00,7.500,13.494,13.920,12.360,6.330
1915,28-Feb-19 13:30:00,7.500,13.447,13.920,12.280,6.320
1916,28-Feb-19 13:45:00,7.500,13.488,13.920,12.260,6.250
1917,28-Feb-19 14:00:00,7.375,13.461,13.920,12.240,6.240
1918,28-Feb-19 14:15:00,7.250,13.487,13.861,12.210,6.240
1919,28-Feb-19 14:30:00,7.188,13.474,13.891,12.320,6.250
1920,28-Feb-19 14:45:00,7.188,13.496,13.920,12.460,6.200
1921,28-Feb-19 15:00:00,7.125,13.452,13.920,12.420,6.140
1922,28-Feb-19 15:15:00,7.063,13.501,13.920,12.420,6.110
1923,28-Feb-19 15:30:00,7.063,13.501,13.920,12.360,6.060
1924,28-Feb-19 15:45:00,6.938,13.475,13.891,12.270,6.000
1925,28-Feb-19 16:00:00,6.813,13.549,13.920,12.120,5.970
1926,28-Feb-19 16:15:00,6.625,13.560,13.891,11.800,5.940
1927,28-Feb-19 16:30:00,6.563,13.555,13.891,11.500,5.910
1928,28-Feb-19 16:45:00,6.500,13.542,13.891,11.380,5.890
1929,28-Feb-19 17:00:00,6.500,13.539,13.861,11.300,5.880
1930,28-Feb-19 17:15:00,6.438,13.550,13.861,11.220,5.870
1931,28-Feb-19 17:30:00,6.438,13.532,13.831,11.070,5.850
1932,28-Feb-19 17:45:00,6.375,13.544,13.771,10.980,5.840
1933,28-Feb-19 18:00:00,6.375,13.548,13.265,10.920,5.830
1934,28-Feb-19 18:15:00,6.313,13.577,13.086,10.730,5.800
1935,28-Feb-19 18:30:00,6.313,13.567,13.086,10.610,5.780
1936,28-Feb-19 18:45:00,6.250,13.562,13.056,10.520,5.750
1937,28-Feb-19 19:00:00,6.250,13.585,13.026,10.570,5.720
1938,28-Feb-19 19:15:00,6.188,13.591,12.966,10.490,5.700
1939,28-Feb-19 19:30:00,6.188,13.553,12.996,10.450,5.680
1940,28-Feb-19 19:45:00,6.188,13.601,12.966,10.450,5.670
1941,28-Feb-19 20:00:00,6.188,13.594,12.996,10.400,5.670
1942,28-Feb-19 20:15:00,6.125,13.622,12.937,10.450,5.660
1943,28-Feb-19 20:30:00,6.188,13.611,12.937,10.440,5.660
1944,28-Feb-19 20:45:00,6.188,13.691,12.937,10.410,5.660
1945,28-Feb-19 21:00:00,6.188,13.696,12.966,10.300,5.660
1946,28-Feb-19 21:15:00,6.125,13.698,12.937,10.330,5.650
1947,28-Feb-19 21:30:00,6.125,13.703,12.937,10.450,5.640
1948,28-Feb-19 21:45:00,6.125,13.710,12.937,10.520,5.620
1949,28-Feb-19 22:00:00,6.125,13.700,12.937,10.570,5.630
1950,28-Feb-19 22:15:00,6.125,13.708,12.907,10.550,5.630
1951,28-Feb-19 22:30:00,6.188,13.697,12.907,10.740,5.730
1952,28-Feb-19 22:45:00,6.438,13.671,12.907,10.610,5.890
1953,28-Feb-19 23:00:00,6.625,13.667,12.937,10.500,5.890
1954,28-Feb-19 23:15:00,6.688,13.637,12.877,10.320,5.850
1955,28-Feb-19 23:30:00,6.813,13.623,12.877,10.170,5.850
1956,28-Feb-19 23:45:00,6.813,13.629,12.907,10.130,5.970
1957,1-Mar-19 00:00:00,6.813,13.637,12.907,10.120,6.110
1958,1-Mar-19 00:15:00,6.750,13.642,12.847,10.130,6.180
1959,1-Mar-19 00:30:00,6.750,13.646,12.877,10.260,6.230
1960,1-Mar-19 00:45:00,6.750,13.643,12.877,10.290,6.250
1961,1-Mar-19 01:00:00,6.750,13.639,12.877,10.350,6.240
1962,1-Mar-19 01:15:00,6.750,13.653,12.847,10.290,6.230
1963,1-Mar-19 01:30:00,6.688,13.658,12.847,10.240,6.230
1964,1-Mar-19 01:45:00,6.750,13.669,12.877,10.220,6.240
1965,1-Mar-19 02:00:00,6.750,13.658,12.877,10.140,6.240
1966,1-Mar-19 02:15:00,6.750,13.664,12.847,10.170,6.260
1967,1-Mar-19 02:30:00,6.750,13.644,12.847,10.090,6.270
1968,1-Mar-19 02:45:00,6.750,13.659,12.817,10.080,6.270
1969,1-Mar-19 03:00:00,6.813,13.684,12.788,10.080,6.280
1970,1-Mar-19 03:15:00,6.813,13.644,12.817,10.400,6.280
1971,1-Mar-19 03:30:00,6.750,13.642,12.788,10.360,6.280
1972,1-Mar-19 03:45:00,6.813,13.652,12.788,10.400,6.280
1973,1-Mar-19 04:00:00,6.750,13.670,12.817,10.370,6.290
1974,1-Mar-19 04:15:00,6.813,13.663,12.788,10.500,6.290
1975,1-Mar-19 04:30:00,6.750,13.685,12.788,10.450,6.300
1976,1-Mar-19 04:45:00,6.750,13.676,12.788,10.430,6.300
1977,1-Mar-19 05:00:00,6.750,13.662,12.788,10.360,6.290
1978,1-Mar-19 05:15:00,6.750,13.679,12.758,10.260,6.290
1979,1-Mar-19 05:30:00,6.813,13.668,12.788,10.230,6.300
1980,1-Mar-19 05:45:00,6.750,13.672,12.788,10.290,6.300
1981,1-Mar-19 06:00:00,6.813,13.673,12.788,10.350,6.310
1982,1-Mar-19 06:15:00,6.813,13.680,12.668,10.480,6.310
1983,1-Mar-19 06:30:00,6.813,13.675,12.758,10.520,6.300
1984,1-Mar-19 06:45:00,6.813,13.628,12.758,10.480,6.290
1985,1-Mar-19 07:00:00,6.750,13.676,12.788,10.430,6.270
1986,1-Mar-19 07:15:00,6.750,13.701,12.728,10.460,6.240
1987,1-Mar-19 07:30:00,6.750,13.686,12.758,10.530,6.240
1988,1-Mar-19 07:45:00,6.688,13.665,12.728,10.550,6.240
1989,1-Mar-19 08:00:00,6.688,13.673,12.877,10.530,6.240
1990,1-Mar-19 08:15:00,6.750,13.686,12.996,10.470,6.250
1991,1-Mar-19 08:30:00,6.750,13.662,12.996,10.390,6.250
1992,1-Mar-19 08:45:00,6.750,13.625,13.175,10.410,6.250
1993,1-Mar-19 09:00:00,6.750,13.689,13.324,10.430,6.250
1994,1-Mar-19 09:15:00,6.750,13.711,13.384,10.470,6.250
1995,1-Mar-19 09:30:00,6.750,13.686,13.414,10.570,6.230
1996,1-Mar-19 09:45:00,6.750,13.697,13.443,10.650,6.240
1997,1-Mar-19 10:00:00,6.750,13.697,13.443,10.630,6.240
1998,1-Mar-19 10:15:00,6.750,13.695,13.384,10.540,6.240
1999,1-Mar-19 10:30:00,6.750,13.690,13.443,10.530,6.240
2000,1-Mar-19 10:45:00,6.750,13.692,13.533,10.610,6.230
2001,1-Mar-19 11:00:00,6.750,13.696,13.473,10.610,6.230
2002,1-Mar-19 11:15:00,6.688,13.642,13.414,10.580,6.230
2003,1-Mar-19 11:30:00,6.750,13.695,13.384,10.490,6.230
2004,1-Mar-19 11:45:00,6.750,13.685,13.414,10.440,6.230
2005,1-Mar-19 12:00:00,6.688,13.651,13.443,10.480,6.220
2006,1-Mar-19 12:15:00,6.750,13.684,13.682,10.520,6.220
2007,1-Mar-19 12:30:00,6.750,13.671,13.861,10.590,6.230
2008,1-Mar-19 12:45:00,6.750,13.674,13.861,10.610,6.220
2009,1-Mar-19 13:00:00,6.750,13.664,13.891,10.620,6.200
2010,1-Mar-19 13:15:00,6.750,13.665,13.771,10.680,6.200
2011,1-Mar-19 13:30:00,6.688,13.665,13.712,10.640,6.200
2012,1-Mar-19 13:45:00,6.688,13.688,13.682,10.670,6.190
2013,1-Mar-19 14:00:00,6.688,13.639,13.563,10.690,6.190
2014,1-Mar-19 14:15:00,6.688,13.665,13.443,10.740,6.180
2015,1-Mar-19 14:30:00,6.625,13.667,13.354,10.750,6.160
2016,1-Mar-19 14:45:00,6.688,13.653,13.324,10.800,6.170
2017,1-Mar-19 15:00:00,6.688,13.668,13.265,10.800,6.160
2018,1-Mar-19 15:15:00,6.625,13.676,13.324,10.810,6.160
2019,1-Mar-19 15:30:00,6.688,13.675,13.205,10.760,6.160
2020,1-Mar-19 15:45:00,6.625,13.675,13.175,10.680,6.160
2021,1-Mar-19 16:00:00,6.688,13.678,13.145,10.650,6.160
2022,1-Mar-19 16:15:00,6.625,13.693,13.026,10.640,6.160
2023,1-Mar-19 16:30:00,6.625,13.668,12.996,10.600,6.150
2024,1-Mar-19 16:45:00,6.625,13.670,12.966,10.600,6.140
2025,1-Mar-19 17:00:00,6.625,13.676,12.937,10.590,6.140
2026,1-Mar-19 17:15:00,6.625,13.689,12.907,10.560,6.140
2027,1-Mar-19 17:30:00,6.625,13.689,12.877,10.490,6.120
2028,1-Mar-19 17:45:00,6.625,13.740,12.847,10.460,6.120
2029,1-Mar-19 18:00:00,6.625,13.699,12.847,10.370,6.120
2030,1-Mar-19 18:15:00,6.625,13.684,12.847,10.320,6.120
2031,1-Mar-19 18:30:00,6.625,13.684,12.847,10.400,6.110
2032,1-Mar-19 18:45:00,6.625,13.613,12.847,10.400,6.110
2033,1-Mar-19 19:00:00,6.563,13.769,12.847,10.310,6.100
2034,1-Mar-19 19:15:00,6.500,13.664,12.788,10.320,6.080
2035,1-Mar-19 19:30:00,6.563,13.670,12.817,10.330,6.070
2036,1-Mar-19 19:45:00,6.563,13.673,12.788,10.370,6.080
2037,1-Mar-19 20:00:00,6.563,13.694,12.817,10.430,6.070
2038,1-Mar-19 20:15:00,6.563,13.704,12.758,10.420,6.080
2039,1-Mar-19 20:30:00,6.563,13.708,12.788,10.370,6.070
2040,1-Mar-19 20:45:00,6.563,13.666,12.758,10.360,6.060
2041,1-Mar-19 21:00:00,6.500,13.659,12.609,10.400,6.050
2042,1-Mar-19 21:15:00,6.500,13.687,12.698,10.420,6.040
2043,1-Mar-19 21:30:00,6.500,13.675,12.728,10.420,6.040
2044,1-Mar-19 21:45:00,6.500,13.690,12.728,10.280,6.030
2045,1-Mar-19 22:00:00,6.500,13.715,12.758,10.140,6.030
2046,1-Mar-19 22:15:00,6.500,13.700,12.728,10.110,6.030
2047,1-Mar-19 22:30:00,6.500,13.648,12.728,10.210,6.010
2048,1-Mar-19 22:45:00,6.500,13.693,12.758,10.180,6.000
2049,1-Mar-19 23:00:00,6.500,13.705,12.758,10.180,6.000
2050,1-Mar-19 23:15:00,6.500,13.680,12.728,10.050,6.000
2051,1-Mar-19 23:30:00,6.500,13.722,12.758,9.940,5.990
2052,1-Mar-19 23:45:00,6.500,13.722,12.758,9.880,5.990
2053,2-Mar-19 00:00:00,6.500,13.690,12.758,9.910,5.980
2054,2-Mar-19 00:15:00,6.500,13.658,12.728,9.920,5.980
2055,2-Mar-19 00:30:00,6.500,13.711,12.758,9.880,5.980
2056,2-Mar-19 00:45:00,6.438,13.690,12.728,9.870,5.970
2057,2-Mar-19 01:00:00,6.500,13.691,12.758,9.840,5.970
2058,2-Mar-19 01:15:00,6.438,13.703,12.728,9.850,5.970
2059,2-Mar-19 01:30:00,6.438,13.817,12.758,9.750,5.960
2060,2-Mar-19 01:45:00,6.438,13.703,12.758,9.640,5.960
2061,2-Mar-19 02:00:00,6.438,13.697,12.758,9.650,5.950
2062,2-Mar-19 02:15:00,6.438,13.702,12.728,9.710,5.940
2063,2-Mar-19 02:30:00,6.438,13.637,12.728,9.750,5.940
2064,2-Mar-19 02:45:00,6.438,13.679,12.758,9.780,5.940
2065,2-Mar-19 03:00:00,6.438,13.662,12.758,9.940,5.940
2066,2-Mar-19 03:15:00,6.438,13.709,12.758,10.050,5.930
2067,2-Mar-19 03:30:00,6.438,13.706,12.758,10.140,5.910
2068,2-Mar-19 03:45:00,6.375,13.713,12.728,10.180,5.910
2069,2-Mar-19 04:00:00,6.375,13.663,12.758,10.080,5.900
2070,2-Mar-19 04:15:00,6.375,13.712,12.728,10.080,5.900
2071,2-Mar-19 04:30:00,6.375,13.705,12.758,10.040,5.900
2072,2-Mar-19 04:45:00,6.375,13.701,12.758,10.080,5.880
2073,2-Mar-19 05:00:00,6.375,13.715,12.758,10.100,5.870
2074,2-Mar-19 05:15:00,6.375,13.703,12.728,10.020,5.870
2075,2-Mar-19 05:30:00,6.375,13.701,12.758,10.020,5.870
2076,2-Mar-19 05:45:00,6.375,13.708,12.758,10.070,5.880
2077,2-Mar-19 06:00:00,6.375,13.696,12.788,10.150,5.870
2078,2-Mar-19 06:15:00,6.313,13.695,12.758,10.330,5.860
2079,2-Mar-19 06:30:00,6.313,13.708,12.758,10.390,5.860
2080,2-Mar-19 06:45:00,6.313,13.715,12.758,10.440,5.850
2081,2-Mar-19 07:00:00,6.375,13.707,12.728,10.480,5.840
2082,2-Mar-19 07:15:00,6.313,13.711,12.728,10.460,5.830
2083,2-Mar-19 07:30:00,6.313,13.703,12.758,10.500,5.830
2084,2-Mar-19 07:45:00,6.375,13.715,12.966,10.570,5.840
2085,2-Mar-19 08:00:00,6.375,13.718,13.265,10.630,5.840
2086,2-Mar-19 08:15:00,6.375,13.690,13.652,10.720,5.850
2087,2-Mar-19 08:30:00,6.375,13.703,13.861,10.830,5.870
2088,2-Mar-19 08:45:00,6.438,13.725,13.891,10.880,5.880
2089,2-Mar-19 09:00:00,6.500,13.717,13.920,11.070,5.900
2090,2-Mar-19 09:15:00,6.500,13.703,13.891,11.340,5.910
2091,2-Mar-19 09:30:00,6.563,13.701,13.920,11.490,5.950
2092,2-Mar-19 09:45:00,6.625,13.655,13.920,11.620,5.990
2093,2-Mar-19 10:00:00,6.688,13.711,13.920,11.710,6.030
2094,2-Mar-19 10:15:00,6.688,13.702,13.920,11.720,6.080
2095,2-Mar-19 10:30:00,6.750,13.689,13.891,11.800,6.130
2096,2-Mar-19 10:45:00,6.750,13.641,13.891,11.840,6.180
2097,2-Mar-19 11:00:00,6.750,13.650,13.920,11.900,6.240
2098,2-Mar-19 11:15:00,6.813,13.649,13.891,12.120,6.320
2099,2-Mar-19 11:30:00,6.938,13.585,13.920,12.300,6.420
2100,2-Mar-19 11:45:00,7.000,13.597,13.891,12.610,6.520
2101,2-Mar-19 12:00:00,7.125,13.585,13.920,12.700,6.620
2102,2-Mar-19 12:15:00,7.313,13.580,13.920,12.660,6.760
2103,2-Mar-19 12:30:00,7.500,13.555,13.891,12.710,6.780
2104,2-Mar-19 12:45:00,7.500,13.481,13.920,12.500,6.810
2105,2-Mar-19 13:00:00,7.500,13.366,13.891,12.390,6.870
2106,2-Mar-19 13:15:00,7.500,13.373,13.920,12.270,6.820
2107,2-Mar-19 13:30:00,7.438,13.375,13.920,12.300,6.880
2108,2-Mar-19 13:45:00,7.500,13.391,13.920,12.460,6.890
2109,2-Mar-19 14:00:00,7.563,13.374,13.920,12.470,7.070
2110,2-Mar-19 14:15:00,7.875,13.328,13.891,12.510,7.230
2111,2-Mar-19 14:30:00,8.125,13.288,13.920,12.560,7.190
2112,2-Mar-19 14:45:00,8.250,13.284,13.920,12.650,7.160
2113,2-Mar-19 15:00:00,8.375,13.259,13.920,12.660,7.150
2114,2-Mar-19 15:15:00,8.375,13.221,13.920,12.550,7.280
2115,2-Mar-19 15:30:00,8.438,13.195,13.920,12.510,7.330
2116,2-Mar-19 15:45:00,8.500,13.186,13.920,12.450,7.200
2117,2-Mar-19 16:00:00,8.500,13.181,13.891,12.350,7.190
2118,2-Mar-19 16:15:00,8.438,13.196,13.920,12.000,7.220
2119,2-Mar-19 16:30:00,8.313,13.186,13.891,11.590,7.270
2120,2-Mar-19 16:45:00,8.188,13.206,13.891,11.360,7.320
2121,2-Mar-19 17:00:00,7.938,13.187,13.920,11.150,7.260
2122,2-Mar-19 17:15:00,7.875,13.256,13.861,11.050,7.260
2123,2-Mar-19 17:30:00,7.750,13.274,13.712,10.910,7.210
2124,2-Mar-19 17:45:00,7.688,13.297,13.205,10.820,7.160
2125,2-Mar-19 18:00:00,7.625,13.292,13.145,10.800,7.140
2126,2-Mar-19 18:15:00,7.625,13.271,13.056,10.740,7.200
2127,2-Mar-19 18:30:00,7.750,13.312,13.026,10.760,7.280
2128,2-Mar-19 18:45:00,7.750,13.377,13.026,10.800,7.310
2129,2-Mar-19 19:00:00,7.750,13.399,13.026,10.760,7.180
2130,2-Mar-19 19:15:00,7.750,13.349,12.996,10.740,6.940
2131,2-Mar-19 19:30:00,7.750,13.393,12.996,10.790,6.930
2132,2-Mar-19 19:45:00,7.688,13.458,13.026,10.800,7.090
2133,2-Mar-19 20:00:00,7.625,13.437,12.966,10.840,6.980
2134,2-Mar-19 20:15:00,7.563,13.493,12.966,10.820,6.900
2135,2-Mar-19 20:30:00,7.438,13.466,12.996,10.800,6.870
2136,2-Mar-19 20:45:00,7.375,11.349,12.996,10.790,6.850
2137,2-Mar-19 21:00:00,7.313,11.468,12.966,10.830,6.810
2138,2-Mar-19 21:15:00,7.313,11.731,12.937,10.820,6.760
2139,2-Mar-19 21:30:00,7.313,12.141,12.966,10.840,6.730
2140,2-Mar-19 21:45:00,7.313,12.362,12.937,10.890,6.770
2141,2-Mar-19 22:00:00,7.250,12.673,12.966,10.880,6.720
2142,2-Mar-19 22:15:00,7.250,12.174,12.907,10.880,6.730
2143,2-Mar-19 22:30:00,7.188,12.469,12.937,10.880,6.650
2144,2-Mar-19 22:45:00,7.188,12.364,12.937,10.820,6.660
2145,2-Mar-19 23:00:00,7.125,12.473,12.937,10.820,6.640
2146,2-Mar-19 23:15:00,7.125,12.205,12.907,10.760,6.620
2147,2-Mar-19 23:30:00,7.125,12.743,12.907,10.730,6.620
2148,2-Mar-19 23:45:00,7.063,12.625,12.907,10.680,6.610
2149,3-Mar-19 00:00:00,7.063,12.461,12.907,10.580,6.620
2150,3-Mar-19 00:15:00,7.063,12.869,12.877,10.570,6.610
2151,3-Mar-19 00:30:00,7.063,12.832,12.907,10.530,6.600
2152,3-Mar-19 00:45:00,7.063,12.887,12.907,10.470,6.580
2153,3-Mar-19 01:00:00,7.063,12.862,12.907,10.350,6.580
2154,3-Mar-19 01:15:00,7.063,12.686,12.877,10.150,6.580
2155,3-Mar-19 01:30:00,7.063,12.693,12.877,9.980,6.570
2156,3-Mar-19 01:45:00,7.063,12.818,12.877,9.940,6.560
2157,3-Mar-19 02:00:00,7.063,12.813,12.877,9.870,6.550
2158,3-Mar-19 02:15:00,7.063,12.781,12.847,9.870,6.550
2159,3-Mar-19 02:30:00,7.000,12.606,12.877,9.860,6.550
