
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20190318,,Exported,"Aqua4Plus 1.9.10"
# Records,  2685 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,5.563,26.212,12.579,7.810,5.510,
,Maximum,8.875,26.597,13.980,11.250,7.710,
,Mean,6.768,26.412,13.281,9.572,6.565,
,Variance,0.3837,0.0075,0.2377,0.7779,0.3645,
,Std Deviation,0.6195,0.0868,0.4875,0.8820,0.6038,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
689,25-Mar-19 16:00:00,6.313,26.354,13.384,10.430,6.130
690,25-Mar-19 16:15:00,6.313,26.367,13.622,10.380,6.110
691,25-Mar-19 16:30:00,6.313,26.359,13.652,10.440,6.100
692,25-Mar-19 16:45:00,6.188,26.360,13.652,10.430,6.070
693,25-Mar-19 17:00:00,6.188,26.359,13.414,10.420,6.080
694,25-Mar-19 17:15:00,6.188,26.348,13.324,10.400,6.060
695,25-Mar-19 17:30:00,6.125,26.335,13.324,10.360,6.040
696,25-Mar-19 17:45:00,6.188,26.310,13.205,10.360,6.060
697,25-Mar-19 18:00:00,6.188,26.322,13.086,10.420,6.060
698,25-Mar-19 18:15:00,6.188,26.355,13.056,10.360,6.010
699,25-Mar-19 18:30:00,6.125,26.325,12.996,10.130,6.010
700,25-Mar-19 18:45:00,6.250,26.324,12.996,10.230,6.140
701,25-Mar-19 19:00:00,6.313,26.339,12.937,10.430,6.140
702,25-Mar-19 19:15:00,6.313,26.362,12.966,10.350,6.080
703,25-Mar-19 19:30:00,6.250,26.359,12.966,10.340,6.050
704,25-Mar-19 19:45:00,6.250,26.349,12.966,10.390,6.000
705,25-Mar-19 20:00:00,6.188,26.311,12.937,10.350,5.990
706,25-Mar-19 20:15:00,6.125,26.332,12.937,10.250,5.990
707,25-Mar-19 20:30:00,6.125,26.356,12.966,10.310,6.000
708,25-Mar-19 20:45:00,6.125,26.352,12.937,10.280,6.000
709,25-Mar-19 21:00:00,6.188,26.355,12.937,10.260,6.000
710,25-Mar-19 21:15:00,6.125,26.333,12.907,10.320,6.020
711,25-Mar-19 21:30:00,6.188,26.321,12.937,10.310,6.030
712,25-Mar-19 21:45:00,6.188,26.322,12.907,10.310,6.030
713,25-Mar-19 22:00:00,6.188,26.357,12.907,10.320,6.030
714,25-Mar-19 22:15:00,6.125,26.361,12.907,10.340,6.070
715,25-Mar-19 22:30:00,6.125,26.345,12.907,10.390,6.100
716,25-Mar-19 22:45:00,6.188,26.364,12.907,10.410,6.080
717,25-Mar-19 23:00:00,6.188,26.366,12.907,10.340,6.060
718,25-Mar-19 23:15:00,6.250,26.345,12.847,10.340,6.100
719,25-Mar-19 23:30:00,6.313,26.373,12.877,10.340,6.090
720,25-Mar-19 23:45:00,6.500,26.381,12.877,10.300,6.130
721,26-Mar-19 00:00:00,6.625,26.369,12.877,10.390,6.220
722,26-Mar-19 00:15:00,6.625,26.373,12.877,10.440,6.130
723,26-Mar-19 00:30:00,6.625,26.377,12.877,10.370,6.050
724,26-Mar-19 00:45:00,6.625,26.376,12.877,10.360,6.020
725,26-Mar-19 01:00:00,6.500,26.348,12.877,10.190,6.070
726,26-Mar-19 01:15:00,6.375,26.341,12.847,10.360,6.110
727,26-Mar-19 01:30:00,6.313,26.369,12.847,10.340,6.070
728,26-Mar-19 01:45:00,6.250,26.367,12.847,10.380,6.070
729,26-Mar-19 02:00:00,6.250,26.371,12.847,10.410,6.080
730,26-Mar-19 02:15:00,6.188,26.335,12.817,10.410,6.080
731,26-Mar-19 02:30:00,6.250,26.384,12.817,10.360,6.080
732,26-Mar-19 02:45:00,6.250,26.383,12.847,10.370,6.090
733,26-Mar-19 03:00:00,6.250,26.369,12.847,10.350,6.100
734,26-Mar-19 03:15:00,6.250,26.355,12.817,10.380,6.080
735,26-Mar-19 03:30:00,7.438,26.430,12.728,10.340,6.170
736,26-Mar-19 03:45:00,6.313,26.367,12.788,10.340,6.070
737,26-Mar-19 04:00:00,6.250,26.360,12.817,10.350,6.050
738,26-Mar-19 04:15:00,6.188,26.389,12.817,10.390,6.050
739,26-Mar-19 04:30:00,6.188,26.367,12.788,10.220,6.060
740,26-Mar-19 04:45:00,6.188,26.381,12.788,10.340,6.060
741,26-Mar-19 05:00:00,6.250,26.344,12.788,10.370,6.050
742,26-Mar-19 05:15:00,6.250,26.401,12.788,10.310,6.020
743,26-Mar-19 05:30:00,6.188,26.409,12.788,10.120,6.040
744,26-Mar-19 05:45:00,6.250,26.387,12.788,10.280,6.020
745,26-Mar-19 06:00:00,6.313,26.390,12.788,10.320,6.020
746,26-Mar-19 06:15:00,6.313,26.399,12.758,10.320,6.040
747,26-Mar-19 06:30:00,6.375,26.414,12.788,10.360,6.060
748,26-Mar-19 06:45:00,6.375,26.422,12.788,10.360,6.050
749,26-Mar-19 07:00:00,6.313,26.412,12.788,10.340,6.040
750,26-Mar-19 07:15:00,6.250,26.426,12.758,10.320,6.040
751,26-Mar-19 07:30:00,6.188,26.430,12.788,10.350,6.040
752,26-Mar-19 07:45:00,6.188,26.412,12.728,10.350,6.080
753,26-Mar-19 08:00:00,6.313,26.445,12.758,10.380,6.110
754,26-Mar-19 08:15:00,6.375,26.433,12.758,10.370,6.080
755,26-Mar-19 08:30:00,6.313,26.414,12.728,10.390,6.070
756,26-Mar-19 08:45:00,6.250,26.443,12.788,10.330,6.050
757,26-Mar-19 09:00:00,6.250,26.451,12.966,10.130,6.020
758,26-Mar-19 09:15:00,6.250,26.442,13.175,10.240,6.020
759,26-Mar-19 09:30:00,6.250,26.471,13.473,10.240,6.030
760,26-Mar-19 09:45:00,6.250,26.474,13.682,10.200,6.040
761,26-Mar-19 10:00:00,7.688,26.514,13.741,10.310,6.120
762,26-Mar-19 10:15:00,6.313,26.466,13.920,10.290,6.050
763,26-Mar-19 10:30:00,6.188,26.472,13.920,10.300,6.070
764,26-Mar-19 10:45:00,6.250,26.461,13.950,10.340,6.070
765,26-Mar-19 11:00:00,6.250,26.476,13.920,10.310,6.060
766,26-Mar-19 11:15:00,6.250,26.462,13.980,10.360,6.110
767,26-Mar-19 11:30:00,6.250,26.484,13.980,10.350,6.120
768,26-Mar-19 11:45:00,6.313,26.485,13.950,10.350,6.100
769,26-Mar-19 12:00:00,6.250,26.473,13.950,10.330,6.080
770,26-Mar-19 12:15:00,6.250,26.481,13.980,10.250,6.090
771,26-Mar-19 12:30:00,6.188,26.473,13.980,10.320,6.100
772,26-Mar-19 12:45:00,6.250,26.478,13.950,10.380,6.130
773,26-Mar-19 13:00:00,6.313,26.471,13.950,10.400,6.140
774,26-Mar-19 13:15:00,6.313,26.477,13.980,10.410,6.100
775,26-Mar-19 13:30:00,6.250,26.479,13.950,10.340,6.080
776,26-Mar-19 13:45:00,6.313,26.455,13.950,10.250,6.070
777,26-Mar-19 14:00:00,6.313,26.473,13.950,10.250,6.070
778,26-Mar-19 14:15:00,6.313,26.477,13.980,10.350,6.060
779,26-Mar-19 14:30:00,6.375,26.469,13.980,10.170,6.040
780,26-Mar-19 14:45:00,6.313,26.472,13.980,10.000,6.050
781,26-Mar-19 15:00:00,6.313,26.463,13.950,10.060,6.140
782,26-Mar-19 15:15:00,6.438,26.466,13.980,10.330,6.240
783,26-Mar-19 15:30:00,6.500,26.472,13.980,10.430,6.280
784,26-Mar-19 15:45:00,6.500,26.463,13.980,10.260,6.180
785,26-Mar-19 16:00:00,6.500,26.466,13.950,10.260,6.110
786,26-Mar-19 16:15:00,6.438,26.454,13.980,10.280,6.120
787,26-Mar-19 16:30:00,6.375,26.463,13.980,10.130,6.100
788,26-Mar-19 16:45:00,6.313,26.470,13.980,10.040,6.020
789,26-Mar-19 17:00:00,6.313,26.447,13.950,10.040,6.020
790,26-Mar-19 17:15:00,6.313,26.462,13.950,10.020,6.040
791,26-Mar-19 17:30:00,6.313,26.443,13.980,10.010,6.040
792,26-Mar-19 17:45:00,6.250,26.456,13.950,10.100,6.050
793,26-Mar-19 18:00:00,6.250,26.457,13.950,10.110,6.100
794,26-Mar-19 18:15:00,6.375,26.448,13.801,10.210,6.090
795,26-Mar-19 18:30:00,6.313,26.468,13.384,10.140,6.050
796,26-Mar-19 18:45:00,6.188,26.458,13.354,10.030,6.040
797,26-Mar-19 19:00:00,6.125,26.459,13.354,9.970,6.050
798,26-Mar-19 19:15:00,6.063,26.474,13.145,9.850,6.040
799,26-Mar-19 19:30:00,6.125,26.474,13.086,9.810,6.060
800,26-Mar-19 19:45:00,6.313,26.482,13.056,9.940,6.120
801,26-Mar-19 20:00:00,6.375,26.488,13.056,10.120,6.100
802,26-Mar-19 20:15:00,6.438,26.453,13.026,10.130,6.070
803,26-Mar-19 20:30:00,6.438,26.456,12.996,10.100,6.170
804,26-Mar-19 20:45:00,6.563,26.492,13.026,10.270,6.150
805,26-Mar-19 21:00:00,6.750,26.475,12.996,10.110,6.170
806,26-Mar-19 21:15:00,6.750,26.478,12.966,10.240,6.400
807,26-Mar-19 21:30:00,6.750,26.435,12.937,10.370,6.400
808,26-Mar-19 21:45:00,6.750,26.499,12.996,10.380,6.230
809,26-Mar-19 22:00:00,6.750,26.508,12.966,10.260,6.100
810,26-Mar-19 22:15:00,6.813,26.489,12.966,10.170,6.100
811,26-Mar-19 22:30:00,6.750,26.501,12.937,10.080,6.050
812,26-Mar-19 22:45:00,6.438,26.507,12.937,10.010,6.060
813,26-Mar-19 23:00:00,6.188,26.515,12.937,10.190,6.090
814,26-Mar-19 23:15:00,6.125,26.520,12.937,10.180,6.050
815,26-Mar-19 23:30:00,6.125,26.508,12.907,10.170,6.060
816,26-Mar-19 23:45:00,6.188,26.527,12.907,10.220,6.180
817,27-Mar-19 00:00:00,6.313,26.526,12.907,10.220,6.120
818,27-Mar-19 00:15:00,6.313,26.522,12.877,9.980,6.100
819,27-Mar-19 00:30:00,6.250,26.518,12.877,10.160,6.140
820,27-Mar-19 00:45:00,6.250,26.523,12.907,10.190,6.180
821,27-Mar-19 01:00:00,6.375,26.526,12.877,10.240,6.180
822,27-Mar-19 01:15:00,6.375,26.504,12.847,10.360,6.220
823,27-Mar-19 01:30:00,6.438,26.491,12.847,10.380,6.190
824,27-Mar-19 01:45:00,6.375,26.540,12.877,10.340,6.150
825,27-Mar-19 02:00:00,6.375,26.510,12.847,10.230,6.150
826,27-Mar-19 02:15:00,6.375,26.521,12.847,9.990,6.150
827,27-Mar-19 02:30:00,6.375,26.536,12.847,10.060,6.170
828,27-Mar-19 02:45:00,6.563,26.533,12.847,10.040,6.170
829,27-Mar-19 03:00:00,6.625,26.530,12.847,10.070,6.160
830,27-Mar-19 03:15:00,6.563,26.510,12.817,9.970,6.180
831,27-Mar-19 03:30:00,6.500,26.547,12.847,10.100,6.190
832,27-Mar-19 03:45:00,6.438,26.547,12.877,10.040,6.180
833,27-Mar-19 04:00:00,6.375,26.540,12.817,10.020,6.170
834,27-Mar-19 04:15:00,6.375,26.532,12.817,9.970,6.170
835,27-Mar-19 04:30:00,6.500,26.532,12.817,9.910,6.150
836,27-Mar-19 04:45:00,6.563,26.552,12.847,9.960,6.200
837,27-Mar-19 05:00:00,6.438,26.561,12.847,10.290,6.250
838,27-Mar-19 05:15:00,6.438,26.536,12.788,10.160,6.180
839,27-Mar-19 05:30:00,6.438,26.564,12.817,9.940,6.150
840,27-Mar-19 05:45:00,6.438,26.566,12.817,9.890,6.150
841,27-Mar-19 06:00:00,6.438,26.540,12.788,9.930,6.210
842,27-Mar-19 06:15:00,6.438,26.563,12.788,10.150,6.250
843,27-Mar-19 06:30:00,6.438,26.556,12.758,10.210,6.230
844,27-Mar-19 06:45:00,6.375,26.552,12.788,10.220,6.160
845,27-Mar-19 07:00:00,6.375,26.571,12.788,9.950,6.130
846,27-Mar-19 07:15:00,6.375,26.577,12.728,9.860,6.120
847,27-Mar-19 07:30:00,6.375,26.569,12.698,9.840,6.140
848,27-Mar-19 07:45:00,6.375,26.585,12.728,9.870,6.140
849,27-Mar-19 08:00:00,6.438,26.585,12.728,9.880,6.170
850,27-Mar-19 08:15:00,6.438,26.564,12.728,10.130,6.190
851,27-Mar-19 08:30:00,6.438,26.586,12.817,9.920,6.170
852,27-Mar-19 08:45:00,6.500,26.580,12.937,9.870,6.210
853,27-Mar-19 09:00:00,6.500,26.569,13.086,10.060,6.230
854,27-Mar-19 09:15:00,6.563,26.592,13.235,10.010,6.220
855,27-Mar-19 09:30:00,6.563,26.582,13.443,10.090,6.220
856,27-Mar-19 09:45:00,6.625,26.586,13.533,10.010,6.180
857,27-Mar-19 10:00:00,6.625,26.577,13.592,10.000,6.160
858,27-Mar-19 10:15:00,6.688,26.591,13.652,9.970,6.140
859,27-Mar-19 10:30:00,6.625,26.573,13.712,10.160,6.150
860,27-Mar-19 10:45:00,6.563,26.576,13.682,10.200,6.120
861,27-Mar-19 11:00:00,6.625,26.593,13.682,10.090,6.110
862,27-Mar-19 11:15:00,6.688,26.573,13.682,9.850,6.090
863,27-Mar-19 11:30:00,6.625,26.583,13.682,9.820,6.100
864,27-Mar-19 11:45:00,6.375,26.558,13.741,10.020,6.080
865,27-Mar-19 12:00:00,6.250,26.567,13.831,10.030,6.070
866,27-Mar-19 12:15:00,6.250,26.579,13.891,10.030,6.090
867,27-Mar-19 12:30:00,6.250,26.565,13.950,10.030,6.080
868,27-Mar-19 12:45:00,6.250,26.577,13.950,9.960,6.140
869,27-Mar-19 13:00:00,6.313,26.565,13.950,9.950,6.160
870,27-Mar-19 13:15:00,6.375,26.582,13.980,10.060,6.200
871,27-Mar-19 13:30:00,6.500,26.578,13.980,10.170,6.200
872,27-Mar-19 13:45:00,6.500,26.567,13.980,10.100,6.170
873,27-Mar-19 14:00:00,6.375,26.570,13.980,9.970,6.160
874,27-Mar-19 14:15:00,6.375,26.568,13.980,10.130,6.140
875,27-Mar-19 14:30:00,6.375,26.565,13.980,9.950,6.080
876,27-Mar-19 14:45:00,6.313,26.511,13.950,9.960,6.110
877,27-Mar-19 15:00:00,6.375,26.563,13.980,9.920,6.120
878,27-Mar-19 15:15:00,6.313,26.535,13.980,9.950,6.150
879,27-Mar-19 15:30:00,6.313,26.551,13.980,10.000,6.170
880,27-Mar-19 15:45:00,6.438,26.545,13.950,10.030,6.240
881,27-Mar-19 16:00:00,6.438,26.530,13.950,9.990,6.300
882,27-Mar-19 16:15:00,6.438,26.541,13.950,10.270,6.310
883,27-Mar-19 16:30:00,6.438,26.543,13.980,10.270,6.270
884,27-Mar-19 16:45:00,6.500,26.529,13.950,10.240,6.290
885,27-Mar-19 17:00:00,6.563,26.544,13.980,10.270,6.230
886,27-Mar-19 17:15:00,6.500,26.540,13.950,10.090,6.190
887,27-Mar-19 17:30:00,6.438,26.542,13.980,9.980,6.220
888,27-Mar-19 17:45:00,6.500,26.496,13.950,9.880,6.130
889,27-Mar-19 18:00:00,6.500,26.517,13.950,9.850,6.150
890,27-Mar-19 18:15:00,6.438,26.537,13.831,10.000,6.170
891,27-Mar-19 18:30:00,6.500,26.523,13.354,10.040,6.150
892,27-Mar-19 18:45:00,6.500,26.535,13.324,10.000,6.140
893,27-Mar-19 19:00:00,6.375,26.518,13.235,9.880,6.130
894,27-Mar-19 19:15:00,6.438,26.529,13.116,10.050,6.180
895,27-Mar-19 19:30:00,6.500,26.533,13.056,10.220,6.180
896,27-Mar-19 19:45:00,6.563,26.544,13.026,10.180,6.240
897,27-Mar-19 20:00:00,6.500,26.550,13.056,10.240,6.260
898,27-Mar-19 20:15:00,6.500,26.548,12.996,10.240,6.290
899,27-Mar-19 20:30:00,6.563,26.532,12.996,10.260,6.290
900,27-Mar-19 20:45:00,6.563,26.545,12.966,10.290,6.220
901,27-Mar-19 21:00:00,6.500,26.518,12.966,10.170,6.190
902,27-Mar-19 21:15:00,6.438,26.560,12.966,10.060,6.160
903,27-Mar-19 21:30:00,6.375,26.563,12.937,9.900,6.150
904,27-Mar-19 21:45:00,6.313,26.544,12.937,9.920,6.150
905,27-Mar-19 22:00:00,6.438,26.541,12.937,9.800,6.210
906,27-Mar-19 22:15:00,6.563,26.541,12.907,10.020,6.250
907,27-Mar-19 22:30:00,6.563,26.572,12.907,9.880,6.130
908,27-Mar-19 22:45:00,6.375,26.573,12.907,9.850,6.130
909,27-Mar-19 23:00:00,6.250,26.565,12.907,10.020,6.110
910,27-Mar-19 23:15:00,6.188,26.575,12.877,10.020,6.100
911,27-Mar-19 23:30:00,6.188,26.574,12.877,9.970,6.100
912,27-Mar-19 23:45:00,6.188,26.561,12.877,9.980,6.100
913,28-Mar-19 00:00:00,6.188,26.571,12.877,9.910,6.150
914,28-Mar-19 00:15:00,6.313,26.567,12.877,10.130,6.280
915,28-Mar-19 00:30:00,6.375,26.562,12.847,10.220,6.270
916,28-Mar-19 00:45:00,6.375,26.546,12.847,10.190,6.280
917,28-Mar-19 01:00:00,6.438,26.547,12.847,10.220,6.290
918,28-Mar-19 01:15:00,6.563,26.558,12.877,10.210,6.410
919,28-Mar-19 01:30:00,6.625,26.561,12.847,10.260,6.450
920,28-Mar-19 01:45:00,6.688,26.532,12.847,10.340,6.470
921,28-Mar-19 02:00:00,6.750,26.563,12.847,10.290,6.590
922,28-Mar-19 02:15:00,6.813,26.552,12.847,10.280,6.580
923,28-Mar-19 02:30:00,6.875,26.547,12.847,10.090,6.370
924,28-Mar-19 02:45:00,6.875,26.559,12.847,10.100,6.300
925,28-Mar-19 03:00:00,6.938,26.556,12.817,9.960,6.150
926,28-Mar-19 03:15:00,6.938,26.551,12.817,10.010,6.120
927,28-Mar-19 03:30:00,6.625,26.510,12.788,9.990,6.120
928,28-Mar-19 03:45:00,6.375,26.554,12.817,10.000,6.170
929,28-Mar-19 04:00:00,6.375,26.548,12.817,9.960,6.170
930,28-Mar-19 04:15:00,6.375,26.520,12.788,9.940,6.160
931,28-Mar-19 04:30:00,6.375,26.556,12.817,9.830,6.170
932,28-Mar-19 04:45:00,6.375,26.562,12.817,9.750,6.190
933,28-Mar-19 05:00:00,6.375,26.550,12.788,9.790,6.200
934,28-Mar-19 05:15:00,6.438,26.547,12.788,9.790,6.210
935,28-Mar-19 05:30:00,6.500,26.542,12.788,9.850,6.220
936,28-Mar-19 05:45:00,6.500,26.562,12.788,9.900,6.280
937,28-Mar-19 06:00:00,6.500,26.552,12.788,10.070,6.320
938,28-Mar-19 06:15:00,6.563,26.552,12.758,10.000,6.250
939,28-Mar-19 06:30:00,6.563,26.564,12.758,9.940,6.190
940,28-Mar-19 06:45:00,6.563,26.557,12.758,9.900,6.180
941,28-Mar-19 07:00:00,6.563,26.559,12.758,9.930,6.170
942,28-Mar-19 07:15:00,6.563,26.564,12.728,9.950,6.160
943,28-Mar-19 07:30:00,6.625,26.568,12.698,9.910,6.180
944,28-Mar-19 07:45:00,6.625,26.566,12.728,9.840,6.200
945,28-Mar-19 08:00:00,6.563,26.571,12.728,9.850,6.180
946,28-Mar-19 08:15:00,6.500,26.570,12.758,9.860,6.210
947,28-Mar-19 08:30:00,6.500,26.569,12.817,10.000,6.220
948,28-Mar-19 08:45:00,6.438,26.568,12.966,10.050,6.230
949,28-Mar-19 09:00:00,6.438,26.544,13.116,9.980,6.240
950,28-Mar-19 09:15:00,6.375,26.572,13.265,9.980,6.250
951,28-Mar-19 09:30:00,6.438,26.560,13.414,9.970,6.240
952,28-Mar-19 09:45:00,6.438,26.572,13.563,9.870,6.240
953,28-Mar-19 10:00:00,6.438,26.568,13.622,9.800,6.240
954,28-Mar-19 10:15:00,6.438,26.565,13.622,9.790,6.240
955,28-Mar-19 10:30:00,6.500,26.565,13.652,9.830,6.260
956,28-Mar-19 10:45:00,6.500,26.549,13.682,9.980,6.280
957,28-Mar-19 11:00:00,6.563,26.558,13.712,10.110,6.300
958,28-Mar-19 11:15:00,6.563,26.544,13.712,10.150,6.270
959,28-Mar-19 11:30:00,6.500,26.552,13.801,9.900,6.230
960,28-Mar-19 11:45:00,6.438,26.543,13.861,9.900,6.230
961,28-Mar-19 12:00:00,6.438,26.515,13.891,9.910,6.210
962,28-Mar-19 12:15:00,6.438,26.528,13.891,9.800,6.190
963,28-Mar-19 12:30:00,6.438,26.524,13.980,9.780,6.190
964,28-Mar-19 12:45:00,6.438,26.528,13.980,9.770,6.220
965,28-Mar-19 13:00:00,6.500,26.534,13.980,9.920,6.250
966,28-Mar-19 13:15:00,6.500,26.508,13.950,10.050,6.290
967,28-Mar-19 13:30:00,6.563,26.519,13.980,10.090,6.280
968,28-Mar-19 13:45:00,6.563,26.507,13.950,10.140,6.270
969,28-Mar-19 14:00:00,6.563,26.506,13.980,10.120,6.250
970,28-Mar-19 14:15:00,6.625,26.494,13.980,9.860,6.260
971,28-Mar-19 14:30:00,6.625,26.495,13.980,10.030,6.350
972,28-Mar-19 14:45:00,6.563,26.462,13.950,10.150,6.330
973,28-Mar-19 15:00:00,6.625,26.487,13.980,10.160,6.400
974,28-Mar-19 15:15:00,6.625,26.456,13.950,10.170,6.400
975,28-Mar-19 15:30:00,6.688,26.433,13.950,10.180,6.380
976,28-Mar-19 15:45:00,6.688,26.452,13.980,10.160,6.310
977,28-Mar-19 16:00:00,6.688,26.469,13.980,10.040,6.200
978,28-Mar-19 16:15:00,8.125,26.517,13.980,9.820,6.210
979,28-Mar-19 16:30:00,6.688,26.479,13.950,9.890,6.160
980,28-Mar-19 16:45:00,6.500,26.457,13.980,9.850,6.150
981,28-Mar-19 17:00:00,6.500,26.469,13.980,9.900,6.150
982,28-Mar-19 17:15:00,6.563,26.456,13.950,9.850,6.180
983,28-Mar-19 17:30:00,6.688,26.463,13.950,9.900,6.190
984,28-Mar-19 17:45:00,6.750,26.472,13.920,9.930,6.220
985,28-Mar-19 18:00:00,6.688,26.454,13.950,9.970,6.240
986,28-Mar-19 18:15:00,6.500,26.473,13.950,9.990,6.190
987,28-Mar-19 18:30:00,6.375,26.456,13.891,9.880,6.150
988,28-Mar-19 18:45:00,6.313,26.473,13.861,9.720,6.150
989,28-Mar-19 19:00:00,6.313,26.461,13.533,9.700,6.230
990,28-Mar-19 19:15:00,6.438,26.470,13.443,10.010,6.250
991,28-Mar-19 19:30:00,6.500,26.447,13.145,9.780,6.190
992,28-Mar-19 19:45:00,6.500,26.477,13.086,9.740,6.190
993,28-Mar-19 20:00:00,6.438,26.471,13.056,9.750,6.190
994,28-Mar-19 20:15:00,6.375,26.482,13.026,9.920,6.260
995,28-Mar-19 20:30:00,6.438,26.456,12.996,9.990,6.280
996,28-Mar-19 20:45:00,7.750,26.521,12.907,9.940,6.350
997,28-Mar-19 21:00:00,6.500,26.461,12.966,9.750,6.240
998,28-Mar-19 21:15:00,6.438,26.497,12.996,9.830,6.220
999,28-Mar-19 21:30:00,6.438,26.497,12.966,9.890,6.240
1000,28-Mar-19 21:45:00,6.438,26.489,12.966,10.020,6.250
1001,28-Mar-19 22:00:00,6.500,26.492,12.996,10.040,6.250
1002,28-Mar-19 22:15:00,6.563,26.485,12.937,9.960,6.280
1003,28-Mar-19 22:30:00,6.625,26.491,12.937,9.930,6.360
1004,28-Mar-19 22:45:00,6.750,26.488,12.937,10.050,6.520
1005,28-Mar-19 23:00:00,6.750,26.491,12.937,10.210,6.430
1006,28-Mar-19 23:15:00,6.688,26.478,12.907,10.130,6.290
1007,28-Mar-19 23:30:00,6.688,26.477,12.907,9.890,6.240
1008,28-Mar-19 23:45:00,6.563,26.492,12.937,9.940,6.270
1009,29-Mar-19 00:00:00,6.500,26.478,12.907,9.920,6.240
1010,29-Mar-19 00:15:00,6.438,26.465,12.877,9.770,6.260
1011,29-Mar-19 00:30:00,7.688,26.511,12.788,9.840,6.400
1012,29-Mar-19 00:45:00,6.563,26.453,12.877,9.950,6.340
1013,29-Mar-19 01:00:00,6.500,26.488,12.877,9.830,6.300
1014,29-Mar-19 01:15:00,6.563,26.467,12.847,9.880,6.210
1015,29-Mar-19 01:30:00,6.563,26.455,12.877,9.770,6.180
1016,29-Mar-19 01:45:00,6.563,26.488,12.877,9.820,6.180
1017,29-Mar-19 02:00:00,6.438,26.468,12.847,9.790,6.190
1018,29-Mar-19 02:15:00,6.375,26.455,12.817,9.840,6.170
1019,29-Mar-19 02:30:00,6.375,26.483,12.847,9.720,6.180
1020,29-Mar-19 02:45:00,6.375,26.460,12.847,9.790,6.190
1021,29-Mar-19 03:00:00,6.375,26.462,12.817,9.720,6.250
1022,29-Mar-19 03:15:00,6.438,26.428,12.817,9.620,6.270
1023,29-Mar-19 03:30:00,7.750,26.497,12.698,9.840,6.400
1024,29-Mar-19 03:45:00,6.625,26.468,12.817,9.990,6.370
1025,29-Mar-19 04:00:00,6.625,26.454,12.817,10.090,6.350
1026,29-Mar-19 04:15:00,6.625,26.459,12.758,10.110,6.300
1027,29-Mar-19 04:30:00,6.625,26.415,12.788,9.990,6.260
1028,29-Mar-19 04:45:00,6.563,26.466,12.817,9.890,6.240
1029,29-Mar-19 05:00:00,6.500,26.466,12.817,9.900,6.250
1030,29-Mar-19 05:15:00,6.438,26.444,12.788,9.790,6.250
1031,29-Mar-19 05:30:00,6.438,26.468,12.817,9.680,6.300
1032,29-Mar-19 05:45:00,6.500,26.461,12.817,10.020,6.290
1033,29-Mar-19 06:00:00,6.500,26.443,12.817,9.770,6.260
1034,29-Mar-19 06:15:00,6.563,26.470,12.788,9.570,6.270
1035,29-Mar-19 06:30:00,6.563,26.466,12.788,9.600,6.270
1036,29-Mar-19 06:45:00,6.563,26.435,12.788,9.680,6.290
1037,29-Mar-19 07:00:00,6.625,26.465,12.817,9.910,6.350
1038,29-Mar-19 07:15:00,6.625,26.466,12.758,10.030,6.400
1039,29-Mar-19 07:30:00,6.625,26.441,12.758,10.040,6.360
1040,29-Mar-19 07:45:00,6.563,26.449,12.817,10.050,6.270
1041,29-Mar-19 08:00:00,6.500,26.446,12.907,9.800,6.210
1042,29-Mar-19 08:15:00,6.500,26.469,13.235,9.720,6.180
1043,29-Mar-19 08:30:00,6.500,26.464,13.563,9.700,6.180
1044,29-Mar-19 08:45:00,6.500,26.468,13.622,9.640,6.210
1045,29-Mar-19 09:00:00,6.500,26.461,13.592,9.600,6.220
