
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,DO_8m_20190208,,Exported,"Aqua4Plus 1.9.10"
# Records,  3631 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,4.250,26.193,12.639,11.020,4.130,
,Maximum,6.813,26.722,14.010,13.210,6.290,
,Mean,5.104,26.457,13.220,12.088,5.058,
,Variance,0.1800,0.0102,0.2307,0.2508,0.1533,
,Std Deviation,0.4242,0.1008,0.4803,0.5008,0.3915,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1833,27-Feb-19 17:00:00,5.188,26.422,13.712,12.040,5.240
1834,27-Feb-19 17:15:00,5.188,26.432,13.682,12.020,5.250
1835,27-Feb-19 17:30:00,5.188,26.444,13.473,12.030,5.240
1836,27-Feb-19 17:45:00,5.250,26.422,13.324,12.030,5.250
1837,27-Feb-19 18:00:00,5.250,26.443,13.235,12.030,5.240
1838,27-Feb-19 18:15:00,5.250,26.441,13.086,12.020,5.240
1839,27-Feb-19 18:30:00,5.250,26.436,13.086,12.000,5.250
1840,27-Feb-19 18:45:00,5.250,26.417,13.026,12.030,5.250
1841,27-Feb-19 19:00:00,5.250,26.410,13.056,12.060,5.280
1842,27-Feb-19 19:15:00,5.250,26.427,13.026,12.050,5.280
1843,27-Feb-19 19:30:00,5.250,26.443,13.026,12.070,5.300
1844,27-Feb-19 19:45:00,5.250,26.434,12.996,12.060,5.310
1845,27-Feb-19 20:00:00,5.313,26.443,12.996,12.090,5.330
1846,27-Feb-19 20:15:00,5.313,26.406,12.996,12.090,5.340
1847,27-Feb-19 20:30:00,5.313,26.419,12.996,12.070,5.370
1848,27-Feb-19 20:45:00,5.375,26.437,12.996,12.060,5.360
1849,27-Feb-19 21:00:00,5.313,26.440,12.966,12.050,5.260
1850,27-Feb-19 21:15:00,5.313,26.443,12.966,12.000,5.240
1851,27-Feb-19 21:30:00,5.313,26.428,12.966,11.990,5.240
1852,27-Feb-19 21:45:00,5.313,26.428,12.937,12.030,5.240
1853,27-Feb-19 22:00:00,5.313,26.424,12.937,12.030,5.240
1854,27-Feb-19 22:15:00,5.250,26.440,12.937,12.030,5.250
1855,27-Feb-19 22:30:00,5.250,26.443,12.937,12.050,5.250
1856,27-Feb-19 22:45:00,5.250,26.435,12.937,12.060,5.250
1857,27-Feb-19 23:00:00,5.250,26.426,12.907,12.050,5.260
1858,27-Feb-19 23:15:00,5.250,26.422,12.877,12.050,5.250
1859,27-Feb-19 23:30:00,5.250,26.383,12.907,12.030,5.250
1860,27-Feb-19 23:45:00,5.250,26.384,12.907,12.000,5.250
1861,28-Feb-19 00:00:00,5.250,26.400,12.907,12.010,5.240
1862,28-Feb-19 00:15:00,5.250,26.409,12.877,11.940,5.240
1863,28-Feb-19 00:30:00,5.250,26.418,12.907,11.910,5.240
1864,28-Feb-19 00:45:00,5.250,26.404,12.877,11.930,5.240
1865,28-Feb-19 01:00:00,5.250,26.385,12.877,11.980,5.240
1866,28-Feb-19 01:15:00,5.250,26.390,12.847,11.990,5.250
1867,28-Feb-19 01:30:00,5.250,26.403,12.877,11.980,5.250
1868,28-Feb-19 01:45:00,5.250,26.404,12.877,11.990,5.240
1869,28-Feb-19 02:00:00,5.250,26.401,12.877,12.030,5.250
1870,28-Feb-19 02:15:00,5.250,26.380,12.847,11.990,5.250
1871,28-Feb-19 02:30:00,5.250,26.373,12.847,12.020,5.240
1872,28-Feb-19 02:45:00,5.250,26.382,12.817,12.000,5.250
1873,28-Feb-19 03:00:00,5.250,26.393,12.877,11.960,5.250
1874,28-Feb-19 03:15:00,5.250,26.397,12.847,11.940,5.250
1875,28-Feb-19 03:30:00,5.250,26.384,12.847,11.990,5.270
1876,28-Feb-19 03:45:00,5.250,26.390,12.847,12.000,5.270
1877,28-Feb-19 04:00:00,5.250,26.389,12.847,12.020,5.280
1878,28-Feb-19 04:15:00,5.250,26.380,12.847,12.030,5.270
1879,28-Feb-19 04:30:00,5.250,26.392,12.847,12.010,5.260
1880,28-Feb-19 04:45:00,5.250,26.393,12.847,12.020,5.270
1881,28-Feb-19 05:00:00,5.250,26.391,12.847,12.020,5.260
1882,28-Feb-19 05:15:00,5.250,26.405,12.847,11.950,5.250
1883,28-Feb-19 05:30:00,5.313,26.404,12.877,11.930,5.250
1884,28-Feb-19 05:45:00,5.313,26.399,12.847,11.950,5.260
1885,28-Feb-19 06:00:00,5.313,26.416,12.847,12.020,5.260
1886,28-Feb-19 06:15:00,5.313,26.414,12.847,11.990,5.260
1887,28-Feb-19 06:30:00,5.313,26.399,12.847,11.990,5.240
1888,28-Feb-19 06:45:00,5.250,26.424,12.847,11.960,5.250
1889,28-Feb-19 07:00:00,5.250,26.428,12.847,11.930,5.240
1890,28-Feb-19 07:15:00,5.250,26.424,12.817,11.950,5.250
1891,28-Feb-19 07:30:00,5.375,26.396,12.817,11.980,5.270
1892,28-Feb-19 07:45:00,5.500,26.408,12.907,12.010,5.310
1893,28-Feb-19 08:00:00,5.500,26.436,13.235,12.010,5.290
1894,28-Feb-19 08:15:00,5.563,26.421,13.354,12.020,5.260
1895,28-Feb-19 08:30:00,5.500,26.430,13.652,12.020,5.270
1896,28-Feb-19 08:45:00,5.375,26.425,13.801,11.970,5.240
1897,28-Feb-19 09:00:00,5.313,26.441,13.920,11.830,5.230
1898,28-Feb-19 09:15:00,5.250,26.440,13.950,11.800,5.250
1899,28-Feb-19 09:30:00,5.313,26.437,13.950,11.910,5.250
1900,28-Feb-19 09:45:00,5.438,26.454,13.950,11.890,5.240
1901,28-Feb-19 10:00:00,5.500,26.446,13.950,11.860,5.230
1902,28-Feb-19 10:15:00,5.375,26.456,13.950,11.880,5.250
1903,28-Feb-19 10:30:00,5.250,26.456,13.950,11.960,5.260
1904,28-Feb-19 10:45:00,5.250,26.456,13.950,12.010,5.280
1905,28-Feb-19 11:00:00,5.313,26.437,13.950,11.970,5.260
1906,28-Feb-19 11:15:00,5.250,26.428,13.950,11.920,5.250
1907,28-Feb-19 11:30:00,6.688,26.487,13.950,11.870,5.360
1908,28-Feb-19 11:45:00,5.375,26.434,13.950,11.870,5.290
1909,28-Feb-19 12:00:00,5.313,26.419,13.950,11.890,5.260
1910,28-Feb-19 12:15:00,5.313,26.444,13.950,11.880,5.250
1911,28-Feb-19 12:30:00,5.250,26.453,13.980,11.870,5.250
1912,28-Feb-19 12:45:00,5.250,26.444,13.980,11.950,5.260
1913,28-Feb-19 13:00:00,5.375,26.445,13.950,11.930,5.330
1914,28-Feb-19 13:15:00,5.375,26.432,13.980,12.010,5.430
1915,28-Feb-19 13:30:00,5.438,26.448,13.980,12.020,5.380
1916,28-Feb-19 13:45:00,5.500,26.442,13.980,12.040,5.340
1917,28-Feb-19 14:00:00,5.375,26.441,13.950,12.010,5.310
1918,28-Feb-19 14:15:00,5.313,26.403,13.950,12.000,5.300
1919,28-Feb-19 14:30:00,5.313,26.442,13.980,12.000,5.300
1920,28-Feb-19 14:45:00,5.313,26.433,13.980,11.990,5.290
1921,28-Feb-19 15:00:00,5.313,26.433,13.950,11.930,5.280
1922,28-Feb-19 15:15:00,5.375,26.436,13.950,11.900,5.280
1923,28-Feb-19 15:30:00,5.438,26.414,13.950,11.940,5.290
1924,28-Feb-19 15:45:00,5.438,26.440,13.980,11.930,5.340
1925,28-Feb-19 16:00:00,5.438,26.423,13.950,11.980,5.330
1926,28-Feb-19 16:15:00,5.438,26.407,13.801,11.930,5.330
1927,28-Feb-19 16:30:00,5.438,26.430,13.831,11.990,5.310
1928,28-Feb-19 16:45:00,5.500,26.419,13.801,11.990,5.330
1929,28-Feb-19 17:00:00,5.500,26.432,13.771,11.970,5.310
1930,28-Feb-19 17:15:00,5.500,26.408,13.771,11.970,5.290
1931,28-Feb-19 17:30:00,5.438,26.373,13.741,11.950,5.300
1932,28-Feb-19 17:45:00,5.500,26.438,13.592,11.930,5.290
1933,28-Feb-19 18:00:00,5.500,26.406,13.265,11.910,5.290
1934,28-Feb-19 18:15:00,5.438,26.440,13.116,11.910,5.270
1935,28-Feb-19 18:30:00,5.375,26.447,13.086,11.900,5.270
1936,28-Feb-19 18:45:00,5.375,26.436,13.086,11.890,5.280
1937,28-Feb-19 19:00:00,5.375,26.421,13.056,11.880,5.280
1938,28-Feb-19 19:15:00,5.375,26.427,13.026,11.930,5.290
1939,28-Feb-19 19:30:00,5.375,26.395,13.026,11.930,5.290
1940,28-Feb-19 19:45:00,5.375,26.446,12.996,11.920,5.300
1941,28-Feb-19 20:00:00,5.375,26.440,13.026,11.930,5.310
1942,28-Feb-19 20:15:00,5.375,26.413,12.996,11.970,5.330
1943,28-Feb-19 20:30:00,5.375,26.421,12.996,11.920,5.380
1944,28-Feb-19 20:45:00,5.500,26.417,12.996,11.960,5.460
1945,28-Feb-19 21:00:00,5.500,26.450,12.996,11.960,5.510
1946,28-Feb-19 21:15:00,5.500,26.444,12.996,11.970,5.530
1947,28-Feb-19 21:30:00,5.563,26.438,12.966,11.980,5.550
1948,28-Feb-19 21:45:00,5.500,26.419,12.966,11.990,5.560
1949,28-Feb-19 22:00:00,5.500,26.419,12.966,11.960,5.550
1950,28-Feb-19 22:15:00,5.563,26.446,12.937,11.930,5.570
1951,28-Feb-19 22:30:00,5.563,26.436,12.966,11.930,5.550
1952,28-Feb-19 22:45:00,5.500,26.441,12.966,11.930,5.550
1953,28-Feb-19 23:00:00,5.563,26.422,12.937,11.940,5.570
1954,28-Feb-19 23:15:00,5.563,26.428,12.907,11.920,5.580
1955,28-Feb-19 23:30:00,5.625,26.440,12.937,11.970,5.580
1956,28-Feb-19 23:45:00,5.625,26.452,12.937,11.950,5.570
1957,1-Mar-19 00:00:00,5.625,26.451,12.907,11.880,5.330
1958,1-Mar-19 00:15:00,5.625,26.455,12.907,11.870,5.330
1959,1-Mar-19 00:30:00,5.563,26.440,12.907,11.910,5.350
1960,1-Mar-19 00:45:00,5.563,26.451,12.907,11.940,5.450
1961,1-Mar-19 01:00:00,5.563,26.412,12.877,11.940,5.390
1962,1-Mar-19 01:15:00,5.563,26.451,12.877,11.930,5.420
1963,1-Mar-19 01:30:00,5.563,26.434,12.877,11.930,5.380
1964,1-Mar-19 01:45:00,5.563,26.451,12.877,11.930,5.420
1965,1-Mar-19 02:00:00,5.563,26.464,12.877,11.940,5.530
1966,1-Mar-19 02:15:00,5.563,26.458,12.847,11.990,5.480
1967,1-Mar-19 02:30:00,5.500,26.424,12.817,11.970,5.340
1968,1-Mar-19 02:45:00,5.438,26.438,12.847,11.920,5.320
1969,1-Mar-19 03:00:00,5.438,26.455,12.877,11.790,5.330
1970,1-Mar-19 03:15:00,5.438,26.452,12.817,11.810,5.330
1971,1-Mar-19 03:30:00,5.375,26.460,12.847,11.810,5.330
1972,1-Mar-19 03:45:00,5.438,26.411,12.847,11.880,5.370
1973,1-Mar-19 04:00:00,5.438,26.467,12.847,11.860,5.380
1974,1-Mar-19 04:15:00,5.438,26.427,12.817,11.870,5.400
1975,1-Mar-19 04:30:00,5.438,26.450,12.847,11.860,5.410
1976,1-Mar-19 04:45:00,5.500,26.457,12.817,11.870,5.410
1977,1-Mar-19 05:00:00,5.500,26.432,12.788,11.860,5.420
1978,1-Mar-19 05:15:00,5.500,26.460,12.788,11.870,5.440
1979,1-Mar-19 05:30:00,5.563,26.462,12.788,11.890,5.440
1980,1-Mar-19 05:45:00,5.563,26.456,12.817,11.900,5.480
1981,1-Mar-19 06:00:00,5.563,26.437,12.788,11.880,5.510
1982,1-Mar-19 06:15:00,5.563,26.451,12.728,11.860,5.530
1983,1-Mar-19 06:30:00,5.563,26.468,12.788,11.870,5.530
1984,1-Mar-19 06:45:00,5.563,26.460,12.788,11.910,5.520
1985,1-Mar-19 07:00:00,5.563,26.475,12.817,11.910,5.490
1986,1-Mar-19 07:15:00,5.563,26.430,12.758,11.910,5.500
1987,1-Mar-19 07:30:00,5.563,26.486,12.788,11.880,5.470
1988,1-Mar-19 07:45:00,5.563,26.475,12.758,11.860,5.470
1989,1-Mar-19 08:00:00,5.563,26.460,12.877,11.880,5.440
1990,1-Mar-19 08:15:00,5.563,26.469,12.996,11.880,5.390
1991,1-Mar-19 08:30:00,5.563,26.477,13.026,11.880,5.410
1992,1-Mar-19 08:45:00,5.563,26.455,13.205,11.840,5.410
1993,1-Mar-19 09:00:00,5.563,26.464,13.354,11.840,5.410
1994,1-Mar-19 09:15:00,5.563,26.449,13.354,11.860,5.420
1995,1-Mar-19 09:30:00,5.500,26.446,13.414,11.830,5.400
1996,1-Mar-19 09:45:00,5.500,26.463,13.443,11.850,5.410
1997,1-Mar-19 10:00:00,5.500,26.452,13.473,11.880,5.420
1998,1-Mar-19 10:15:00,5.500,26.457,13.384,11.830,5.450
1999,1-Mar-19 10:30:00,5.500,26.427,13.443,11.850,5.420
2000,1-Mar-19 10:45:00,5.500,26.477,13.533,11.790,5.390
2001,1-Mar-19 11:00:00,5.500,26.466,13.473,11.680,5.360
2002,1-Mar-19 11:15:00,5.500,26.437,13.414,11.690,5.350
2003,1-Mar-19 11:30:00,5.500,26.460,13.443,11.710,5.360
2004,1-Mar-19 11:45:00,5.500,26.441,13.443,11.790,5.360
2005,1-Mar-19 12:00:00,5.438,26.483,13.473,11.830,5.380
2006,1-Mar-19 12:15:00,5.438,26.451,13.712,11.870,5.380
2007,1-Mar-19 12:30:00,5.438,26.479,13.920,11.860,5.370
2008,1-Mar-19 12:45:00,5.438,26.442,13.891,11.770,5.380
2009,1-Mar-19 13:00:00,5.438,26.436,13.920,11.840,5.380
2010,1-Mar-19 13:15:00,5.438,26.431,13.801,11.850,5.380
2011,1-Mar-19 13:30:00,5.438,26.450,13.771,11.790,5.400
2012,1-Mar-19 13:45:00,5.500,26.427,13.682,11.850,5.430
2013,1-Mar-19 14:00:00,5.500,26.443,13.592,11.860,5.450
2014,1-Mar-19 14:15:00,5.500,26.426,13.443,11.850,5.470
2015,1-Mar-19 14:30:00,5.500,26.433,13.384,11.870,5.490
2016,1-Mar-19 14:45:00,5.563,26.446,13.354,11.850,5.520
2017,1-Mar-19 15:00:00,5.563,26.432,13.294,11.860,5.540
2018,1-Mar-19 15:15:00,5.563,26.438,13.324,11.900,5.530
2019,1-Mar-19 15:30:00,5.563,26.424,13.235,11.890,5.530
2020,1-Mar-19 15:45:00,5.563,26.436,13.205,11.830,5.540
2021,1-Mar-19 16:00:00,5.563,26.447,13.175,11.840,5.540
2022,1-Mar-19 16:15:00,5.563,26.448,13.116,11.850,5.540
2023,1-Mar-19 16:30:00,5.563,26.421,13.026,11.860,5.540
2024,1-Mar-19 16:45:00,5.563,26.386,12.966,11.870,5.530
2025,1-Mar-19 17:00:00,5.563,26.448,12.996,11.860,5.520
2026,1-Mar-19 17:15:00,5.563,26.428,12.937,11.850,5.520
2027,1-Mar-19 17:30:00,5.563,26.463,12.907,11.860,5.510
2028,1-Mar-19 17:45:00,5.563,26.462,12.877,11.860,5.500
2029,1-Mar-19 18:00:00,5.563,26.456,12.877,11.840,5.480
2030,1-Mar-19 18:15:00,5.563,26.457,12.877,11.770,5.420
2031,1-Mar-19 18:30:00,5.500,26.460,12.877,11.620,5.390
2032,1-Mar-19 18:45:00,5.500,26.448,12.877,11.650,5.370
2033,1-Mar-19 19:00:00,5.500,26.424,12.847,11.650,5.380
2034,1-Mar-19 19:15:00,5.500,26.443,12.817,11.660,5.390
2035,1-Mar-19 19:30:00,5.500,26.449,12.847,11.650,5.410
2036,1-Mar-19 19:45:00,5.563,26.451,12.817,11.690,5.410
2037,1-Mar-19 20:00:00,5.563,26.458,12.817,11.650,5.410
2038,1-Mar-19 20:15:00,5.563,26.412,12.758,11.690,5.410
2039,1-Mar-19 20:30:00,5.563,26.470,12.788,11.740,5.410
2040,1-Mar-19 20:45:00,5.563,26.442,12.817,11.690,5.410
2041,1-Mar-19 21:00:00,6.750,26.513,12.668,11.750,5.530
2042,1-Mar-19 21:15:00,5.625,26.451,12.758,11.750,5.480
2043,1-Mar-19 21:30:00,5.563,26.448,12.788,11.770,5.470
2044,1-Mar-19 21:45:00,5.563,26.464,12.758,11.810,5.460
2045,1-Mar-19 22:00:00,5.563,26.437,12.788,11.850,5.450
2046,1-Mar-19 22:15:00,5.563,26.421,12.728,11.840,5.450
2047,1-Mar-19 22:30:00,5.563,26.396,12.758,11.780,5.440
2048,1-Mar-19 22:45:00,5.563,26.465,12.788,11.840,5.460
2049,1-Mar-19 23:00:00,5.563,26.452,12.817,11.810,5.470
2050,1-Mar-19 23:15:00,5.563,26.438,12.758,11.810,5.480
2051,1-Mar-19 23:30:00,5.563,26.440,12.758,11.830,5.470
2052,1-Mar-19 23:45:00,5.563,26.443,12.788,11.840,5.460
2053,2-Mar-19 00:00:00,5.563,26.448,12.788,11.780,5.440
2054,2-Mar-19 00:15:00,5.563,26.443,12.788,11.760,5.440
2055,2-Mar-19 00:30:00,5.563,26.452,12.788,11.730,5.420
2056,2-Mar-19 00:45:00,5.563,26.430,12.788,11.740,5.430
2057,2-Mar-19 01:00:00,5.625,26.436,12.788,11.770,5.420
2058,2-Mar-19 01:15:00,5.563,26.389,12.758,11.770,5.420
2059,2-Mar-19 01:30:00,5.625,26.396,12.758,11.760,5.440
2060,2-Mar-19 01:45:00,5.563,26.445,12.788,11.690,5.420
2061,2-Mar-19 02:00:00,5.563,26.420,12.788,11.640,5.410
2062,2-Mar-19 02:15:00,5.500,26.428,12.758,11.590,5.390
2063,2-Mar-19 02:30:00,5.500,26.434,12.758,11.620,5.400
2064,2-Mar-19 02:45:00,5.563,26.391,12.758,11.670,5.410
2065,2-Mar-19 03:00:00,5.563,26.435,12.788,11.700,5.420
2066,2-Mar-19 03:15:00,5.563,26.424,12.758,11.680,5.410
2067,2-Mar-19 03:30:00,5.563,26.401,12.788,11.700,5.420
2068,2-Mar-19 03:45:00,5.625,26.403,12.788,11.740,5.430
2069,2-Mar-19 04:00:00,5.625,26.438,12.788,11.700,5.440
2070,2-Mar-19 04:15:00,5.625,26.399,12.728,11.760,5.450
2071,2-Mar-19 04:30:00,5.625,26.445,12.788,11.780,5.430
2072,2-Mar-19 04:45:00,5.625,26.437,12.788,11.770,5.470
2073,2-Mar-19 05:00:00,5.625,26.407,12.788,11.800,5.500
2074,2-Mar-19 05:15:00,5.625,26.443,12.788,11.810,5.470
2075,2-Mar-19 05:30:00,5.625,26.432,12.758,11.730,5.430
2076,2-Mar-19 05:45:00,5.563,26.397,12.788,11.740,5.450
2077,2-Mar-19 06:00:00,5.563,26.388,12.788,11.720,5.410
2078,2-Mar-19 06:15:00,5.500,26.436,12.758,11.610,5.380
2079,2-Mar-19 06:30:00,5.500,26.412,12.788,11.660,5.390
2080,2-Mar-19 06:45:00,5.500,26.415,12.758,11.720,5.420
2081,2-Mar-19 07:00:00,5.500,26.364,12.728,11.670,5.400
2082,2-Mar-19 07:15:00,5.438,26.441,12.758,11.670,5.400
2083,2-Mar-19 07:30:00,5.500,26.435,12.817,11.710,5.440
2084,2-Mar-19 07:45:00,5.563,26.410,12.996,11.750,5.460
2085,2-Mar-19 08:00:00,5.563,26.444,13.324,11.800,5.430
2086,2-Mar-19 08:15:00,5.563,26.424,13.682,11.820,5.440
2087,2-Mar-19 08:30:00,5.563,26.456,13.920,11.750,5.440
2088,2-Mar-19 08:45:00,5.500,26.437,13.950,11.710,5.440
2089,2-Mar-19 09:00:00,5.500,26.414,13.920,11.690,5.420
2090,2-Mar-19 09:15:00,5.500,26.445,13.950,11.780,5.460
2091,2-Mar-19 09:30:00,5.500,26.461,13.980,11.800,5.470
2092,2-Mar-19 09:45:00,5.500,26.457,13.950,11.830,5.520
2093,2-Mar-19 10:00:00,5.563,26.430,13.950,11.860,5.570
2094,2-Mar-19 10:15:00,5.563,26.462,13.950,11.860,5.560
2095,2-Mar-19 10:30:00,5.563,26.439,13.950,11.790,5.530
2096,2-Mar-19 10:45:00,5.563,26.422,13.920,11.790,5.470
2097,2-Mar-19 11:00:00,5.500,26.452,13.950,11.710,5.430
2098,2-Mar-19 11:15:00,5.500,26.461,13.920,11.700,5.470
2099,2-Mar-19 11:30:00,5.500,26.461,13.980,11.770,5.460
2100,2-Mar-19 11:45:00,5.500,26.440,13.950,11.790,5.480
2101,2-Mar-19 12:00:00,5.563,26.458,13.980,11.790,5.510
2102,2-Mar-19 12:15:00,5.563,26.436,13.980,11.760,5.520
2103,2-Mar-19 12:30:00,5.563,26.419,13.950,11.680,5.560
2104,2-Mar-19 12:45:00,5.563,26.443,13.980,11.760,5.560
2105,2-Mar-19 13:00:00,5.625,26.459,13.980,11.810,5.560
2106,2-Mar-19 13:15:00,5.625,26.443,13.950,11.800,5.600
2107,2-Mar-19 13:30:00,5.625,26.423,13.980,11.830,5.580
2108,2-Mar-19 13:45:00,5.625,26.451,13.980,11.750,5.490
2109,2-Mar-19 14:00:00,5.563,26.415,13.980,11.700,5.520
2110,2-Mar-19 14:15:00,5.625,26.407,13.980,11.630,5.580
2111,2-Mar-19 14:30:00,5.688,26.427,13.980,11.610,5.550
2112,2-Mar-19 14:45:00,5.688,26.432,13.950,11.790,5.560
2113,2-Mar-19 15:00:00,5.750,26.429,13.980,11.800,5.660
2114,2-Mar-19 15:15:00,5.750,26.441,13.950,11.850,5.610
2115,2-Mar-19 15:30:00,5.750,26.418,13.980,11.770,5.610
2116,2-Mar-19 15:45:00,5.750,26.431,13.950,11.600,5.520
2117,2-Mar-19 16:00:00,5.750,26.441,13.980,11.560,5.530
2118,2-Mar-19 16:15:00,5.813,26.432,13.980,11.640,5.500
2119,2-Mar-19 16:30:00,5.813,26.446,13.980,11.660,5.590
2120,2-Mar-19 16:45:00,5.750,26.442,13.920,11.680,5.490
2121,2-Mar-19 17:00:00,5.750,26.439,13.891,11.640,5.450
2122,2-Mar-19 17:15:00,5.750,26.455,13.771,11.570,5.450
2123,2-Mar-19 17:30:00,5.625,26.449,13.443,11.590,5.480
2124,2-Mar-19 17:45:00,5.625,26.449,13.235,11.620,5.470
2125,2-Mar-19 18:00:00,5.563,26.421,13.145,11.600,5.440
2126,2-Mar-19 18:15:00,5.500,26.418,13.056,11.570,5.440
2127,2-Mar-19 18:30:00,5.500,26.437,13.056,11.580,5.430
2128,2-Mar-19 18:45:00,5.500,26.465,13.086,11.490,5.440
2129,2-Mar-19 19:00:00,5.438,26.458,13.086,11.490,5.430
2130,2-Mar-19 19:15:00,5.500,26.448,13.026,11.450,5.430
2131,2-Mar-19 19:30:00,5.500,26.439,13.026,11.530,5.470
2132,2-Mar-19 19:45:00,5.563,26.449,13.026,11.560,5.460
2133,2-Mar-19 20:00:00,5.813,26.414,12.996,11.590,5.460
2134,2-Mar-19 20:15:00,5.813,26.461,13.026,11.600,5.470
2135,2-Mar-19 20:30:00,5.688,26.441,12.996,11.620,5.450
2136,2-Mar-19 20:45:00,5.563,26.472,12.996,11.590,5.470
2137,2-Mar-19 21:00:00,5.500,26.470,13.026,11.600,5.500
2138,2-Mar-19 21:15:00,5.563,26.470,12.966,11.670,5.490
2139,2-Mar-19 21:30:00,5.625,26.455,12.996,11.640,5.500
2140,2-Mar-19 21:45:00,5.625,26.468,12.996,11.640,5.530
2141,2-Mar-19 22:00:00,5.688,26.428,12.966,11.680,5.540
2142,2-Mar-19 22:15:00,6.000,26.441,12.937,11.630,5.550
2143,2-Mar-19 22:30:00,6.250,26.452,12.937,11.680,5.580
2144,2-Mar-19 22:45:00,6.313,26.474,12.996,11.660,5.570
2145,2-Mar-19 23:00:00,6.063,26.466,12.966,11.690,5.560
2146,2-Mar-19 23:15:00,5.875,26.475,12.937,11.660,5.540
2147,2-Mar-19 23:30:00,5.688,26.452,12.937,11.660,5.520
2148,2-Mar-19 23:45:00,5.688,26.450,12.937,11.690,5.530
2149,3-Mar-19 00:00:00,5.625,26.424,12.907,11.670,5.530
2150,3-Mar-19 00:15:00,5.625,26.421,12.907,11.650,5.510
2151,3-Mar-19 00:30:00,5.688,26.433,12.937,11.480,5.490
2152,3-Mar-19 00:45:00,5.625,26.457,12.937,11.410,5.490
2153,3-Mar-19 01:00:00,5.625,26.461,12.937,11.530,5.490
2154,3-Mar-19 01:15:00,5.688,26.453,12.877,11.570,5.510
2155,3-Mar-19 01:30:00,5.625,26.425,12.907,11.550,5.510
2156,3-Mar-19 01:45:00,5.625,26.418,12.907,11.500,5.510
2157,3-Mar-19 02:00:00,5.625,26.462,12.937,11.650,5.530
2158,3-Mar-19 02:15:00,5.688,26.432,12.877,11.630,5.540
2159,3-Mar-19 02:30:00,5.625,26.434,12.907,11.600,5.540
2160,3-Mar-19 02:45:00,5.688,26.390,12.877,11.590,5.520
2161,3-Mar-19 03:00:00,5.688,26.455,12.907,11.530,5.520
2162,3-Mar-19 03:15:00,5.688,26.422,12.877,11.580,5.530
2163,3-Mar-19 03:30:00,5.750,26.438,12.877,11.610,5.550
2164,3-Mar-19 03:45:00,5.750,26.439,12.877,11.610,5.560
2165,3-Mar-19 04:00:00,5.750,26.433,12.877,11.680,5.580
2166,3-Mar-19 04:15:00,5.813,26.407,12.847,11.680,5.630
2167,3-Mar-19 04:30:00,5.875,26.426,12.877,11.710,5.590
2168,3-Mar-19 04:45:00,5.938,26.458,12.877,11.710,5.590
2169,3-Mar-19 05:00:00,5.875,26.441,12.877,11.690,5.590
2170,3-Mar-19 05:15:00,5.875,26.457,12.847,11.700,5.600
2171,3-Mar-19 05:30:00,5.938,26.443,12.877,11.700,5.600
2172,3-Mar-19 05:45:00,5.875,26.432,12.847,11.700,5.580
2173,3-Mar-19 06:00:00,5.875,26.423,12.847,11.640,5.540
2174,3-Mar-19 06:15:00,5.875,26.453,12.877,11.620,5.540
2175,3-Mar-19 06:30:00,5.875,26.446,12.877,11.590,5.540
2176,3-Mar-19 06:45:00,5.875,26.432,12.847,11.650,5.560
2177,3-Mar-19 07:00:00,5.875,26.444,12.877,11.650,5.550
2178,3-Mar-19 07:15:00,5.875,26.456,12.847,11.650,5.570
2179,3-Mar-19 07:30:00,5.813,26.455,12.817,11.600,5.530
2180,3-Mar-19 07:45:00,5.688,26.457,12.817,11.520,5.520
2181,3-Mar-19 08:00:00,5.688,26.456,12.847,11.580,5.490
