
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20181119,,Exported,"Aqua4Plus 1.9.10"
# Records,  7788 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,2.563,26.081,12.341,3.050,2.570,
,Maximum,9.375,26.683,14.069,13.320,8.170,
,Mean,4.708,26.434,13.150,11.541,4.702,
,Variance,1.5096,0.0102,0.1901,1.6099,1.4850,
,Std Deviation,1.2287,0.1008,0.4361,1.2688,1.2186,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
2137,11-Dec-18 18:00:00,3.500,26.398,13.086,12.010,3.510
2138,11-Dec-18 18:15:00,3.500,26.393,13.056,12.010,3.510
2139,11-Dec-18 18:30:00,3.563,26.383,13.056,12.040,3.520
2140,11-Dec-18 18:45:00,3.500,26.387,13.026,12.040,3.520
2141,11-Dec-18 19:00:00,3.563,26.384,13.026,12.030,3.520
2142,11-Dec-18 19:15:00,3.563,26.383,12.966,12.010,3.530
2143,11-Dec-18 19:30:00,3.500,26.392,12.966,12.030,3.510
2144,11-Dec-18 19:45:00,3.563,26.399,12.996,12.040,3.530
2145,11-Dec-18 20:00:00,3.563,26.389,12.996,12.060,3.530
2146,11-Dec-18 20:15:00,3.563,26.373,12.937,12.030,3.530
2147,11-Dec-18 20:30:00,3.563,26.383,12.966,12.040,3.550
2148,11-Dec-18 20:45:00,3.563,26.380,12.966,12.010,3.570
2149,11-Dec-18 21:00:00,3.563,26.387,12.966,12.020,3.570
2150,11-Dec-18 21:15:00,3.563,26.397,12.937,12.030,3.550
2151,11-Dec-18 21:30:00,3.563,26.390,12.937,12.070,3.560
2152,11-Dec-18 21:45:00,3.563,26.374,12.937,12.010,3.640
2153,11-Dec-18 22:00:00,3.563,26.376,12.937,12.040,3.650
2154,11-Dec-18 22:15:00,3.625,26.382,12.907,12.010,3.660
2155,11-Dec-18 22:30:00,3.563,26.390,12.937,12.060,3.640
2156,11-Dec-18 22:45:00,3.625,26.384,12.907,12.060,3.650
2157,11-Dec-18 23:00:00,4.875,26.404,12.847,11.990,3.760
2158,11-Dec-18 23:15:00,3.688,26.375,12.877,12.010,3.680
2159,11-Dec-18 23:30:00,3.625,26.391,12.937,12.050,3.650
2160,11-Dec-18 23:45:00,3.625,26.385,12.907,12.070,3.610
2161,12-Dec-18 00:00:00,3.563,26.391,12.937,12.070,3.570
2162,12-Dec-18 00:15:00,3.500,26.389,12.877,12.090,3.520
2163,12-Dec-18 00:30:00,3.438,26.376,12.877,12.090,3.480
2164,12-Dec-18 00:45:00,3.438,26.392,12.907,12.060,3.520
2165,12-Dec-18 01:00:00,3.438,26.387,12.907,12.060,3.490
2166,12-Dec-18 01:15:00,3.438,26.390,12.877,12.060,3.530
2167,12-Dec-18 01:30:00,3.438,26.391,12.877,12.060,3.510
2168,12-Dec-18 01:45:00,3.438,26.396,12.907,12.090,3.480
2169,12-Dec-18 02:00:00,3.438,26.401,12.907,12.080,3.460
2170,12-Dec-18 02:15:00,3.438,26.406,12.877,12.100,3.410
2171,12-Dec-18 02:30:00,3.375,26.410,12.877,12.120,3.400
2172,12-Dec-18 02:45:00,3.375,26.403,12.877,12.120,3.400
2173,12-Dec-18 03:00:00,3.375,26.409,12.877,12.090,3.420
2174,12-Dec-18 03:15:00,3.375,26.393,12.847,12.050,3.420
2175,12-Dec-18 03:30:00,3.375,26.416,12.877,12.040,3.520
2176,12-Dec-18 03:45:00,3.375,26.403,12.877,11.990,3.530
2177,12-Dec-18 04:00:00,3.375,26.423,12.877,12.010,3.510
2178,12-Dec-18 04:15:00,3.438,26.417,12.877,12.030,3.500
2179,12-Dec-18 04:30:00,3.500,26.404,12.847,12.050,3.500
2180,12-Dec-18 04:45:00,3.500,26.423,12.877,12.020,3.590
2181,12-Dec-18 05:00:00,3.500,26.391,12.877,12.040,3.620
2182,12-Dec-18 05:15:00,3.563,26.396,12.847,12.040,3.640
2183,12-Dec-18 05:30:00,3.563,26.421,12.877,12.000,3.640
2184,12-Dec-18 05:45:00,3.625,26.426,12.877,12.040,3.600
2185,12-Dec-18 06:00:00,3.563,26.429,12.877,12.030,3.620
2186,12-Dec-18 06:15:00,3.563,26.422,12.817,12.010,3.620
2187,12-Dec-18 06:30:00,3.625,26.424,12.877,11.980,3.630
2188,12-Dec-18 06:45:00,3.625,26.428,12.877,12.000,3.620
2189,12-Dec-18 07:00:00,3.625,26.435,12.877,11.990,3.630
2190,12-Dec-18 07:15:00,3.625,26.436,12.847,12.000,3.620
2191,12-Dec-18 07:30:00,3.625,26.438,12.847,11.990,3.630
2192,12-Dec-18 07:45:00,3.625,26.441,12.817,11.970,3.600
2193,12-Dec-18 08:00:00,3.563,26.444,12.847,12.010,3.570
2194,12-Dec-18 08:15:00,3.563,26.433,12.907,12.020,3.570
2195,12-Dec-18 08:30:00,3.563,26.444,13.026,12.010,3.600
2196,12-Dec-18 08:45:00,3.563,26.450,13.175,12.010,3.590
2197,12-Dec-18 09:00:00,3.563,26.442,13.265,12.000,3.590
2198,12-Dec-18 09:15:00,3.563,26.444,13.443,11.990,3.590
2199,12-Dec-18 09:30:00,3.563,26.451,13.533,11.990,3.580
2200,12-Dec-18 09:45:00,3.563,26.450,13.712,12.010,3.590
2201,12-Dec-18 10:00:00,3.563,26.453,13.950,12.010,3.590
2202,12-Dec-18 10:15:00,3.563,26.451,13.920,12.010,3.570
2203,12-Dec-18 10:30:00,3.563,26.456,13.950,12.000,3.580
2204,12-Dec-18 10:45:00,3.563,26.452,13.950,11.960,3.600
2205,12-Dec-18 11:00:00,3.563,26.447,13.980,11.990,3.610
2206,12-Dec-18 11:15:00,3.625,26.445,13.950,11.960,3.630
2207,12-Dec-18 11:30:00,3.625,26.434,13.980,11.940,3.630
2208,12-Dec-18 11:45:00,3.625,26.439,13.950,11.900,3.650
2209,12-Dec-18 12:00:00,3.625,26.421,13.950,11.950,3.620
2210,12-Dec-18 12:15:00,3.625,26.426,13.950,11.980,3.650
2211,12-Dec-18 12:30:00,3.625,26.420,13.980,11.890,3.700
2212,12-Dec-18 12:45:00,3.688,26.436,13.950,11.850,3.690
2213,12-Dec-18 13:00:00,3.688,26.428,13.980,11.850,3.670
2214,12-Dec-18 13:15:00,3.625,26.425,13.950,11.920,3.630
2215,12-Dec-18 13:30:00,3.625,26.419,13.950,11.910,3.610
2216,12-Dec-18 13:45:00,3.625,26.423,13.950,11.970,3.620
2217,12-Dec-18 14:00:00,3.625,26.407,13.920,11.980,3.610
2218,12-Dec-18 14:15:00,3.625,26.425,13.980,11.950,3.620
2219,12-Dec-18 14:30:00,3.625,26.422,13.920,11.950,3.630
2220,12-Dec-18 14:45:00,3.625,26.431,13.950,11.950,3.640
2221,12-Dec-18 15:00:00,3.625,26.426,13.950,11.930,3.620
2222,12-Dec-18 15:15:00,3.625,26.426,13.920,11.950,3.600
2223,12-Dec-18 15:30:00,3.625,26.426,13.861,11.970,3.590
2224,12-Dec-18 15:45:00,3.563,26.438,13.831,12.000,3.570
2225,12-Dec-18 16:00:00,3.563,26.440,13.712,12.020,3.510
2226,12-Dec-18 16:15:00,3.563,26.426,13.622,12.040,3.510
2227,12-Dec-18 16:30:00,3.500,26.428,13.473,12.040,3.490
2228,12-Dec-18 16:45:00,3.500,26.442,13.384,12.010,3.570
2229,12-Dec-18 17:00:00,3.563,26.427,13.235,11.930,3.600
2230,12-Dec-18 17:15:00,3.625,26.422,13.145,11.930,3.610
2231,12-Dec-18 17:30:00,3.625,26.435,13.116,11.900,3.600
2232,12-Dec-18 17:45:00,3.625,26.424,13.086,11.920,3.610
2233,12-Dec-18 18:00:00,3.625,26.431,13.086,11.910,3.610
2234,12-Dec-18 18:15:00,3.563,26.428,13.026,11.910,3.610
2235,12-Dec-18 18:30:00,3.563,26.437,13.026,11.960,3.590
2236,12-Dec-18 18:45:00,3.563,26.432,13.026,11.970,3.580
2237,12-Dec-18 19:00:00,3.563,26.429,13.026,11.980,3.560
2238,12-Dec-18 19:15:00,3.563,26.436,12.996,11.980,3.580
2239,12-Dec-18 19:30:00,3.563,26.439,12.996,11.960,3.590
2240,12-Dec-18 19:45:00,3.563,26.439,12.966,11.980,3.590
2241,12-Dec-18 20:00:00,3.563,26.439,12.966,11.950,3.600
2242,12-Dec-18 20:15:00,3.563,26.438,12.937,11.890,3.610
2243,12-Dec-18 20:30:00,3.563,26.433,12.937,11.910,3.630
2244,12-Dec-18 20:45:00,3.563,26.436,12.937,11.880,3.630
2245,12-Dec-18 21:00:00,3.563,26.436,12.937,11.890,3.630
2246,12-Dec-18 21:15:00,3.563,26.444,12.937,11.880,3.630
2247,12-Dec-18 21:30:00,3.563,26.427,12.937,11.890,3.680
2248,12-Dec-18 21:45:00,3.563,26.428,12.907,11.820,3.680
2249,12-Dec-18 22:00:00,3.625,26.444,12.937,11.820,3.670
2250,12-Dec-18 22:15:00,3.625,26.430,12.877,11.820,3.660
2251,12-Dec-18 22:30:00,3.625,26.440,12.937,11.850,3.650
2252,12-Dec-18 22:45:00,3.625,26.442,12.937,11.830,3.680
2253,12-Dec-18 23:00:00,3.625,26.421,12.877,11.820,3.670
2254,12-Dec-18 23:15:00,3.625,26.433,12.877,11.800,3.670
2255,12-Dec-18 23:30:00,3.625,26.430,12.907,11.790,3.670
2256,12-Dec-18 23:45:00,3.688,26.395,12.877,11.790,3.690
2257,13-Dec-18 00:00:00,3.688,26.433,12.907,11.800,3.690
2258,13-Dec-18 00:15:00,3.688,26.429,12.877,11.820,3.670
2259,13-Dec-18 00:30:00,3.688,26.433,12.907,11.810,3.680
2260,13-Dec-18 00:45:00,3.688,26.423,12.877,11.810,3.680
2261,13-Dec-18 01:00:00,3.625,26.431,12.877,11.810,3.670
2262,13-Dec-18 01:15:00,3.625,26.429,12.877,11.810,3.670
2263,13-Dec-18 01:30:00,3.688,26.434,12.877,11.860,3.650
2264,13-Dec-18 01:45:00,3.625,26.436,12.877,11.840,3.640
2265,13-Dec-18 02:00:00,3.625,26.432,12.847,11.870,3.630
2266,13-Dec-18 02:15:00,3.625,26.438,12.877,11.880,3.630
2267,13-Dec-18 02:30:00,3.625,26.438,12.877,11.880,3.620
2268,13-Dec-18 02:45:00,3.625,26.428,12.847,11.900,3.630
2269,13-Dec-18 03:00:00,3.625,26.439,12.877,11.860,3.630
2270,13-Dec-18 03:15:00,3.625,26.433,12.847,11.820,3.650
2271,13-Dec-18 03:30:00,3.625,26.441,12.877,11.830,3.650
2272,13-Dec-18 03:45:00,3.625,26.434,12.847,11.840,3.630
2273,13-Dec-18 04:00:00,3.625,26.445,12.847,11.890,3.620
2274,13-Dec-18 04:15:00,3.625,26.436,12.847,11.830,3.630
2275,13-Dec-18 04:30:00,3.625,26.451,12.877,11.850,3.640
2276,13-Dec-18 04:45:00,3.625,26.451,12.877,11.840,3.640
2277,13-Dec-18 05:00:00,3.625,26.450,12.877,11.840,3.630
2278,13-Dec-18 05:15:00,3.625,26.436,12.847,11.840,3.640
2279,13-Dec-18 05:30:00,3.625,26.443,12.877,11.820,3.630
2280,13-Dec-18 05:45:00,3.625,26.438,12.847,11.850,3.630
2281,13-Dec-18 06:00:00,3.625,26.450,12.877,11.800,3.650
2282,13-Dec-18 06:15:00,3.625,26.443,12.847,11.760,3.690
2283,13-Dec-18 06:30:00,3.625,26.465,12.847,11.720,3.680
2284,13-Dec-18 06:45:00,3.625,26.460,12.847,11.710,3.700
2285,13-Dec-18 07:00:00,3.625,26.469,12.847,11.680,3.690
2286,13-Dec-18 07:15:00,3.625,26.470,12.847,11.720,3.690
2287,13-Dec-18 07:30:00,3.688,26.469,12.847,11.710,3.720
2288,13-Dec-18 07:45:00,3.625,26.446,12.817,11.720,3.700
2289,13-Dec-18 08:00:00,3.625,26.471,12.847,11.840,3.640
2290,13-Dec-18 08:15:00,3.688,26.473,12.877,11.810,3.750
2291,13-Dec-18 08:30:00,3.688,26.487,13.086,11.630,3.760
2292,13-Dec-18 08:45:00,3.688,26.472,13.265,11.640,3.750
2293,13-Dec-18 09:00:00,3.688,26.467,13.414,11.600,3.780
2294,13-Dec-18 09:15:00,3.750,26.490,13.533,11.580,3.810
2295,13-Dec-18 09:30:00,3.750,26.490,13.622,11.570,3.790
2296,13-Dec-18 09:45:00,3.750,26.494,13.831,11.550,3.840
2297,13-Dec-18 10:00:00,3.750,26.496,13.920,11.570,3.750
2298,13-Dec-18 10:15:00,3.750,26.502,13.950,11.640,3.790
2299,13-Dec-18 10:30:00,3.750,26.480,13.920,11.660,3.840
2300,13-Dec-18 10:45:00,3.750,26.497,13.980,11.590,3.840
2301,13-Dec-18 11:00:00,3.750,26.480,13.950,11.620,3.820
2302,13-Dec-18 11:15:00,3.750,26.479,13.920,11.730,3.760
2303,13-Dec-18 11:30:00,3.750,26.486,13.950,11.750,3.730
2304,13-Dec-18 11:45:00,3.750,26.482,13.920,11.790,3.720
2305,13-Dec-18 12:00:00,3.688,26.478,13.920,11.780,3.760
2306,13-Dec-18 12:15:00,3.750,26.485,13.950,11.670,3.750
2307,13-Dec-18 12:30:00,3.688,26.482,13.950,11.680,3.730
2308,13-Dec-18 12:45:00,3.750,26.487,13.950,11.690,3.710
2309,13-Dec-18 13:00:00,3.688,26.474,13.891,11.750,3.710
2310,13-Dec-18 13:15:00,3.688,26.477,13.891,11.670,3.730
2311,13-Dec-18 13:30:00,3.688,26.481,13.861,11.680,3.730
2312,13-Dec-18 13:45:00,3.688,26.487,13.861,11.620,3.810
2313,13-Dec-18 14:00:00,3.750,26.489,13.891,11.570,3.800
2314,13-Dec-18 14:15:00,3.750,26.485,13.861,11.610,3.760
2315,13-Dec-18 14:30:00,3.813,26.490,13.980,11.610,3.770
2316,13-Dec-18 14:45:00,3.750,26.491,13.950,11.620,3.780
2317,13-Dec-18 15:00:00,3.750,26.495,13.980,11.560,3.770
2318,13-Dec-18 15:15:00,3.750,26.488,13.950,11.570,3.780
2319,13-Dec-18 15:30:00,3.750,26.475,13.920,11.560,3.820
2320,13-Dec-18 15:45:00,3.750,26.469,13.920,11.560,3.810
2321,13-Dec-18 16:00:00,3.688,26.497,13.950,11.600,3.800
2322,13-Dec-18 16:15:00,3.750,26.496,13.741,11.630,3.760
2323,13-Dec-18 16:30:00,3.750,26.490,13.563,11.680,3.760
2324,13-Dec-18 16:45:00,3.750,26.499,13.384,11.670,3.780
2325,13-Dec-18 17:00:00,3.750,26.500,13.265,11.650,3.760
2326,13-Dec-18 17:15:00,3.750,26.508,13.175,11.580,3.810
2327,13-Dec-18 17:30:00,3.813,26.503,13.116,11.540,3.840
2328,13-Dec-18 17:45:00,3.813,26.508,13.086,11.530,3.830
2329,13-Dec-18 18:00:00,3.813,26.513,13.086,11.570,3.810
2330,13-Dec-18 18:15:00,3.688,26.511,13.026,11.590,3.790
2331,13-Dec-18 18:30:00,3.750,26.512,13.026,11.600,3.780
2332,13-Dec-18 18:45:00,3.750,26.516,13.026,11.580,3.790
2333,13-Dec-18 19:00:00,3.750,26.513,12.996,11.570,3.790
2334,13-Dec-18 19:15:00,3.750,26.514,12.966,11.570,3.790
2335,13-Dec-18 19:30:00,3.750,26.518,12.966,11.520,3.790
2336,13-Dec-18 19:45:00,3.750,26.517,12.966,11.540,3.790
2337,13-Dec-18 20:00:00,3.750,26.528,12.996,11.580,3.830
2338,13-Dec-18 20:15:00,3.750,26.520,12.937,11.570,3.840
2339,13-Dec-18 20:30:00,3.813,26.521,12.966,11.590,3.840
2340,13-Dec-18 20:45:00,3.813,26.518,12.966,11.520,3.840
2341,13-Dec-18 21:00:00,3.750,26.510,12.937,11.530,3.820
2342,13-Dec-18 21:15:00,3.813,26.523,12.937,11.580,3.810
2343,13-Dec-18 21:30:00,3.750,26.526,12.937,11.580,3.820
2344,13-Dec-18 21:45:00,3.750,26.516,12.907,11.540,3.820
2345,13-Dec-18 22:00:00,3.750,26.532,12.937,11.520,3.830
2346,13-Dec-18 22:15:00,3.813,26.529,12.907,11.560,3.840
2347,13-Dec-18 22:30:00,3.813,26.532,12.937,11.560,3.850
2348,13-Dec-18 22:45:00,3.813,26.526,12.907,11.500,3.860
2349,13-Dec-18 23:00:00,3.813,26.534,12.907,11.510,3.860
2350,13-Dec-18 23:15:00,3.813,26.540,12.907,11.500,3.850
2351,13-Dec-18 23:30:00,3.813,26.544,12.937,11.510,3.850
2352,13-Dec-18 23:45:00,3.875,26.542,12.907,11.520,3.840
2353,14-Dec-18 00:00:00,3.813,26.532,12.877,11.530,3.840
2354,14-Dec-18 00:15:00,3.813,26.528,12.877,11.570,3.840
2355,14-Dec-18 00:30:00,3.813,26.523,12.877,11.570,3.820
2356,14-Dec-18 00:45:00,3.813,26.533,12.907,11.570,3.810
2357,14-Dec-18 01:00:00,3.750,26.525,12.877,11.580,3.800
2358,14-Dec-18 01:15:00,3.750,26.531,12.877,11.630,3.790
2359,14-Dec-18 01:30:00,3.750,26.533,12.877,11.630,3.770
2360,14-Dec-18 01:45:00,3.750,26.509,12.847,11.580,3.800
2361,14-Dec-18 02:00:00,3.750,26.531,12.877,11.560,3.810
2362,14-Dec-18 02:15:00,3.750,26.526,12.877,11.550,3.810
2363,14-Dec-18 02:30:00,3.750,26.515,12.847,11.570,3.800
2364,14-Dec-18 02:45:00,3.750,26.530,12.877,11.620,3.780
2365,14-Dec-18 03:00:00,3.750,26.522,12.877,11.640,3.790
2366,14-Dec-18 03:15:00,3.750,26.530,12.847,11.620,3.800
2367,14-Dec-18 03:30:00,3.750,26.518,12.847,11.600,3.800
2368,14-Dec-18 03:45:00,3.750,26.533,12.877,11.590,3.800
2369,14-Dec-18 04:00:00,3.750,26.527,12.847,11.550,3.800
2370,14-Dec-18 04:15:00,3.813,26.532,12.847,11.530,3.820
2371,14-Dec-18 04:30:00,3.813,26.530,12.847,11.540,3.800
2372,14-Dec-18 04:45:00,3.750,26.527,12.847,11.560,3.790
2373,14-Dec-18 05:00:00,3.750,26.529,12.847,11.580,3.770
2374,14-Dec-18 05:15:00,3.750,26.531,12.847,11.590,3.770
2375,14-Dec-18 05:30:00,3.750,26.531,12.817,11.600,3.780
2376,14-Dec-18 05:45:00,3.750,26.538,12.847,11.600,3.780
2377,14-Dec-18 06:00:00,3.750,26.528,12.817,11.590,3.780
2378,14-Dec-18 06:15:00,3.750,26.546,12.847,11.560,3.790
2379,14-Dec-18 06:30:00,3.750,26.534,12.817,11.560,3.800
2380,14-Dec-18 06:45:00,3.750,26.544,12.847,11.570,3.800
2381,14-Dec-18 07:00:00,3.750,26.545,12.847,11.600,3.800
2382,14-Dec-18 07:15:00,3.750,26.547,12.847,11.620,3.790
2383,14-Dec-18 07:30:00,3.750,26.545,12.847,11.660,3.780
2384,14-Dec-18 07:45:00,3.750,26.547,12.847,11.650,3.770
2385,14-Dec-18 08:00:00,3.750,26.533,12.788,11.700,3.750
2386,14-Dec-18 08:15:00,3.750,26.541,12.817,11.740,3.730
2387,14-Dec-18 08:30:00,3.688,26.535,12.817,11.810,3.710
2388,14-Dec-18 08:45:00,3.688,26.542,12.877,11.790,3.740
2389,14-Dec-18 09:00:00,3.688,26.537,12.966,11.740,3.760
2390,14-Dec-18 09:15:00,3.750,26.543,13.116,11.740,3.730
2391,14-Dec-18 09:30:00,3.750,26.537,13.235,11.710,3.790
2392,14-Dec-18 09:45:00,3.750,26.549,13.443,11.700,3.770
2393,14-Dec-18 10:00:00,3.750,26.533,13.682,11.710,3.760
2394,14-Dec-18 10:15:00,3.688,26.517,13.771,11.710,3.740
2395,14-Dec-18 10:30:00,3.750,26.544,13.920,11.710,3.750
2396,14-Dec-18 10:45:00,3.750,26.528,13.950,11.690,3.790
2397,14-Dec-18 11:00:00,3.813,26.526,13.920,11.620,3.760
2398,14-Dec-18 11:15:00,3.813,26.536,13.950,11.630,3.810
2399,14-Dec-18 11:30:00,3.750,26.522,13.891,11.620,3.820
2400,14-Dec-18 11:45:00,3.813,26.521,13.891,11.600,3.820
2401,14-Dec-18 12:00:00,3.750,26.526,13.950,11.560,3.840
2402,14-Dec-18 12:15:00,3.750,26.514,13.920,11.560,3.840
2403,14-Dec-18 12:30:00,3.813,26.518,13.920,11.590,3.840
2404,14-Dec-18 12:45:00,3.813,26.517,13.891,11.560,3.840
2405,14-Dec-18 13:00:00,3.750,26.503,13.891,11.580,3.830
2406,14-Dec-18 13:15:00,3.813,26.502,13.831,11.590,3.800
2407,14-Dec-18 13:30:00,3.750,26.501,13.771,11.660,3.800
2408,14-Dec-18 13:45:00,3.813,26.504,13.682,11.650,3.820
2409,14-Dec-18 14:00:00,3.813,26.499,13.563,11.630,3.800
2410,14-Dec-18 14:15:00,3.750,26.497,13.414,11.670,3.790
2411,14-Dec-18 14:30:00,3.813,26.495,13.563,11.710,3.780
2412,14-Dec-18 14:45:00,3.813,26.484,13.592,11.730,3.800
2413,14-Dec-18 15:00:00,3.813,26.478,13.533,11.660,3.800
2414,14-Dec-18 15:15:00,3.813,26.484,13.354,11.650,3.810
2415,14-Dec-18 15:30:00,3.813,26.481,13.265,11.620,3.800
2416,14-Dec-18 15:45:00,3.813,26.471,13.175,11.600,3.800
2417,14-Dec-18 16:00:00,3.813,26.479,13.116,11.600,3.800
2418,14-Dec-18 16:15:00,3.813,26.475,13.026,11.630,3.790
2419,14-Dec-18 16:30:00,3.813,26.461,13.026,11.620,3.800
2420,14-Dec-18 16:45:00,3.813,26.470,13.026,11.650,3.800
2421,14-Dec-18 17:00:00,3.813,26.461,12.996,11.610,3.800
2422,14-Dec-18 17:15:00,3.813,26.475,12.996,11.600,3.820
2423,14-Dec-18 17:30:00,3.813,26.461,12.966,11.590,3.810
2424,14-Dec-18 17:45:00,3.813,26.471,12.996,11.610,3.810
2425,14-Dec-18 18:00:00,3.813,26.471,12.966,11.590,3.800
2426,14-Dec-18 18:15:00,3.813,26.479,12.966,11.600,3.810
2427,14-Dec-18 18:30:00,3.813,26.486,12.966,11.610,3.800
2428,14-Dec-18 18:45:00,3.813,26.504,12.937,11.610,3.810
2429,14-Dec-18 19:00:00,3.813,26.493,12.937,11.570,3.800
2430,14-Dec-18 19:15:00,3.813,26.494,12.937,11.580,3.800
2431,14-Dec-18 19:30:00,3.813,26.487,12.937,11.620,3.800
2432,14-Dec-18 19:45:00,3.750,26.505,12.937,11.640,3.780
2433,14-Dec-18 20:00:00,3.813,26.496,12.907,11.630,3.790
2434,14-Dec-18 20:15:00,3.750,26.511,12.907,11.650,3.790
2435,14-Dec-18 20:30:00,3.813,26.501,12.907,11.640,3.800
2436,14-Dec-18 20:45:00,3.813,26.511,12.937,11.640,3.800
2437,14-Dec-18 21:00:00,3.813,26.511,12.907,11.600,3.810
2438,14-Dec-18 21:15:00,3.813,26.509,12.877,11.590,3.820
2439,14-Dec-18 21:30:00,3.750,26.501,12.877,11.500,3.850
2440,14-Dec-18 21:45:00,3.813,26.499,12.907,11.460,3.850
2441,14-Dec-18 22:00:00,3.813,26.518,12.907,11.430,3.860
2442,14-Dec-18 22:15:00,3.813,26.520,12.877,11.420,3.860
2443,14-Dec-18 22:30:00,3.875,26.503,12.847,11.370,3.870
2444,14-Dec-18 22:45:00,3.813,26.512,12.877,11.350,3.870
2445,14-Dec-18 23:00:00,3.813,26.508,12.877,11.310,3.910
2446,14-Dec-18 23:15:00,3.813,26.509,12.847,11.300,3.930
2447,14-Dec-18 23:30:00,3.813,26.512,12.877,11.250,3.940
2448,14-Dec-18 23:45:00,3.813,26.505,12.877,11.270,3.930
2449,15-Dec-18 00:00:00,3.813,26.500,12.847,11.290,3.950
2450,15-Dec-18 00:15:00,3.813,26.509,12.847,11.230,3.970
2451,15-Dec-18 00:30:00,3.875,26.503,12.817,11.140,3.980
2452,15-Dec-18 00:45:00,3.875,26.512,12.877,11.090,3.980
2453,15-Dec-18 01:00:00,3.875,26.512,12.877,11.090,3.980
2454,15-Dec-18 01:15:00,3.875,26.503,12.817,11.090,3.960
2455,15-Dec-18 01:30:00,3.813,26.518,12.847,11.220,3.950
2456,15-Dec-18 01:45:00,3.813,26.508,12.847,11.270,3.920
2457,15-Dec-18 02:00:00,3.813,26.511,12.847,11.320,3.910
2458,15-Dec-18 02:15:00,3.813,26.507,12.817,11.420,3.870
2459,15-Dec-18 02:30:00,3.750,26.514,12.847,11.470,3.880
2460,15-Dec-18 02:45:00,3.813,26.495,12.817,11.480,3.880
2461,15-Dec-18 03:00:00,3.813,26.514,12.847,11.500,3.870
2462,15-Dec-18 03:15:00,3.750,26.513,12.817,11.470,3.880
2463,15-Dec-18 03:30:00,3.813,26.511,12.847,11.470,3.860
2464,15-Dec-18 03:45:00,3.750,26.505,12.847,11.460,3.860
2465,15-Dec-18 04:00:00,3.750,26.506,12.847,11.400,3.860
2466,15-Dec-18 04:15:00,3.750,26.493,12.817,11.360,3.900
2467,15-Dec-18 04:30:00,3.813,26.489,12.817,11.330,3.900
2468,15-Dec-18 04:45:00,3.750,26.501,12.847,11.310,3.910
2469,15-Dec-18 05:00:00,3.750,26.499,12.847,11.300,3.920
2470,15-Dec-18 05:15:00,3.750,26.488,12.788,11.300,3.900
2471,15-Dec-18 05:30:00,3.688,26.500,12.847,11.450,3.800
2472,15-Dec-18 05:45:00,3.625,26.499,12.847,11.570,3.870
2473,15-Dec-18 06:00:00,3.625,26.505,12.847,11.470,3.770
2474,15-Dec-18 06:15:00,3.625,26.510,12.847,11.850,3.740
2475,15-Dec-18 06:30:00,3.625,26.510,12.847,11.800,3.790
2476,15-Dec-18 06:45:00,3.625,26.505,12.847,11.580,3.710
2477,15-Dec-18 07:00:00,3.625,26.508,12.847,11.830,3.710
2478,15-Dec-18 07:15:00,3.563,26.517,12.847,11.870,3.670
2479,15-Dec-18 07:30:00,3.625,26.516,12.847,11.850,3.680
2480,15-Dec-18 07:45:00,3.563,26.524,12.847,12.010,3.560
2481,15-Dec-18 08:00:00,3.563,26.519,12.817,12.170,3.530
2482,15-Dec-18 08:15:00,3.563,26.528,12.817,12.140,3.560
2483,15-Dec-18 08:30:00,3.563,26.519,12.907,12.130,3.590
2484,15-Dec-18 08:45:00,3.563,26.524,12.937,12.010,3.560
2485,15-Dec-18 09:00:00,3.563,26.532,12.937,12.160,3.540
