
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20190318,,Exported,"Aqua4Plus 1.9.10"
# Records,  2685 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,8.000,-13.513,12.519,8.220,7.520,
,Maximum,18.375,15.089,13.950,13.800,17.400,
,Mean,11.809,10.780,13.254,10.914,11.145,
,Variance,6.7415,3.6594,0.2390,1.3723,6.3712,
,Std Deviation,2.5964,1.9130,0.4889,1.1714,2.5241,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1051,29-Mar-19 10:30:00,10.313,10.235,13.891,11.970,9.760
1052,29-Mar-19 10:45:00,10.438,10.189,13.891,11.820,9.790
1053,29-Mar-19 11:00:00,10.500,10.254,13.920,12.080,9.870
1054,29-Mar-19 11:15:00,10.688,9.964,13.920,11.940,9.960
1055,29-Mar-19 11:30:00,10.688,9.464,13.920,12.110,10.040
1056,29-Mar-19 11:45:00,10.750,9.643,13.891,12.450,10.050
1057,29-Mar-19 12:00:00,10.813,9.068,13.891,12.420,10.060
1058,29-Mar-19 12:15:00,10.938,8.995,13.920,12.440,10.070
1059,29-Mar-19 12:30:00,11.063,8.625,13.920,12.510,10.090
1060,29-Mar-19 12:45:00,11.125,8.535,13.891,12.940,10.240
1061,29-Mar-19 13:00:00,11.313,8.294,13.920,13.270,10.230
1062,29-Mar-19 13:15:00,11.500,8.249,13.920,13.280,10.180
1063,29-Mar-19 13:30:00,11.563,7.960,13.920,13.450,10.160
1064,29-Mar-19 13:45:00,11.563,8.984,13.920,13.350,10.190
1065,29-Mar-19 14:00:00,11.438,9.077,13.891,13.400,10.270
1066,29-Mar-19 14:15:00,11.250,9.071,13.920,13.570,10.210
1067,29-Mar-19 14:30:00,11.250,8.741,13.891,13.400,10.110
1068,29-Mar-19 14:45:00,11.313,8.949,13.920,13.160,10.080
1069,29-Mar-19 15:00:00,11.313,9.214,13.891,13.140,10.110
1070,29-Mar-19 15:15:00,11.188,9.001,13.920,13.380,10.140
1071,29-Mar-19 15:30:00,11.188,9.093,13.891,13.540,10.200
1072,29-Mar-19 15:45:00,11.125,9.194,13.920,13.490,10.180
1073,29-Mar-19 16:00:00,11.188,9.137,13.891,13.750,10.250
1074,29-Mar-19 16:15:00,11.500,9.132,13.891,13.470,10.090
1075,29-Mar-19 16:30:00,11.438,9.150,13.891,13.330,10.120
1076,29-Mar-19 16:45:00,11.313,9.136,13.891,13.470,10.190
1077,29-Mar-19 17:00:00,11.250,9.370,13.920,13.400,10.160
1078,29-Mar-19 17:15:00,11.188,9.189,13.920,13.220,10.080
1079,29-Mar-19 17:30:00,11.063,8.562,13.920,12.800,10.050
1080,29-Mar-19 17:45:00,10.938,9.032,13.920,12.880,9.920
1081,29-Mar-19 18:00:00,10.875,9.105,13.920,12.720,9.810
1082,29-Mar-19 18:15:00,10.688,8.863,13.891,12.280,9.760
1083,29-Mar-19 18:30:00,10.563,8.157,13.920,12.110,9.750
1084,29-Mar-19 18:45:00,10.563,7.976,13.861,11.660,9.750
1085,29-Mar-19 19:00:00,10.563,7.461,13.622,11.310,9.850
1086,29-Mar-19 19:15:00,10.500,8.036,13.473,11.120,9.870
1087,29-Mar-19 19:30:00,10.625,7.602,13.086,10.990,9.880
1088,29-Mar-19 19:45:00,10.938,7.617,13.026,10.780,9.920
1089,29-Mar-19 20:00:00,11.125,7.707,13.026,10.680,10.060
1090,29-Mar-19 20:15:00,11.250,7.730,12.996,10.730,10.210
1091,29-Mar-19 20:30:00,11.438,4.452,12.996,10.550,10.530
1092,29-Mar-19 20:45:00,11.750,3.008,12.966,10.760,10.400
1093,29-Mar-19 21:00:00,11.813,3.653,12.996,10.770,10.360
1094,29-Mar-19 21:15:00,11.875,3.833,12.966,10.780,10.540
1095,29-Mar-19 21:30:00,11.813,4.024,12.966,10.750,10.830
1096,29-Mar-19 21:45:00,11.750,3.725,12.966,10.670,10.960
1097,29-Mar-19 22:00:00,11.688,3.825,12.966,10.650,11.030
1098,29-Mar-19 22:15:00,11.563,4.361,12.937,10.620,11.060
1099,29-Mar-19 22:30:00,11.500,4.172,12.937,10.620,11.020
1100,29-Mar-19 22:45:00,11.438,4.313,12.937,10.630,11.050
1101,29-Mar-19 23:00:00,11.500,4.534,12.937,10.600,11.080
1102,29-Mar-19 23:15:00,11.500,4.258,12.907,10.590,11.090
1103,29-Mar-19 23:30:00,11.563,6.250,12.907,10.540,11.100
1104,29-Mar-19 23:45:00,11.500,6.526,12.907,10.540,11.100
1105,30-Mar-19 00:00:00,11.500,6.586,12.937,10.490,11.110
1106,30-Mar-19 00:15:00,11.563,6.986,12.877,10.490,11.110
1107,30-Mar-19 00:30:00,11.563,7.350,12.877,10.530,11.100
1108,30-Mar-19 00:45:00,11.500,8.621,12.907,10.520,11.100
1109,30-Mar-19 01:00:00,11.500,8.662,12.907,10.530,11.100
1110,30-Mar-19 01:15:00,11.500,8.718,12.877,10.490,11.120
1111,30-Mar-19 01:30:00,11.563,8.669,12.877,10.430,11.130
1112,30-Mar-19 01:45:00,11.563,8.740,12.877,10.380,11.130
1113,30-Mar-19 02:00:00,11.563,8.596,12.847,10.370,11.110
1114,30-Mar-19 02:15:00,11.500,8.734,12.847,10.310,11.100
1115,30-Mar-19 02:30:00,11.500,8.790,12.847,10.300,11.090
1116,30-Mar-19 02:45:00,11.563,8.805,12.847,10.290,11.090
1117,30-Mar-19 03:00:00,11.500,8.822,12.877,10.350,11.080
1118,30-Mar-19 03:15:00,11.500,8.856,12.817,10.460,11.070
1119,30-Mar-19 03:30:00,11.500,8.786,12.847,10.390,11.070
1120,30-Mar-19 03:45:00,11.438,8.408,12.817,10.330,11.060
1121,30-Mar-19 04:00:00,11.500,8.473,12.847,10.300,11.060
1122,30-Mar-19 04:15:00,11.438,8.729,12.847,10.310,11.040
1123,30-Mar-19 04:30:00,11.438,9.009,12.817,10.430,11.020
1124,30-Mar-19 04:45:00,11.375,9.090,12.847,10.470,11.010
1125,30-Mar-19 05:00:00,11.375,9.146,12.847,10.380,11.000
1126,30-Mar-19 05:15:00,11.438,8.785,12.817,10.450,10.990
1127,30-Mar-19 05:30:00,11.375,8.923,12.847,10.460,10.990
1128,30-Mar-19 05:45:00,11.438,9.097,12.847,10.410,11.000
1129,30-Mar-19 06:00:00,11.438,9.125,12.817,10.330,10.990
1130,30-Mar-19 06:15:00,11.375,9.292,12.817,10.400,10.970
1131,30-Mar-19 06:30:00,11.375,9.223,12.847,10.300,10.970
1132,30-Mar-19 06:45:00,11.375,9.271,12.817,10.290,10.970
1133,30-Mar-19 07:00:00,11.375,9.458,12.817,10.400,10.960
1134,30-Mar-19 07:15:00,11.375,9.483,12.817,10.340,10.960
1135,30-Mar-19 07:30:00,11.375,9.609,12.788,10.340,10.950
1136,30-Mar-19 07:45:00,11.375,9.486,12.788,10.360,10.950
1137,30-Mar-19 08:00:00,11.375,9.546,12.847,10.520,10.950
1138,30-Mar-19 08:15:00,11.375,9.632,12.996,10.680,10.950
1139,30-Mar-19 08:30:00,11.375,9.424,13.324,10.950,10.960
1140,30-Mar-19 08:45:00,11.438,9.420,13.503,11.060,10.970
1141,30-Mar-19 09:00:00,11.438,9.240,13.563,11.180,10.980
1142,30-Mar-19 09:15:00,11.438,9.161,13.592,11.210,10.980
1143,30-Mar-19 09:30:00,11.500,9.062,13.712,11.360,10.990
1144,30-Mar-19 09:45:00,11.500,9.102,13.831,11.510,11.000
1145,30-Mar-19 10:00:00,11.563,9.006,13.891,11.830,11.020
1146,30-Mar-19 10:15:00,11.625,9.207,13.891,12.070,11.040
1147,30-Mar-19 10:30:00,11.625,9.255,13.920,11.990,11.030
1148,30-Mar-19 10:45:00,11.688,9.165,13.920,12.250,11.030
1149,30-Mar-19 11:00:00,11.688,9.140,13.920,12.380,11.040
1150,30-Mar-19 11:15:00,11.750,9.198,13.920,12.590,11.060
1151,30-Mar-19 11:30:00,11.813,9.060,13.920,12.660,11.070
1152,30-Mar-19 11:45:00,11.813,9.172,13.920,12.750,11.040
1153,30-Mar-19 12:00:00,11.875,9.208,13.891,12.600,11.030
1154,30-Mar-19 12:15:00,11.813,9.343,13.920,12.920,10.770
1155,30-Mar-19 12:30:00,11.875,9.336,13.920,12.990,10.530
1156,30-Mar-19 12:45:00,11.875,8.533,13.920,12.900,10.470
1157,30-Mar-19 13:00:00,11.875,8.565,13.920,12.880,10.280
1158,30-Mar-19 13:15:00,11.938,8.822,13.920,13.110,10.150
1159,30-Mar-19 13:30:00,11.813,8.829,13.891,13.390,10.190
1160,30-Mar-19 13:45:00,11.750,9.008,13.891,13.290,10.120
1161,30-Mar-19 14:00:00,11.625,9.115,13.920,12.620,9.940
1162,30-Mar-19 14:15:00,11.375,9.420,13.920,12.960,9.970
1163,30-Mar-19 14:30:00,11.125,9.314,13.920,12.780,9.860
1164,30-Mar-19 14:45:00,10.938,9.176,13.891,12.900,9.650
1165,30-Mar-19 15:00:00,10.813,9.861,13.891,12.740,9.620
1166,30-Mar-19 15:15:00,10.625,9.976,13.891,12.630,9.830
1167,30-Mar-19 15:30:00,10.563,9.898,13.891,12.700,9.940
1168,30-Mar-19 15:45:00,10.688,10.019,13.891,12.560,9.960
1169,30-Mar-19 16:00:00,10.688,10.053,13.891,12.630,10.060
1170,30-Mar-19 16:15:00,10.750,9.986,13.891,12.610,10.100
1171,30-Mar-19 16:30:00,10.938,10.032,13.891,12.660,9.970
1172,30-Mar-19 16:45:00,10.875,10.242,13.920,12.670,9.820
1173,30-Mar-19 17:00:00,10.813,10.351,13.920,12.720,10.020
1174,30-Mar-19 17:15:00,10.750,10.050,13.920,12.060,10.240
1175,30-Mar-19 17:30:00,10.625,10.304,13.920,11.990,9.930
1176,30-Mar-19 17:45:00,10.500,10.294,13.891,11.810,10.110
1177,30-Mar-19 18:00:00,10.750,9.966,13.891,11.930,10.140
1178,30-Mar-19 18:15:00,11.000,9.718,13.920,11.860,10.530
1179,30-Mar-19 18:30:00,11.688,9.307,13.891,11.560,10.360
1180,30-Mar-19 18:45:00,11.625,9.688,13.771,11.240,10.760
1181,30-Mar-19 19:00:00,11.625,9.716,13.682,11.150,10.980
1182,30-Mar-19 19:15:00,11.750,9.681,13.354,11.080,10.800
1183,30-Mar-19 19:30:00,11.813,9.588,13.086,10.880,11.250
1184,30-Mar-19 19:45:00,11.813,9.765,13.026,10.770,10.980
1185,30-Mar-19 20:00:00,11.688,9.720,12.996,10.740,10.920
1186,30-Mar-19 20:15:00,11.688,9.834,13.026,10.710,10.910
1187,30-Mar-19 20:30:00,11.813,9.773,12.996,10.640,10.930
1188,30-Mar-19 20:45:00,11.813,9.813,12.996,10.630,11.010
1189,30-Mar-19 21:00:00,11.875,9.839,12.966,10.510,11.170
1190,30-Mar-19 21:15:00,11.875,9.928,12.996,10.510,11.230
1191,30-Mar-19 21:30:00,11.875,10.006,12.966,10.480,11.230
1192,30-Mar-19 21:45:00,11.875,9.957,12.966,10.390,11.230
1193,30-Mar-19 22:00:00,11.875,9.984,12.966,10.390,11.260
1194,30-Mar-19 22:15:00,11.813,9.961,12.937,10.410,11.280
1195,30-Mar-19 22:30:00,11.813,9.929,12.937,10.480,11.300
1196,30-Mar-19 22:45:00,11.813,10.017,12.966,10.510,11.290
1197,30-Mar-19 23:00:00,11.813,10.143,12.937,10.550,11.250
1198,30-Mar-19 23:15:00,11.813,10.147,12.937,10.480,11.280
1199,30-Mar-19 23:30:00,11.813,10.153,12.937,10.450,11.250
1200,30-Mar-19 23:45:00,11.813,10.152,12.937,10.490,11.210
1201,31-Mar-19 00:00:00,11.813,10.184,12.907,10.390,11.230
1202,31-Mar-19 00:15:00,11.813,10.222,12.877,10.310,11.280
1203,31-Mar-19 00:30:00,11.813,10.278,12.907,10.210,11.250
1204,31-Mar-19 00:45:00,11.813,10.271,12.907,10.190,11.340
1205,31-Mar-19 01:00:00,11.813,10.337,12.907,10.280,11.350
1206,31-Mar-19 01:15:00,11.813,10.360,12.877,10.400,11.340
1207,31-Mar-19 01:30:00,11.813,10.300,12.877,10.520,11.350
1208,31-Mar-19 01:45:00,11.813,10.286,12.877,10.540,11.350
1209,31-Mar-19 02:00:00,11.875,10.233,12.877,10.540,11.340
1210,31-Mar-19 02:15:00,11.875,10.036,12.877,10.480,11.330
1211,31-Mar-19 02:30:00,11.875,10.259,12.847,10.450,11.320
1212,31-Mar-19 02:45:00,11.875,10.206,12.877,10.390,11.320
1213,31-Mar-19 03:00:00,11.875,10.131,12.877,10.370,11.310
1214,31-Mar-19 03:15:00,11.875,10.147,12.847,10.450,11.280
1215,31-Mar-19 03:30:00,11.875,10.280,12.847,10.450,11.260
1216,31-Mar-19 03:45:00,11.813,10.280,12.877,10.440,11.260
1217,31-Mar-19 04:00:00,11.875,10.262,12.877,10.460,11.230
1218,31-Mar-19 04:15:00,11.875,10.172,12.847,10.550,11.210
1219,31-Mar-19 04:30:00,11.813,10.382,12.847,10.580,11.220
1220,31-Mar-19 04:45:00,11.875,10.287,12.877,10.520,11.210
1221,31-Mar-19 05:00:00,11.813,10.266,12.847,10.570,11.200
1222,31-Mar-19 05:15:00,11.750,10.281,12.847,10.640,11.180
1223,31-Mar-19 05:30:00,11.750,10.235,12.847,10.620,11.190
1224,31-Mar-19 05:45:00,11.688,10.158,12.847,10.560,11.210
1225,31-Mar-19 06:00:00,11.750,10.257,12.847,10.550,11.270
1226,31-Mar-19 06:15:00,11.688,10.218,12.847,10.520,11.280
1227,31-Mar-19 06:30:00,11.750,10.018,12.817,10.460,11.290
1228,31-Mar-19 06:45:00,11.750,10.158,12.847,10.480,11.310
1229,31-Mar-19 07:00:00,11.750,10.170,12.817,10.420,11.310
1230,31-Mar-19 07:15:00,11.750,10.011,12.817,10.470,11.300
1231,31-Mar-19 07:30:00,11.750,10.317,12.817,10.470,11.290
1232,31-Mar-19 07:45:00,11.750,10.226,12.788,10.490,11.300
1233,31-Mar-19 08:00:00,11.750,10.231,12.817,10.530,11.310
1234,31-Mar-19 08:15:00,11.750,10.491,12.788,10.630,11.290
1235,31-Mar-19 08:30:00,11.750,10.310,12.907,10.690,11.260
1236,31-Mar-19 08:45:00,11.688,10.340,12.996,10.700,11.250
1237,31-Mar-19 09:00:00,11.688,10.285,13.443,10.920,11.260
1238,31-Mar-19 09:15:00,11.750,10.311,13.861,11.240,11.270
1239,31-Mar-19 09:30:00,11.813,10.188,13.891,11.170,11.260
1240,31-Mar-19 09:45:00,11.750,10.290,13.891,11.040,11.260
1241,31-Mar-19 10:00:00,11.750,10.331,13.891,10.880,11.270
1242,31-Mar-19 10:15:00,11.750,10.338,13.861,10.930,11.290
1243,31-Mar-19 10:30:00,11.813,10.063,13.920,10.980,11.430
1244,31-Mar-19 10:45:00,12.000,10.050,13.920,11.100,11.650
1245,31-Mar-19 11:00:00,12.188,10.514,13.920,11.180,11.680
1246,31-Mar-19 11:15:00,12.250,10.337,13.920,11.290,11.770
1247,31-Mar-19 11:30:00,12.313,10.264,13.891,11.380,11.780
1248,31-Mar-19 11:45:00,12.313,10.565,13.920,11.720,11.820
1249,31-Mar-19 12:00:00,12.375,10.474,13.920,11.920,11.840
1250,31-Mar-19 12:15:00,12.375,10.489,13.920,11.780,11.860
1251,31-Mar-19 12:30:00,12.375,10.463,13.891,11.800,11.890
1252,31-Mar-19 12:45:00,12.438,10.342,13.920,12.160,11.970
1253,31-Mar-19 13:00:00,12.500,10.294,13.920,11.650,12.020
1254,31-Mar-19 13:15:00,12.625,10.262,13.920,11.740,12.120
1255,31-Mar-19 13:30:00,12.688,10.256,13.920,11.970,12.180
1256,31-Mar-19 13:45:00,12.750,10.029,13.920,12.090,12.270
1257,31-Mar-19 14:00:00,12.875,10.069,13.920,12.120,12.310
1258,31-Mar-19 14:15:00,12.938,10.275,13.920,11.900,12.350
1259,31-Mar-19 14:30:00,13.000,10.338,13.891,11.630,12.420
1260,31-Mar-19 14:45:00,13.000,10.416,13.920,11.570,12.460
1261,31-Mar-19 15:00:00,13.063,10.475,13.920,11.910,12.540
1262,31-Mar-19 15:15:00,13.188,10.464,13.891,11.840,12.560
1263,31-Mar-19 15:30:00,13.125,10.302,13.891,11.770,12.560
1264,31-Mar-19 15:45:00,13.250,10.265,13.920,11.770,12.640
1265,31-Mar-19 16:00:00,13.313,10.345,13.920,11.950,12.680
1266,31-Mar-19 16:15:00,13.438,10.237,13.920,12.200,12.710
1267,31-Mar-19 16:30:00,13.500,9.891,13.891,11.960,12.750
1268,31-Mar-19 16:45:00,13.500,10.069,13.920,12.090,12.800
1269,31-Mar-19 17:00:00,13.563,10.176,13.920,12.040,12.850
1270,31-Mar-19 17:15:00,13.500,10.419,13.920,12.070,12.860
1271,31-Mar-19 17:30:00,13.438,10.290,13.891,12.360,12.940
1272,31-Mar-19 17:45:00,13.438,10.482,13.920,11.920,12.780
1273,31-Mar-19 18:00:00,13.375,10.528,13.920,11.600,12.650
1274,31-Mar-19 18:15:00,13.313,10.933,13.920,10.860,12.630
1275,31-Mar-19 18:30:00,13.188,10.878,13.741,10.570,12.620
1276,31-Mar-19 18:45:00,13.063,10.791,13.682,10.500,12.570
1277,31-Mar-19 19:00:00,13.000,10.835,13.652,10.470,12.510
1278,31-Mar-19 19:15:00,13.000,10.964,13.145,10.380,12.520
1279,31-Mar-19 19:30:00,13.000,11.010,13.056,10.310,12.450
1280,31-Mar-19 19:45:00,12.938,11.000,12.966,10.240,12.390
1281,31-Mar-19 20:00:00,12.875,11.320,12.966,10.180,12.370
1282,31-Mar-19 20:15:00,12.813,11.424,12.966,10.130,12.330
1283,31-Mar-19 20:30:00,12.688,10.700,12.966,10.130,12.290
1284,31-Mar-19 20:45:00,12.688,10.747,12.966,10.070,12.240
1285,31-Mar-19 21:00:00,12.625,10.824,12.937,10.100,12.190
1286,31-Mar-19 21:15:00,12.563,11.068,12.907,10.100,12.140
1287,31-Mar-19 21:30:00,12.563,11.061,12.907,10.120,12.100
1288,31-Mar-19 21:45:00,12.438,11.072,12.937,10.100,11.990
1289,31-Mar-19 22:00:00,12.438,11.035,12.907,10.200,11.960
1290,31-Mar-19 22:15:00,12.375,10.983,12.877,10.210,11.920
1291,31-Mar-19 22:30:00,12.313,10.953,12.877,10.230,11.870
1292,31-Mar-19 22:45:00,12.250,10.991,12.877,10.300,11.820
1293,31-Mar-19 23:00:00,12.188,10.882,12.877,10.370,11.760
1294,31-Mar-19 23:15:00,12.188,10.889,12.847,10.360,11.720
1295,31-Mar-19 23:30:00,12.125,11.126,12.877,10.410,11.640
1296,31-Mar-19 23:45:00,12.000,11.001,12.877,10.390,11.590
1297,1-Apr-19 00:00:00,12.000,11.048,12.847,10.380,11.560
1298,1-Apr-19 00:15:00,11.938,11.258,12.817,10.340,11.550
1299,1-Apr-19 00:30:00,11.938,11.201,12.847,10.390,11.490
1300,1-Apr-19 00:45:00,11.875,11.150,12.847,10.360,11.450
1301,1-Apr-19 01:00:00,11.875,11.225,12.847,10.300,11.480
1302,1-Apr-19 01:15:00,11.875,11.298,12.817,10.250,11.450
1303,1-Apr-19 01:30:00,11.875,11.148,12.817,10.320,11.440
1304,1-Apr-19 01:45:00,11.813,11.211,12.788,10.350,11.390
1305,1-Apr-19 02:00:00,11.813,11.278,12.817,10.370,11.330
1306,1-Apr-19 02:15:00,11.688,10.991,12.758,10.320,11.280
1307,1-Apr-19 02:30:00,11.688,10.973,12.788,10.340,11.260
1308,1-Apr-19 02:45:00,11.688,11.048,12.788,10.290,11.230
1309,1-Apr-19 03:00:00,11.625,11.208,12.788,10.360,11.190
1310,1-Apr-19 03:15:00,11.625,11.183,12.758,10.320,11.180
1311,1-Apr-19 03:30:00,11.563,11.062,12.758,10.310,11.150
1312,1-Apr-19 03:45:00,11.563,11.203,12.758,10.280,11.130
1313,1-Apr-19 04:00:00,11.500,11.234,12.758,10.280,11.110
1314,1-Apr-19 04:15:00,11.500,11.230,12.758,10.300,11.060
1315,1-Apr-19 04:30:00,11.438,11.309,12.728,10.270,11.040
1316,1-Apr-19 04:45:00,11.438,11.362,12.728,10.290,11.000
1317,1-Apr-19 05:00:00,11.438,11.258,12.728,10.230,10.910
1318,1-Apr-19 05:15:00,11.313,11.255,12.728,10.260,10.940
1319,1-Apr-19 05:30:00,11.375,11.389,12.728,10.210,10.920
1320,1-Apr-19 05:45:00,11.313,11.362,12.728,10.270,10.910
1321,1-Apr-19 06:00:00,11.250,11.457,12.728,10.300,10.870
1322,1-Apr-19 06:15:00,11.250,11.276,12.519,10.320,10.830
1323,1-Apr-19 06:30:00,11.188,11.144,12.668,10.260,10.770
1324,1-Apr-19 06:45:00,11.188,11.345,12.698,10.240,10.740
1325,1-Apr-19 07:00:00,11.125,11.334,12.698,10.180,10.710
1326,1-Apr-19 07:15:00,11.125,11.288,12.639,10.230,10.700
1327,1-Apr-19 07:30:00,11.125,11.098,12.639,10.260,10.710
1328,1-Apr-19 07:45:00,11.125,11.271,12.668,10.360,10.680
1329,1-Apr-19 08:00:00,11.125,11.437,12.668,10.380,10.670
1330,1-Apr-19 08:15:00,11.125,11.370,12.698,10.440,10.670
1331,1-Apr-19 08:30:00,11.125,11.392,12.788,10.470,10.660
1332,1-Apr-19 08:45:00,11.125,11.373,12.966,10.510,10.630
1333,1-Apr-19 09:00:00,11.063,11.333,13.175,10.560,10.610
1334,1-Apr-19 09:15:00,11.125,11.446,13.324,10.720,10.610
1335,1-Apr-19 09:30:00,11.125,11.366,13.473,10.870,10.620
1336,1-Apr-19 09:45:00,11.125,11.525,13.652,10.930,10.640
1337,1-Apr-19 10:00:00,11.188,11.485,13.741,10.930,10.650
1338,1-Apr-19 10:15:00,11.125,11.185,13.801,10.930,10.660
1339,1-Apr-19 10:30:00,11.188,11.275,13.801,10.910,10.650
1340,1-Apr-19 10:45:00,11.188,11.384,13.831,10.930,10.690
1341,1-Apr-19 11:00:00,11.188,11.401,13.861,11.010,10.750
1342,1-Apr-19 11:15:00,11.250,11.445,13.891,11.070,10.800
1343,1-Apr-19 11:30:00,11.313,11.397,13.891,11.320,10.840
1344,1-Apr-19 11:45:00,11.438,11.286,13.891,11.400,10.920
1345,1-Apr-19 12:00:00,11.500,11.256,13.891,11.740,11.010
1346,1-Apr-19 12:15:00,11.563,11.280,13.891,12.250,11.050
1347,1-Apr-19 12:30:00,11.688,11.099,13.920,12.450,11.180
1348,1-Apr-19 12:45:00,11.750,11.141,13.920,12.660,11.250
1349,1-Apr-19 13:00:00,11.875,10.974,13.891,12.530,11.340
1350,1-Apr-19 13:15:00,12.063,10.858,13.891,12.430,11.410
1351,1-Apr-19 13:30:00,12.250,10.946,13.920,12.420,11.490
1352,1-Apr-19 13:45:00,12.438,10.928,13.891,12.310,11.600
1353,1-Apr-19 14:00:00,12.500,10.917,13.891,12.420,11.710
1354,1-Apr-19 14:15:00,12.625,10.747,13.920,12.590,11.740
1355,1-Apr-19 14:30:00,12.750,10.882,13.920,12.740,11.780
1356,1-Apr-19 14:45:00,12.813,10.920,13.861,12.490,11.820
1357,1-Apr-19 15:00:00,12.875,11.026,13.920,12.630,11.920
1358,1-Apr-19 15:15:00,12.938,10.982,13.891,12.670,12.100
1359,1-Apr-19 15:30:00,13.000,10.734,13.891,12.810,12.160
1360,1-Apr-19 15:45:00,13.063,10.917,13.920,12.870,12.220
1361,1-Apr-19 16:00:00,13.125,10.784,13.920,12.950,12.110
1362,1-Apr-19 16:15:00,13.250,10.727,13.920,12.720,12.020
1363,1-Apr-19 16:30:00,13.313,11.053,13.891,12.670,12.000
1364,1-Apr-19 16:45:00,13.250,11.067,13.920,12.850,11.990
1365,1-Apr-19 17:00:00,13.188,11.141,13.920,12.900,11.990
1366,1-Apr-19 17:15:00,13.188,11.122,13.920,12.920,12.070
1367,1-Apr-19 17:30:00,13.000,11.013,13.920,12.880,11.880
1368,1-Apr-19 17:45:00,12.938,11.088,13.891,12.920,11.790
1369,1-Apr-19 18:00:00,12.813,11.019,13.920,12.690,11.700
1370,1-Apr-19 18:15:00,12.625,11.074,13.920,11.800,11.640
1371,1-Apr-19 18:30:00,12.375,10.960,13.861,11.330,11.600
1372,1-Apr-19 18:45:00,12.250,11.063,13.861,11.010,11.380
1373,1-Apr-19 19:00:00,12.125,11.146,13.622,10.880,11.210
1374,1-Apr-19 19:15:00,12.125,11.118,13.682,10.730,11.250
1375,1-Apr-19 19:30:00,12.000,11.120,13.205,10.520,11.140
1376,1-Apr-19 19:45:00,11.875,11.218,13.086,10.280,10.970
1377,1-Apr-19 20:00:00,11.813,11.060,13.026,10.050,11.120
1378,1-Apr-19 20:15:00,11.750,11.199,12.966,9.750,11.210
1379,1-Apr-19 20:30:00,11.750,11.228,12.996,9.560,11.240
1380,1-Apr-19 20:45:00,11.750,11.051,12.996,9.720,11.230
1381,1-Apr-19 21:00:00,11.750,11.137,12.966,10.150,11.180
1382,1-Apr-19 21:15:00,11.688,11.094,12.937,10.250,11.110
1383,1-Apr-19 21:30:00,11.625,11.323,12.937,10.280,11.070
1384,1-Apr-19 21:45:00,11.563,11.205,12.937,10.280,11.030
1385,1-Apr-19 22:00:00,11.500,11.227,12.937,10.210,11.020
1386,1-Apr-19 22:15:00,11.500,11.339,12.907,10.110,11.000
1387,1-Apr-19 22:30:00,11.500,11.272,12.907,10.030,11.040
1388,1-Apr-19 22:45:00,11.500,11.144,12.907,9.970,11.050
1389,1-Apr-19 23:00:00,11.500,11.260,12.877,9.930,11.070
1390,1-Apr-19 23:15:00,11.500,11.297,12.877,9.910,11.070
1391,1-Apr-19 23:30:00,11.500,11.415,12.877,9.980,11.060
1392,1-Apr-19 23:45:00,11.500,11.186,12.877,10.110,11.030
1393,2-Apr-19 00:00:00,11.500,11.058,12.877,10.220,11.040
1394,2-Apr-19 00:15:00,11.438,11.263,12.847,10.120,10.970
1395,2-Apr-19 00:30:00,11.438,11.266,12.877,10.090,10.960
1396,2-Apr-19 00:45:00,11.375,11.178,12.847,10.020,10.950
1397,2-Apr-19 01:00:00,11.375,11.266,12.847,10.040,10.910
1398,2-Apr-19 01:15:00,11.313,11.379,12.817,10.120,10.870
1399,2-Apr-19 01:30:00,11.313,11.400,12.817,10.200,10.870
