
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20181119,,Exported,"Aqua4Plus 1.9.10"
# Records,  7788 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,1.188,5.636,12.341,5.970,0.960,
,Maximum,9.563,15.322,14.010,13.650,8.930,
,Mean,4.981,14.661,13.118,10.768,4.455,
,Variance,2.7206,0.7806,0.1872,0.6470,2.6032,
,Std Deviation,1.6494,0.8835,0.4326,0.8044,1.6135,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
3146,22-Dec-18 06:15:00,5.813,14.996,12.788,10.280,5.320
3147,22-Dec-18 06:30:00,5.750,15.015,12.788,10.270,5.310
3148,22-Dec-18 06:45:00,5.750,15.023,12.788,10.270,5.290
3149,22-Dec-18 07:00:00,5.750,15.009,12.788,10.300,5.230
3150,22-Dec-18 07:15:00,5.688,15.015,12.758,10.330,5.230
3151,22-Dec-18 07:30:00,5.688,15.049,12.788,10.340,5.230
3152,22-Dec-18 07:45:00,5.688,15.045,12.758,10.340,5.220
3153,22-Dec-18 08:00:00,5.688,15.031,12.758,10.320,5.210
3154,22-Dec-18 08:15:00,5.688,15.057,12.907,10.340,5.200
3155,22-Dec-18 08:30:00,5.688,15.060,13.175,10.360,5.190
3156,22-Dec-18 08:45:00,5.688,15.062,13.473,10.390,5.190
3157,22-Dec-18 09:00:00,5.688,15.067,13.533,10.400,5.190
3158,22-Dec-18 09:15:00,5.750,15.068,13.652,10.410,5.150
3159,22-Dec-18 09:30:00,5.688,15.075,13.682,10.420,5.170
3160,22-Dec-18 09:45:00,5.688,15.090,13.652,10.450,5.160
3161,22-Dec-18 10:00:00,5.688,15.082,13.682,10.440,5.160
3162,22-Dec-18 10:15:00,5.688,15.083,13.831,10.440,5.160
3163,22-Dec-18 10:30:00,5.688,15.091,13.861,10.420,5.180
3164,22-Dec-18 10:45:00,5.688,15.098,13.861,10.460,5.190
3165,22-Dec-18 11:00:00,5.750,15.104,13.831,10.460,5.170
3166,22-Dec-18 11:15:00,5.750,15.105,13.891,10.490,5.180
3167,22-Dec-18 11:30:00,5.750,15.101,13.920,10.490,5.210
3168,22-Dec-18 11:45:00,5.813,15.115,13.891,10.490,5.240
3169,22-Dec-18 12:00:00,5.813,15.104,13.891,10.500,5.220
3170,22-Dec-18 12:15:00,5.750,15.097,13.861,10.500,5.220
3171,22-Dec-18 12:30:00,5.750,15.109,13.891,10.600,5.220
3172,22-Dec-18 12:45:00,5.750,15.099,13.861,10.580,5.230
3173,22-Dec-18 13:00:00,5.750,15.105,13.831,10.580,5.230
3174,22-Dec-18 13:15:00,5.750,15.095,13.801,10.670,5.230
3175,22-Dec-18 13:30:00,5.750,15.097,13.801,10.610,5.230
3176,22-Dec-18 13:45:00,5.750,15.111,13.831,10.560,5.220
3177,22-Dec-18 14:00:00,5.750,15.103,13.891,10.600,5.230
3178,22-Dec-18 14:15:00,5.750,15.110,13.891,10.570,5.270
3179,22-Dec-18 14:30:00,5.750,15.107,13.831,10.690,5.250
3180,22-Dec-18 14:45:00,5.750,15.115,13.831,10.740,5.240
3181,22-Dec-18 15:00:00,5.750,15.122,13.861,10.780,5.240
3182,22-Dec-18 15:15:00,5.750,15.128,13.831,10.670,5.230
3183,22-Dec-18 15:30:00,5.750,15.134,13.920,10.650,5.240
3184,22-Dec-18 15:45:00,5.750,15.146,13.861,10.650,5.230
3185,22-Dec-18 16:00:00,5.750,15.141,13.831,10.640,5.230
3186,22-Dec-18 16:15:00,5.688,15.142,13.712,10.690,5.220
3187,22-Dec-18 16:30:00,5.688,15.147,13.503,10.640,5.220
3188,22-Dec-18 16:45:00,5.688,15.129,13.324,10.590,5.210
3189,22-Dec-18 17:00:00,5.688,15.140,13.205,10.610,5.200
3190,22-Dec-18 17:15:00,5.688,15.148,13.086,10.570,5.190
3191,22-Dec-18 17:30:00,5.625,15.140,13.056,10.560,5.180
3192,22-Dec-18 17:45:00,5.625,15.154,13.056,10.530,5.170
3193,22-Dec-18 18:00:00,5.625,15.146,13.056,10.540,5.170
3194,22-Dec-18 18:15:00,5.625,15.144,12.996,10.540,5.140
3195,22-Dec-18 18:30:00,5.625,15.150,12.996,10.560,5.150
3196,22-Dec-18 18:45:00,5.625,15.150,12.996,10.530,5.120
3197,22-Dec-18 19:00:00,5.625,15.138,12.966,10.520,5.110
3198,22-Dec-18 19:15:00,5.563,15.144,12.937,10.520,5.100
3199,22-Dec-18 19:30:00,5.563,15.139,12.937,10.480,5.110
3200,22-Dec-18 19:45:00,5.563,15.135,12.937,10.470,5.130
3201,22-Dec-18 20:00:00,5.563,15.147,12.937,10.460,5.130
3202,22-Dec-18 20:15:00,5.563,15.164,12.907,10.470,5.120
3203,22-Dec-18 20:30:00,5.563,15.165,12.937,10.460,5.110
3204,22-Dec-18 20:45:00,5.563,15.166,12.937,10.460,5.090
3205,22-Dec-18 21:00:00,5.563,15.157,12.907,10.480,5.110
3206,22-Dec-18 21:15:00,5.563,15.163,12.907,10.460,5.080
3207,22-Dec-18 21:30:00,5.563,15.180,12.937,10.470,5.070
3208,22-Dec-18 21:45:00,5.500,15.160,12.907,10.440,5.050
3209,22-Dec-18 22:00:00,5.500,15.154,12.907,10.440,5.050
3210,22-Dec-18 22:15:00,5.500,15.177,12.907,10.490,5.040
3211,22-Dec-18 22:30:00,5.500,15.160,12.877,10.480,5.030
3212,22-Dec-18 22:45:00,5.500,15.168,12.907,10.480,5.020
3213,22-Dec-18 23:00:00,5.500,15.178,12.937,10.470,5.020
3214,22-Dec-18 23:15:00,5.438,15.170,12.877,10.450,5.000
3215,22-Dec-18 23:30:00,5.438,15.166,12.877,10.480,4.980
3216,22-Dec-18 23:45:00,5.438,15.161,12.877,10.450,4.990
3217,23-Dec-18 00:00:00,5.438,15.176,12.907,10.440,5.000
3218,23-Dec-18 00:15:00,5.438,15.162,12.877,10.440,4.980
3219,23-Dec-18 00:30:00,5.438,15.151,12.877,10.470,4.960
3220,23-Dec-18 00:45:00,5.438,15.144,12.877,10.470,4.950
3221,23-Dec-18 01:00:00,5.438,15.169,12.907,10.450,4.960
3222,23-Dec-18 01:15:00,5.438,15.163,12.877,10.440,4.950
3223,23-Dec-18 01:30:00,5.438,15.160,12.877,10.440,4.960
3224,23-Dec-18 01:45:00,5.438,15.177,12.907,10.450,4.970
3225,23-Dec-18 02:00:00,5.375,15.165,12.877,10.440,4.940
3226,23-Dec-18 02:15:00,5.375,15.176,12.877,10.460,4.920
3227,23-Dec-18 02:30:00,5.375,15.178,12.877,10.440,4.920
3228,23-Dec-18 02:45:00,5.375,15.168,12.877,10.480,4.930
3229,23-Dec-18 03:00:00,5.375,15.177,12.877,10.430,4.930
3230,23-Dec-18 03:15:00,5.375,15.184,12.847,10.440,4.920
3231,23-Dec-18 03:30:00,5.375,15.172,12.877,10.440,4.920
3232,23-Dec-18 03:45:00,5.375,15.173,12.877,10.440,4.920
3233,23-Dec-18 04:00:00,5.375,15.166,12.847,10.430,4.920
3234,23-Dec-18 04:15:00,5.375,15.157,12.847,10.430,4.900
3235,23-Dec-18 04:30:00,5.313,15.179,12.847,10.410,4.880
3236,23-Dec-18 04:45:00,5.313,15.175,12.847,10.390,4.880
3237,23-Dec-18 05:00:00,5.313,15.176,12.877,10.370,4.870
3238,23-Dec-18 05:15:00,5.313,15.174,12.847,10.370,4.870
3239,23-Dec-18 05:30:00,5.313,15.166,12.847,10.400,4.880
3240,23-Dec-18 05:45:00,5.313,15.176,12.847,10.400,4.870
3241,23-Dec-18 06:00:00,5.313,15.183,12.847,10.410,4.870
3242,23-Dec-18 06:15:00,5.313,15.175,12.817,10.420,4.860
3243,23-Dec-18 06:30:00,5.313,15.188,12.847,10.410,4.870
3244,23-Dec-18 06:45:00,5.250,15.193,12.847,10.380,4.860
3245,23-Dec-18 07:00:00,5.250,15.173,12.817,10.410,4.830
3246,23-Dec-18 07:15:00,5.313,15.161,12.817,10.380,4.840
3247,23-Dec-18 07:30:00,5.313,15.190,12.817,10.410,4.830
3248,23-Dec-18 07:45:00,5.250,15.182,12.758,10.410,4.830
3249,23-Dec-18 08:00:00,5.250,15.184,12.758,10.390,4.810
3250,23-Dec-18 08:15:00,5.250,15.191,12.758,10.440,4.810
3251,23-Dec-18 08:30:00,5.250,15.182,12.817,10.400,4.810
3252,23-Dec-18 08:45:00,5.250,15.196,12.877,10.410,4.820
3253,23-Dec-18 09:00:00,5.250,15.194,12.698,10.440,4.800
3254,23-Dec-18 09:15:00,5.250,15.202,12.877,10.450,4.790
3255,23-Dec-18 09:30:00,5.250,15.203,12.966,10.450,4.800
3256,23-Dec-18 09:45:00,5.250,15.193,12.996,10.490,4.800
3257,23-Dec-18 10:00:00,5.313,15.191,13.086,10.490,4.780
3258,23-Dec-18 10:15:00,5.313,15.199,13.175,10.500,4.800
3259,23-Dec-18 10:30:00,5.313,15.178,13.235,10.500,4.800
3260,23-Dec-18 10:45:00,5.313,15.203,13.354,10.530,4.830
3261,23-Dec-18 11:00:00,5.375,15.185,13.592,10.610,4.860
3262,23-Dec-18 11:15:00,5.438,15.185,13.891,10.690,4.940
3263,23-Dec-18 11:30:00,5.563,15.170,13.891,10.790,4.980
3264,23-Dec-18 11:45:00,5.750,15.175,13.891,10.760,4.990
3265,23-Dec-18 12:00:00,5.938,15.170,13.891,10.670,5.040
3266,23-Dec-18 12:15:00,6.063,15.163,13.891,10.600,5.040
3267,23-Dec-18 12:30:00,6.125,15.147,13.891,10.610,5.060
3268,23-Dec-18 12:45:00,6.125,15.141,13.920,10.570,5.070
3269,23-Dec-18 13:00:00,6.125,15.113,13.891,10.600,5.090
3270,23-Dec-18 13:15:00,6.125,15.115,13.920,10.640,5.020
3271,23-Dec-18 13:30:00,6.063,15.120,13.920,10.710,5.020
3272,23-Dec-18 13:45:00,6.063,15.129,13.891,10.790,5.040
3273,23-Dec-18 14:00:00,6.063,15.117,13.891,10.860,5.090
3274,23-Dec-18 14:15:00,6.000,15.108,13.891,10.980,5.110
3275,23-Dec-18 14:30:00,5.938,15.120,13.920,11.070,5.120
3276,23-Dec-18 14:45:00,5.813,15.118,13.891,11.060,5.090
3277,23-Dec-18 15:00:00,5.750,15.114,13.891,10.940,5.060
3278,23-Dec-18 15:15:00,5.688,15.128,13.801,10.900,5.040
3279,23-Dec-18 15:30:00,5.625,15.094,13.712,10.780,5.010
3280,23-Dec-18 15:45:00,5.563,15.117,13.652,10.670,4.980
3281,23-Dec-18 16:00:00,5.563,15.120,13.712,10.650,4.970
3282,23-Dec-18 16:15:00,5.500,15.122,13.235,10.640,4.950
3283,23-Dec-18 16:30:00,5.438,15.122,13.145,10.620,4.940
3284,23-Dec-18 16:45:00,5.438,15.120,13.056,10.620,4.940
3285,23-Dec-18 17:00:00,5.438,15.106,12.877,10.590,4.930
3286,23-Dec-18 17:15:00,5.438,15.112,12.966,10.560,4.910
3287,23-Dec-18 17:30:00,5.375,15.109,12.996,10.530,4.890
3288,23-Dec-18 17:45:00,5.375,15.128,12.996,10.540,4.890
3289,23-Dec-18 18:00:00,5.375,15.135,12.996,10.510,4.890
3290,23-Dec-18 18:15:00,5.375,15.118,12.966,10.490,4.880
3291,23-Dec-18 18:30:00,5.375,15.111,12.966,10.490,4.880
3292,23-Dec-18 18:45:00,5.375,15.120,12.966,10.480,4.890
3293,23-Dec-18 19:00:00,5.375,15.123,12.966,10.480,4.880
3294,23-Dec-18 19:15:00,5.375,15.111,12.937,10.470,4.880
3295,23-Dec-18 19:30:00,5.375,15.092,12.907,10.470,4.880
3296,23-Dec-18 19:45:00,5.375,15.119,12.937,10.430,4.910
3297,23-Dec-18 20:00:00,5.375,15.115,12.937,10.490,4.910
3298,23-Dec-18 20:15:00,5.438,15.116,12.907,10.520,4.920
3299,23-Dec-18 20:30:00,5.375,15.097,12.907,10.520,4.920
3300,23-Dec-18 20:45:00,5.438,15.106,12.907,10.520,4.880
3301,23-Dec-18 21:00:00,5.438,15.121,12.937,10.490,4.860
3302,23-Dec-18 21:15:00,5.375,15.123,12.877,10.470,4.860
3303,23-Dec-18 21:30:00,5.375,15.111,12.907,10.480,4.880
3304,23-Dec-18 21:45:00,5.375,15.102,12.877,10.490,4.900
3305,23-Dec-18 22:00:00,5.375,15.125,12.907,10.480,4.890
3306,23-Dec-18 22:15:00,5.375,15.118,12.877,10.490,4.880
3307,23-Dec-18 22:30:00,5.313,15.121,12.907,10.520,4.850
3308,23-Dec-18 22:45:00,5.313,15.103,12.877,10.480,4.850
3309,23-Dec-18 23:00:00,5.313,15.121,12.877,10.480,4.840
3310,23-Dec-18 23:15:00,5.313,15.113,12.877,10.470,4.830
3311,23-Dec-18 23:30:00,5.313,15.121,12.907,10.470,4.840
3312,23-Dec-18 23:45:00,5.313,15.130,12.877,10.440,4.840
3313,24-Dec-18 00:00:00,5.313,15.126,12.907,10.460,4.840
3314,24-Dec-18 00:15:00,5.313,15.120,12.877,10.470,4.900
3315,24-Dec-18 00:30:00,5.375,15.123,12.877,10.470,4.870
3316,24-Dec-18 00:45:00,5.313,15.110,12.877,10.500,4.870
3317,24-Dec-18 01:00:00,5.375,15.123,12.847,10.490,4.840
3318,24-Dec-18 01:15:00,5.313,15.136,12.847,10.490,4.810
3319,24-Dec-18 01:30:00,5.313,15.101,12.847,10.490,4.840
3320,24-Dec-18 01:45:00,5.313,15.129,12.847,10.450,4.840
3321,24-Dec-18 02:00:00,5.313,15.138,12.847,10.490,4.830
3322,24-Dec-18 02:15:00,5.313,15.149,12.788,10.470,4.820
3323,24-Dec-18 02:30:00,5.250,15.129,12.847,10.450,4.850
3324,24-Dec-18 02:45:00,5.313,15.132,12.847,10.450,4.850
3325,24-Dec-18 03:00:00,5.313,15.133,12.847,10.440,4.840
3326,24-Dec-18 03:15:00,5.313,15.134,12.817,10.480,4.850
3327,24-Dec-18 03:30:00,5.313,15.138,12.847,10.430,4.850
3328,24-Dec-18 03:45:00,5.313,15.133,12.817,10.450,4.840
3329,24-Dec-18 04:00:00,5.313,15.134,12.817,10.450,4.840
3330,24-Dec-18 04:15:00,5.313,15.146,12.817,10.410,4.830
3331,24-Dec-18 04:30:00,5.313,15.145,12.817,10.400,4.810
3332,24-Dec-18 04:45:00,5.250,15.142,12.817,10.440,4.800
3333,24-Dec-18 05:00:00,5.250,15.145,12.817,10.460,4.800
3334,24-Dec-18 05:15:00,5.250,15.150,12.788,10.410,4.810
3335,24-Dec-18 05:30:00,5.250,15.154,12.788,10.400,4.820
3336,24-Dec-18 05:45:00,5.250,15.149,12.788,10.390,4.820
3337,24-Dec-18 06:00:00,5.313,15.145,12.817,10.410,4.820
3338,24-Dec-18 06:15:00,5.250,15.160,12.788,10.410,4.790
3339,24-Dec-18 06:30:00,5.250,15.151,12.788,10.430,4.780
3340,24-Dec-18 06:45:00,5.250,15.156,12.788,10.440,4.780
3341,24-Dec-18 07:00:00,5.250,15.176,12.817,10.440,4.790
3342,24-Dec-18 07:15:00,5.250,15.177,12.758,10.430,4.780
3343,24-Dec-18 07:30:00,5.250,15.167,12.788,10.430,4.780
3344,24-Dec-18 07:45:00,5.250,15.163,12.728,10.420,4.790
3345,24-Dec-18 08:00:00,5.250,15.182,12.788,10.410,4.780
3346,24-Dec-18 08:15:00,5.250,15.180,12.728,10.410,4.790
3347,24-Dec-18 08:30:00,5.250,15.195,12.847,10.410,4.790
3348,24-Dec-18 08:45:00,5.250,15.197,12.966,10.420,4.770
3349,24-Dec-18 09:00:00,5.250,15.175,13.235,10.430,4.760
3350,24-Dec-18 09:15:00,5.250,15.174,13.592,10.490,4.770
3351,24-Dec-18 09:30:00,5.250,15.191,13.473,10.470,4.770
3352,24-Dec-18 09:45:00,5.250,15.205,13.801,10.480,4.770
3353,24-Dec-18 10:00:00,5.313,15.191,13.831,10.490,4.770
3354,24-Dec-18 10:15:00,5.250,15.211,13.861,10.530,4.750
3355,24-Dec-18 10:30:00,5.250,15.186,13.861,10.530,4.750
3356,24-Dec-18 10:45:00,5.250,15.194,13.831,10.570,4.740
3357,24-Dec-18 11:00:00,5.250,15.199,13.920,10.510,4.770
3358,24-Dec-18 11:15:00,5.250,15.186,13.920,10.570,4.810
3359,24-Dec-18 11:30:00,5.438,15.189,13.891,10.660,4.880
3360,24-Dec-18 11:45:00,5.500,15.183,13.920,10.700,4.950
3361,24-Dec-18 12:00:00,5.563,15.196,13.920,10.820,4.980
3362,24-Dec-18 12:15:00,5.688,15.191,13.920,10.740,5.030
3363,24-Dec-18 12:30:00,5.750,15.178,13.920,10.840,5.080
3364,24-Dec-18 12:45:00,5.750,15.178,13.920,10.860,5.080
3365,24-Dec-18 13:00:00,5.813,15.188,13.920,10.730,5.060
3366,24-Dec-18 13:15:00,5.813,15.174,13.891,10.670,5.100
3367,24-Dec-18 13:30:00,5.750,15.163,13.920,10.670,5.130
3368,24-Dec-18 13:45:00,5.750,15.158,13.891,10.670,5.140
3369,24-Dec-18 14:00:00,5.813,15.184,13.920,10.660,5.200
3370,24-Dec-18 14:15:00,5.938,15.179,13.920,10.700,5.200
3371,24-Dec-18 14:30:00,6.000,15.170,13.891,10.660,5.240
3372,24-Dec-18 14:45:00,6.063,15.180,13.920,10.700,5.160
3373,24-Dec-18 15:00:00,6.063,15.185,13.920,10.700,5.130
3374,24-Dec-18 15:15:00,6.000,15.165,13.920,10.690,5.140
3375,24-Dec-18 15:30:00,6.000,15.179,13.920,10.720,5.130
3376,24-Dec-18 15:45:00,5.875,15.161,13.682,10.690,5.090
3377,24-Dec-18 16:00:00,5.750,15.176,13.682,10.700,5.060
3378,24-Dec-18 16:15:00,5.688,15.168,13.354,10.680,5.050
3379,24-Dec-18 16:30:00,5.625,15.172,13.294,10.680,5.030
3380,24-Dec-18 16:45:00,5.563,15.181,13.205,10.660,4.990
3381,24-Dec-18 17:00:00,5.500,15.185,13.116,10.630,4.960
3382,24-Dec-18 17:15:00,5.438,15.175,13.026,10.640,4.940
3383,24-Dec-18 17:30:00,5.438,15.163,12.996,10.620,4.930
3384,24-Dec-18 17:45:00,5.375,15.168,12.996,10.620,4.900
3385,24-Dec-18 18:00:00,5.375,15.185,12.996,10.590,4.900
3386,24-Dec-18 18:15:00,5.375,15.187,12.966,10.590,4.900
3387,24-Dec-18 18:30:00,5.375,15.179,12.966,10.600,4.890
3388,24-Dec-18 18:45:00,5.313,15.173,12.937,10.570,4.900
3389,24-Dec-18 19:00:00,5.375,15.190,12.937,10.550,4.900
3390,24-Dec-18 19:15:00,5.313,15.190,12.907,10.540,4.880
3391,24-Dec-18 19:30:00,5.313,15.183,12.937,10.490,4.860
3392,24-Dec-18 19:45:00,5.313,15.173,12.907,10.480,4.860
3393,24-Dec-18 20:00:00,5.313,15.175,12.937,10.480,4.850
3394,24-Dec-18 20:15:00,5.313,15.186,12.907,10.480,4.840
3395,24-Dec-18 20:30:00,5.250,15.187,12.907,10.450,4.840
3396,24-Dec-18 20:45:00,5.250,15.192,12.937,10.440,4.840
3397,24-Dec-18 21:00:00,5.313,15.181,12.907,10.440,4.850
3398,24-Dec-18 21:15:00,5.250,15.180,12.877,10.480,4.800
3399,24-Dec-18 21:30:00,5.250,15.192,12.907,10.490,4.800
3400,24-Dec-18 21:45:00,5.250,15.186,12.907,10.500,4.810
3401,24-Dec-18 22:00:00,5.250,15.192,12.907,10.520,4.810
3402,24-Dec-18 22:15:00,5.250,15.188,12.877,10.520,4.790
3403,24-Dec-18 22:30:00,5.250,15.192,12.877,10.490,4.780
3404,24-Dec-18 22:45:00,5.250,15.197,12.907,10.490,4.770
3405,24-Dec-18 23:00:00,5.188,15.200,12.877,10.480,4.760
3406,24-Dec-18 23:15:00,5.188,15.179,12.847,10.440,4.760
3407,24-Dec-18 23:30:00,5.188,15.191,12.877,10.440,4.760
3408,24-Dec-18 23:45:00,5.188,15.185,12.877,10.450,4.760
3409,25-Dec-18 00:00:00,5.188,15.170,12.877,10.480,4.760
3410,25-Dec-18 00:15:00,5.188,15.179,12.847,10.460,4.750
3411,25-Dec-18 00:30:00,5.188,15.185,12.877,10.460,4.760
3412,25-Dec-18 00:45:00,5.188,15.188,12.877,10.340,4.760
3413,25-Dec-18 01:00:00,5.188,15.177,12.877,10.320,4.760
3414,25-Dec-18 01:15:00,5.188,15.164,12.788,10.260,4.740
3415,25-Dec-18 01:30:00,5.188,15.193,12.847,10.330,4.730
3416,25-Dec-18 01:45:00,5.188,15.178,12.847,10.410,4.740
3417,25-Dec-18 02:00:00,5.125,15.181,12.847,10.430,4.750
3418,25-Dec-18 02:15:00,5.188,15.197,12.817,10.430,4.750
3419,25-Dec-18 02:30:00,5.188,15.204,12.817,10.440,4.730
3420,25-Dec-18 02:45:00,5.125,15.186,12.817,10.450,4.730
3421,25-Dec-18 03:00:00,5.125,15.187,12.817,10.510,4.730
3422,25-Dec-18 03:15:00,5.125,15.204,12.788,10.530,4.710
3423,25-Dec-18 03:30:00,5.125,15.206,12.817,10.490,4.730
3424,25-Dec-18 03:45:00,5.125,15.206,12.817,10.500,4.730
3425,25-Dec-18 04:00:00,5.125,15.209,12.847,10.500,4.740
3426,25-Dec-18 04:15:00,5.188,15.200,12.788,10.470,4.710
3427,25-Dec-18 04:30:00,5.125,15.191,12.788,10.480,4.710
3428,25-Dec-18 04:45:00,5.125,15.194,12.788,10.470,4.710
3429,25-Dec-18 05:00:00,5.125,15.202,12.788,10.500,4.680
3430,25-Dec-18 05:15:00,5.125,15.202,12.788,10.450,4.690
3431,25-Dec-18 05:30:00,5.125,15.210,12.788,10.460,4.700
3432,25-Dec-18 05:45:00,5.125,15.212,12.817,10.420,4.700
3433,25-Dec-18 06:00:00,5.188,15.210,12.788,10.470,4.700
3434,25-Dec-18 06:15:00,5.188,15.215,12.758,10.450,4.700
3435,25-Dec-18 06:30:00,5.188,15.216,12.788,10.470,4.690
3436,25-Dec-18 06:45:00,5.125,15.211,12.758,10.480,4.670
3437,25-Dec-18 07:00:00,5.125,15.210,12.758,10.430,4.670
3438,25-Dec-18 07:15:00,5.125,15.204,12.728,10.470,4.670
3439,25-Dec-18 07:30:00,5.125,15.209,12.728,10.450,4.680
3440,25-Dec-18 07:45:00,5.125,15.217,12.728,10.430,4.690
3441,25-Dec-18 08:00:00,5.125,15.217,12.728,10.470,4.680
3442,25-Dec-18 08:15:00,5.125,15.224,12.788,10.500,4.670
3443,25-Dec-18 08:30:00,5.125,15.233,12.966,10.490,4.670
3444,25-Dec-18 08:45:00,5.188,15.221,13.205,10.490,4.660
3445,25-Dec-18 09:00:00,5.188,15.230,13.622,10.540,4.680
3446,25-Dec-18 09:15:00,5.188,15.227,13.712,10.600,4.680
3447,25-Dec-18 09:30:00,5.250,15.214,13.831,10.650,4.690
3448,25-Dec-18 09:45:00,5.250,15.225,13.741,10.700,4.700
3449,25-Dec-18 10:00:00,5.250,15.241,13.920,10.780,4.700
3450,25-Dec-18 10:15:00,5.313,15.226,13.771,10.810,4.710
3451,25-Dec-18 10:30:00,5.313,15.213,13.801,10.770,4.730
3452,25-Dec-18 10:45:00,5.313,15.210,13.801,10.790,4.740
3453,25-Dec-18 11:00:00,5.313,15.226,13.891,10.850,4.780
3454,25-Dec-18 11:15:00,5.375,15.217,13.891,10.890,4.840
3455,25-Dec-18 11:30:00,5.563,15.222,13.920,11.020,4.940
3456,25-Dec-18 11:45:00,5.813,15.218,13.891,11.220,5.010
3457,25-Dec-18 12:00:00,6.000,15.215,13.920,11.420,5.020
3458,25-Dec-18 12:15:00,6.125,15.197,13.920,11.510,5.040
3459,25-Dec-18 12:30:00,6.250,15.197,13.920,11.570,5.060
3460,25-Dec-18 12:45:00,6.313,15.212,13.920,11.650,5.090
3461,25-Dec-18 13:00:00,6.250,15.203,13.891,11.580,5.000
3462,25-Dec-18 13:15:00,6.250,15.208,13.920,11.480,5.100
3463,25-Dec-18 13:30:00,6.125,15.193,13.861,11.490,5.010
3464,25-Dec-18 13:45:00,6.063,15.196,13.920,11.220,5.140
3465,25-Dec-18 14:00:00,6.063,15.181,13.920,11.240,5.240
3466,25-Dec-18 14:15:00,6.125,15.202,13.891,11.130,5.290
3467,25-Dec-18 14:30:00,6.250,15.197,13.920,11.030,5.160
3468,25-Dec-18 14:45:00,6.375,15.198,13.920,11.070,5.070
3469,25-Dec-18 15:00:00,6.438,15.195,13.920,11.070,5.060
3470,25-Dec-18 15:15:00,6.375,15.193,13.891,11.180,4.970
3471,25-Dec-18 15:30:00,6.313,15.201,13.891,11.180,4.900
3472,25-Dec-18 15:45:00,6.125,15.205,13.712,11.250,4.850
3473,25-Dec-18 16:00:00,5.938,15.209,13.741,11.160,4.800
3474,25-Dec-18 16:15:00,5.750,15.206,13.891,11.070,4.790
3475,25-Dec-18 16:30:00,5.563,15.212,13.741,10.960,4.780
3476,25-Dec-18 16:45:00,5.438,15.205,13.652,10.880,4.770
3477,25-Dec-18 17:00:00,5.375,15.211,13.265,10.840,4.750
3478,25-Dec-18 17:15:00,5.313,15.202,13.116,10.810,4.740
3479,25-Dec-18 17:30:00,5.313,15.209,13.086,10.760,4.730
3480,25-Dec-18 17:45:00,5.250,15.221,13.086,10.740,4.720
3481,25-Dec-18 18:00:00,5.250,15.218,13.056,10.730,4.730
3482,25-Dec-18 18:15:00,5.250,15.227,12.996,10.700,4.720
3483,25-Dec-18 18:30:00,5.250,15.229,12.966,10.670,4.740
3484,25-Dec-18 18:45:00,5.375,15.218,12.966,10.690,4.760
3485,25-Dec-18 19:00:00,5.438,15.218,12.966,10.690,4.780
3486,25-Dec-18 19:15:00,5.438,15.224,12.907,10.670,4.810
3487,25-Dec-18 19:30:00,5.438,15.233,12.937,10.690,4.830
3488,25-Dec-18 19:45:00,5.375,15.234,12.937,10.680,4.860
3489,25-Dec-18 20:00:00,5.375,15.223,12.937,10.650,4.870
3490,25-Dec-18 20:15:00,5.375,15.225,12.728,10.700,4.860
3491,25-Dec-18 20:30:00,5.313,15.212,12.877,10.720,4.840
3492,25-Dec-18 20:45:00,5.313,15.206,12.877,10.700,4.830
3493,25-Dec-18 21:00:00,5.313,15.234,12.907,10.700,4.820
3494,25-Dec-18 21:15:00,5.250,15.226,12.877,10.710,4.810
